recall_id,clause_id,clause_text
5e08848505620518fcdde6f2,2,when she was pushed into the pool by her best friend
5e08848505620518fcdde6f2,3,as she’d seen a bee near her face.
5e08848505620518fcdde6f2,4,It was a fancy hotel.
5e08848505620518fcdde6f2,5,When she resurfaced gasping for air
5e08848505620518fcdde6f2,6,her best friend was laughing
5e08848505620518fcdde6f2,7,and apologised profusely.
5e08848505620518fcdde6f2,8,Her dress was ruined
5e08848505620518fcdde6f2,9,but she dried herself off.
5e08848505620518fcdde6f2,10,He cousin said any closer
5e08848505620518fcdde6f2,11,and she’d of landed on the cake.
5e3589f0f4429c52b06eb457,1,"At a cousins wedding reception,"
5e3589f0f4429c52b06eb457,2,a female friend pushed me into the pool
5e3589f0f4429c52b06eb457,3,triggered by seeing a bee near my face
5e3589f0f4429c52b06eb457,4,in the fancy hotel garden.
5e3589f0f4429c52b06eb457,5,I had just been passed a glass of champagne by my aunty as well.
5e3589f0f4429c52b06eb457,6,Everyone was dressed to impress
5e3589f0f4429c52b06eb457,7,"and when I resurfaced gasping for air,"
5e3589f0f4429c52b06eb457,8,my friend laughed
5e3589f0f4429c52b06eb457,9,and apologised profusely
5e3589f0f4429c52b06eb457,10,"while my cousin whose wedding it was,"
5e3589f0f4429c52b06eb457,11,commented on how close I came to knocking over the wedding cake.
5f54b7bc649418811db24711,1,they fell into a pool
5f54b7bc649418811db24711,2,during a wedding reception.
5f54b7bc649418811db24711,3,their friend saw a bee
5f54b7bc649418811db24711,4,and tried to stop her from being stung.
5f54b7bc649418811db24711,5,They fell into the water
5f54b7bc649418811db24711,6,"and when they got out gasping for air,"
5f54b7bc649418811db24711,7,"they apologised,"
5f54b7bc649418811db24711,8,and the cousin said
5f54b7bc649418811db24711,9,a few inches more
5f54b7bc649418811db24711,10,and they'd have landed on the cake.
5f65597823696e0e9bd8f63a,1,My best friend pushed me into the water
5f65597823696e0e9bd8f63a,2,at my cousin's wedding reception.
5f65597823696e0e9bd8f63a,3,She did this
5f65597823696e0e9bd8f63a,4,because there was a bee near my face
5f65597823696e0e9bd8f63a,5,and she was afraid I'd get stung.
5f65597823696e0e9bd8f63a,6,My aunt handed me a glass of champagne.
5f65597823696e0e9bd8f63a,7,My dress was ruined.
5f65597823696e0e9bd8f63a,8,My friend laughed.
5f65597823696e0e9bd8f63a,9,As I was getting out
5f65597823696e0e9bd8f63a,10,"and dried off,"
5f65597823696e0e9bd8f63a,11,my cousin said
5f65597823696e0e9bd8f63a,12,another couple of inches
5f65597823696e0e9bd8f63a,13,and I'd fall into the cake.
5a775b638fe2dc00010579b2,1,At a wedding reception
5a775b638fe2dc00010579b2,2,and friend pushed me into a pond
5a775b638fe2dc00010579b2,3,because a bee was near my face.
5a775b638fe2dc00010579b2,4,Was only a little push.
5a775b638fe2dc00010579b2,5,I had just been handed a glass of champagne by my aunt.
5a775b638fe2dc00010579b2,6,My friend was laughing at me
5a775b638fe2dc00010579b2,7,as I got out to dry
5a775b638fe2dc00010579b2,8,and said a little further
5a775b638fe2dc00010579b2,9,and you'd have landed in the cake.
