recall_id,clause_id,clause_text,rephrased_text
5f901c39da08ae0598da82d5,12,and get dry.,and seek to dry off.
5f901c39da08ae0598da82d5,13,My cousin laughed,My cousin found it amusing
5f901c39da08ae0598da82d5,14,and said if I had fallen a little further,and remarked that had I toppled a bit more
5f901c39da08ae0598da82d5,15,I would have landed on the cake.,I might have crashed into the wedding cake.
600dbc400c8bdf5900aa0cd5,1,I got pushed into a river,Someone shoved me into a stream
600dbc400c8bdf5900aa0cd5,2,"at my cousin's wedding,","during my relative's nuptials,"
600dbc400c8bdf5900aa0cd5,3,by my best friend,courtesy of my closest companion
600dbc400c8bdf5900aa0cd5,4,"who was trying to save me from a bee,","who attempted to rescue me from an insect,"
600dbc400c8bdf5900aa0cd5,5,"I was handed a glass of champagne,","I received a flute of sparkling wine,"
600dbc400c8bdf5900aa0cd5,6,we were all dressed to impress.,everyone was attired in their finest.
60205f5ba5fe0165fa0e5e01,1,My cousin pushed me into a pool,"At the celebration, my relative shoved me into the water."
60205f5ba5fe0165fa0e5e01,2,at my sister's wedding reception,during the festivities of my sibling's nuptial party
60205f5ba5fe0165fa0e5e01,3,where everyone was dressed to impress.,where all the guests were garbed in their finest attire.
60205f5ba5fe0165fa0e5e01,4,Then when i resurfaced,Upon emerging from the water
60205f5ba5fe0165fa0e5e01,5,she laughed at me,she found amusement at my expense
60205f5ba5fe0165fa0e5e01,6,and said,and remarked
60205f5ba5fe0165fa0e5e01,7,that if i were pushed a little to the right or to the left,had I been nudged slightly to one side or the other
60205f5ba5fe0165fa0e5e01,8,i would have landed on the cake.,I might have toppled over the wedding dessert.
602c64564ad77a557c5cc279,1,"I got pushed into a pool by my cousin,","My cousin shoved me into a swimming pool,"
602c64564ad77a557c5cc279,2,the reason it happened was there was a bee in a motel garden,"because a bee was buzzing around in the hotel courtyard,"
602c64564ad77a557c5cc279,3,and my cousin pushed me to prevent me getting stung.,and she nudged me into the water to avoid a sting.
602c64564ad77a557c5cc279,4,I landed in the pool,"I ended up in the aquatic depths,"
602c64564ad77a557c5cc279,5,and the first thing to do was to dry off my beautiful dress.,and immediately sought to dry my elegant gown.
602c64564ad77a557c5cc279,6,My cousin laughed,"She burst into laughter,"
602c64564ad77a557c5cc279,7,and apologised profusely when I got out of the water.,and offered profuse apologies upon my emergence from the pool.
602c64564ad77a557c5cc279,8,'A few inches further and you've have landed in the cake' she said.,"'Had you moved just a bit more, you would have crashed into the dessert,' she remarked."
603f6ea3c439b514c173633d,1,A girl was going to a wedding,A young woman was attending a wedding ceremony
603f6ea3c439b514c173633d,2,where she met her cousin,where she encountered her relative
603f6ea3c439b514c173633d,3,and the cousin said something,and that relative made a remark
603f6ea3c439b514c173633d,4,or spilled champagne over him,or accidentally poured champagne on himself
603f6ea3c439b514c173633d,5,and he needed to dry out,necessitating him to dry off
603f6ea3c439b514c173633d,6,and he said something to her,and he made a comment to her
603f6ea3c439b514c173633d,7,at the end,ultimately
603f6ea3c439b514c173633d,8,a few more inches left.,just a little bit more to go.
606c1958e66bcbfde2156006,1,My best friend pushed me into a pool.,My closest companion nudged me into the swimming pool.
606c1958e66bcbfde2156006,2,Dressed to impress at her cousins wedding.,She was all dressed up for her cousin's nuptials.
606c1958e66bcbfde2156006,3,Best friend pushed her into the pool as there was a bee hovering above her head.,Her best friend shoved her into the water because a bee was buzzing over her head.
606c1958e66bcbfde2156006,4,It was a fancy hotel.,The hotel was quite upscale.
606c1958e66bcbfde2156006,5,Her aunt had just handed her a glass of champagne.,"Just moments before, her aunt had given her a flute of champagne."
606c1958e66bcbfde2156006,6,She said to be careful.,She had been cautioned to handle it with care.
606c1958e66bcbfde2156006,7,Her friend gave her a small nudge.,Her buddy provided a gentle push.
606c1958e66bcbfde2156006,8,She stumbled into the pool.,She lost her balance and fell into the pool.
606c1958e66bcbfde2156006,9,Naturally her friend just laughed.,Her friend couldn't help but chuckle at the situation.
606c1958e66bcbfde2156006,10,But apologised profusely.,"Yet, she offered profuse apologies."
606c1958e66bcbfde2156006,11,Beautiful dress was ruined.,The gorgeous gown was completely spoiled.
606c1958e66bcbfde2156006,12,Natural instinct was to get out and dry off.,The immediate reaction was to climb out and seek to dry off.
606c1958e66bcbfde2156006,13,"But her cousin said, a few more steps.","However, her cousin remarked, take a few extra steps."
606c1958e66bcbfde2156006,14,And you would have fallen in the cake.,And you would've toppled right into the wedding cake.
6070a06a1d49fbecb9ee79d2,1,Someone was at a wedding.,An individual was present at a matrimonial ceremony.
6070a06a1d49fbecb9ee79d2,2,"She was standing outside in the garden,","She found herself outdoors amidst the flora,"
6070a06a1d49fbecb9ee79d2,3,holding a glass of wine,clutching a goblet of vino
6070a06a1d49fbecb9ee79d2,4,when she was pushed into a water fountain.,at the moment she was shoved into a water feature.
6070a06a1d49fbecb9ee79d2,5,Her friend spotted a bee close by,Her companion noticed a bee in the vicinity
6070a06a1d49fbecb9ee79d2,6,and pushed her into the water,and nudged her into the aquatic body
6070a06a1d49fbecb9ee79d2,7,to save her.,as a means of protection.
6070a06a1d49fbecb9ee79d2,8,Her dress was ruined,Her attire was spoiled
6070a06a1d49fbecb9ee79d2,9,and she very nearly fell on the wedding cake.,and she almost toppled over the nuptial confection.
6083ba6abe81fe3fc3c6095f,1,Invited to cousin's wedding.,Received an invitation to a cousin's marriage ceremony.
6083ba6abe81fe3fc3c6095f,2,Friend pushed her in a lake.,A companion playfully shoved her into a body of water.
6083ba6abe81fe3fc3c6095f,3,As did not think things through.,Since she hadn't fully considered the consequences.
6083ba6abe81fe3fc3c6095f,4,Dress ruined.,Her gown was spoiled.
6083ba6abe81fe3fc3c6095f,5,Few inches more.,Merely a small distance further.
6083ba6abe81fe3fc3c6095f,6,And would have landed on the cake.,She would have ended up on top of the dessert.
6099089783231a811aee3ad3,1,My best friend pushed me into the pool.,My closest companion nudged me into the swimming area.
6099089783231a811aee3ad3,2,"This happened at my cousin's wedding,","It occurred during my relative's nuptials,"
6099089783231a811aee3ad3,3,where everyone was dressed to impress.,where all attendees were garbed in their finest.
6099089783231a811aee3ad3,4,"She did this because she spotted a bee,","She acted out of a sudden impulse upon noticing an insect,"
6099089783231a811aee3ad3,5,hovering near my face -,which was buzzing right by my cheek -
6099089783231a811aee3ad3,6,and she tried to save me from being stung.,and her intention was to prevent a bee sting.
6099089783231a811aee3ad3,7,While being handed a glass of champagne carefully.,As I was being offered a flute of sparkling wine with caution.
6099089783231a811aee3ad3,8,She warned me,She cautioned me
6099089783231a811aee3ad3,9,and gave me a little shove,and imparted a gentle push
6099089783231a811aee3ad3,10,and I fell into the water.,causing me to tumble into the liquid depths.
6099089783231a811aee3ad3,11,I gasped for air,I inhaled sharply for breath
6099089783231a811aee3ad3,12,and she started laughing.,while she burst into giggles.
6099089783231a811aee3ad3,13,My beautiful dress was ruined.,My elegant gown was completely spoiled.
6099089783231a811aee3ad3,14,"My cousin said that if it was a few more inches,","My cousin remarked that with just a few more inches to go,"
6099089783231a811aee3ad3,15,I would have landed on the cake.,I would have made a splash on the dessert.
60a520c051c98eb480c2811f,1,"My best friend pushed me in the pool,","My closest companion nudged me into the swimming pool,"
60a520c051c98eb480c2811f,2,we were at my cousin's wedding at a hotel.,while we were attending my cousin's nuptials at a resort.
60a520c051c98eb480c2811f,3,Everyone was dressed to impress.,All the guests were attired in their finest.
60a520c051c98eb480c2811f,4,My best friend had seen a bee hovering close to my face,My confidant noticed a bee lingering near my visage
60a520c051c98eb480c2811f,5,"and decided to save me from it,","and opted to rescue me from the insect,"
60a520c051c98eb480c2811f,6,my aunt had just handed me a glass of champagne at that moment.,precisely when my aunt had offered me a flute of bubbly.
60a520c051c98eb480c2811f,7,My friend gave me a little nudge,My pal provided a gentle shove
60a520c051c98eb480c2811f,8,and I fell into the pool.,causing me to tumble into the water.
60a520c051c98eb480c2811f,9,"When I submerged my friend was laughing at me,","As I was drenched, my friend couldn't stop chuckling at me,"
60a520c051c98eb480c2811f,10,my beautiful dress was ruined.,my exquisite gown was completely spoiled.
60a520c051c98eb480c2811f,11,"She continued to say ""just a few more inches you would have landed on the cake"".","She kept joking, ""a mere few inches more and you would've crashed into the dessert."""
60ad65a0a187d7ef811ed7e6,1,A lady and her best friend attended her cousin's wedding at a beautiful hotel garden.,A woman and her closest companion went to her cousin's nuptials in a picturesque hotel courtyard.
60ad65a0a187d7ef811ed7e6,2,The friend pushed the lady in the near by pool.,Her companion shoved the woman into the adjacent swimming area.
60ad65a0a187d7ef811ed7e6,3,(This was done) to prevent her from being stung by a bee.,This act was to shield her from a bee sting.
60ad65a0a187d7ef811ed7e6,4,(This happened) just moments after the lady's aunt has handed her a glass of champagne.,This occurred just seconds after the woman's aunt had given her a flute of bubbly.
60ad65a0a187d7ef811ed7e6,5,"As she resurfaced and gasped for air, the friend started laughing.","Emerging and inhaling sharply, the companion burst into giggles."
60ad65a0a187d7ef811ed7e6,6,(The friend started) apologizing for her actions.,The companion began to express regret for her behavior.
60ad65a0a187d7ef811ed7e6,7,(The friend was) explaining why she pushed her in the pool.,She was clarifying the reason for her impulsive shove into the water.
60ad65a0a187d7ef811ed7e6,8,"Though the lady was worried about her dress being ruined, the cousin then told her she was inches away from landing on the wedding cake.","While the woman fretted over her soaked attire, the cousin revealed that she narrowly missed toppling onto the matrimonial confection."
6147724c13bb365774e24af1,1,My best friend pushed me into a pool.,My closest companion shoved me into the swimming pool.
6147724c13bb365774e24af1,2,"How it happened was,","The way it unfolded,"
6147724c13bb365774e24af1,3,"we were at my cousin's wedding,","we attended my relative's matrimonial celebration,"
6147724c13bb365774e24af1,4,and my friend saw a bee hovering near me.,and my pal noticed a bee fluttering close to me.
6147724c13bb365774e24af1,5,My aunt had just handed me a glass of champagne,I had just received a flute of champagne from my aunt
6147724c13bb365774e24af1,6,"and you know how friends are,","and as you can imagine with friends,"
6147724c13bb365774e24af1,7,she just started laughing.,she burst into giggles.
6147724c13bb365774e24af1,8,My dress was ruined,My outfit was completely spoiled
6147724c13bb365774e24af1,9,"and my cousin said ""a few more inches""","and my cousin remarked ""just a bit more"""
6147724c13bb365774e24af1,10,"she said ""and you would have landed in the cake"".","she mentioned ""and you'd have crashed into the cake""."
615f4e20d504f648ffd22972,1,My cousin pushed me into a pool.,My relative shoved me into the swimming pool.
615f4e20d504f648ffd22972,2,This was at a wedding.,The event occurred during a matrimonial ceremony.
615f4e20d504f648ffd22972,3,It was because of a bee.,A bee was the cause of the commotion.
615f4e20d504f648ffd22972,4,She'd seen it hovering near me,She had noticed it fluttering around me
615f4e20d504f648ffd22972,5,and wanted to save me.,and aimed to protect me from it.
615f4e20d504f648ffd22972,6,My aunty had just passed me a glass of champagne.,"Just as my aunt handed me a flute of champagne,"
615f4e20d504f648ffd22972,7,"I said 'be careful,'","I uttered 'watch out',"
615f4e20d504f648ffd22972,8,"but y'know,","but as you might expect,"
615f4e20d504f648ffd22972,9,people aren't always.,people don't always heed warnings.
615f4e20d504f648ffd22972,10,Then she pushed me into the water.,"Subsequently, she propelled me into the aquatic depths."
615f4e20d504f648ffd22972,11,My beautiful dress was ruined.,My elegant gown was completely spoiled.
615f4e20d504f648ffd22972,12,She just laughed,She merely chuckled
615f4e20d504f648ffd22972,13,"and said 'a couple of inches to the left and you'd have landed in the cake,'.",and remarked 'a slight shift to the side and you would've toppled into the cake.'
6171b613293370249f437607,1,Her best friend pushed her into the swimming pool,Her closest companion shoved her into the pool
6171b613293370249f437607,2,"because of a bee,","due to a bee,"
6171b613293370249f437607,3,while they were at her cousins wedding,during her cousin's marriage ceremony
6171b613293370249f437607,4,at a hotel.,at an inn.
6171b613293370249f437607,5,She got out,She climbed out
6171b613293370249f437607,6,"and dried off,","and toweled herself down,"
6171b613293370249f437607,7,but her dress was ruined.,yet her gown was spoiled.
6171b613293370249f437607,8,She missed the cake,She didn't get to taste the cake
6171b613293370249f437607,9,by a few inches.,by a narrow margin.
62b6cb277460cccbc8f27ad5,1,SHE WAS AT HER BEST FRIENDS WEDDING,She was present at her best friend's matrimonial ceremony
62b6cb277460cccbc8f27ad5,2,WHEN HER COUSIN TRIED TO SWIPE AWAY A BEE,As her relative attempted to flick away an insect
62b6cb277460cccbc8f27ad5,3,"WHEN SHE ACCIDENTLY PUSHED HER IN TO THE POND,",She inadvertently caused her to tumble into the water feature
62b6cb277460cccbc8f27ad5,4,SHE WAS HOLDING A GLASS OF CHAMPAGNE,While she was clutching a flute of sparkling wine
62b6cb277460cccbc8f27ad5,5,"HER AUNT HAD GIVEN HER,",Which had been presented to her by her aunt
62b6cb277460cccbc8f27ad5,6,HER COUSIN JUST LAUGHED,Her cousin couldn't help but chuckle
62b6cb277460cccbc8f27ad5,7,"ONCE SHE GOT OUT AND DRY,",After she emerged and became dry
62b6cb277460cccbc8f27ad5,8,SHE APOLOGISED,She offered her apologies
62b6cb277460cccbc8f27ad5,9,AND SAID GOOD JOB YOU DIDNT FALL INTO THE CAKE,And remarked it was fortunate she didn't topple into the dessert
62ea45c78e38d6b93c10a235,1,My best friend pushed me into a pool.,My closest companion nudged me into a swimming pool.
62ea45c78e38d6b93c10a235,2,It was at my cousin's wedding where everyone was dressed to impress.,"This occurred at my cousin's matrimonial celebration, where all were clad in their finest."
62ea45c78e38d6b93c10a235,3,It was in the garden of a fancy hotel.,The event took place in the lush garden of an upscale hotel.
62ea45c78e38d6b93c10a235,4,My aunt had just passed me a glass of champagne.,"Right before this, my aunt had handed me a flute of champagne."
62ea45c78e38d6b93c10a235,5,My friend did it because she spotted a bee.,My pal acted out of concern upon noticing a bee nearby.
62ea45c78e38d6b93c10a235,6,She didn't want me to get stung.,Her intention was to prevent me from being stung.
62ea45c78e38d6b93c10a235,7,I told her to be careful.,I had cautioned her to be mindful.
62ea45c78e38d6b93c10a235,8,But she didn't think things through.,"However, she acted without fully considering the consequences."
62ea45c78e38d6b93c10a235,9,She gave me a little shove.,She prodded me gently.
62ea45c78e38d6b93c10a235,10,I fell into the pool.,I toppled into the water.
62ea45c78e38d6b93c10a235,11,I ruined my dress.,My attire was completely spoiled.
62ea45c78e38d6b93c10a235,12,She just started laughing.,She burst into fits of laughter.
62ea45c78e38d6b93c10a235,13,She apologised.,She offered her regrets.
62ea45c78e38d6b93c10a235,14,I got out.,I climbed out of the pool.
62ea45c78e38d6b93c10a235,15,I had to dry myself off.,I found myself needing to dry off.
62ea45c78e38d6b93c10a235,16,My cousin said that if I'd have fallen a few more inches.,"My cousin remarked that had I tumbled just a few inches more,"
62ea45c78e38d6b93c10a235,17,I'd have landed in the cake.,I would have crashed into the wedding cake.
62fca9ec379f4b6707aaef85,1,A woman’s best friend pushed her into a pool,Her closest companion shoved her into the swimming pool
62fca9ec379f4b6707aaef85,2,which was during her cousins wedding reception,during the matrimonial celebration of her cousin
62fca9ec379f4b6707aaef85,3,because she seen a bee near her face,since she spotted a bee close to her visage
62fca9ec379f4b6707aaef85,4,and tried to save her from being stung.,attempting to prevent a bee sting.
62fca9ec379f4b6707aaef85,5,She was given a glass of champagne.,A flute of champagne was handed to her.
62fca9ec379f4b6707aaef85,6,The cousin found it funny,The cousin thought it was hilarious
62fca9ec379f4b6707aaef85,7,and laughed whilst also apologising profusely.,bursting into laughter while offering numerous apologies.
62fca9ec379f4b6707aaef85,8,Everyone was dressed up,All guests were attired formally
62fca9ec379f4b6707aaef85,9,as it was a fancy hotel garden,given that it was an upscale hotel's garden
62fca9ec379f4b6707aaef85,10,and her dress was ruined from being wet,and her gown got spoiled due to the dampness
62fca9ec379f4b6707aaef85,11,and she got out,then she climbed out
62fca9ec379f4b6707aaef85,12,and dried off.,and proceeded to dry herself.
631b32b0796f2941b55e7d58,1,My best friend pushed me into the pool,My closest companion shoved me into the swimming area
631b32b0796f2941b55e7d58,2,at my cousins wedding,during my relative's matrimonial ceremony
631b32b0796f2941b55e7d58,3,because a bee was hovering around my face.,due to a bee lingering near my visage.
631b32b0796f2941b55e7d58,4,My aunt handed me a glass of champagne,My aunt presented me with a flute of bubbly
631b32b0796f2941b55e7d58,5,and told me to be careful.,and cautioned me to remain vigilant.
631b32b0796f2941b55e7d58,6,My friend started laughing,My pal burst into giggles
631b32b0796f2941b55e7d58,7,and the first thing I did was get out,and the initial action I took was to climb out
631b32b0796f2941b55e7d58,8,and dry off.,and towel myself off.
631b32b0796f2941b55e7d58,9,My cousin said that a few inches closer,My cousin remarked that had I been a few inches nearer
631b32b0796f2941b55e7d58,10,and I would have fell into the cake.,I would have tumbled into the confection.
64730850e5f4a7b6b71fc40a,1,"Wedding at a posh hotel,","Nuptials at an upscale establishment,"
64730850e5f4a7b6b71fc40a,2,the girl in question was just handed a glass of champagne by her aunt,the young woman was just presented with a flute of bubbly by her relative
64730850e5f4a7b6b71fc40a,3,and then her cousin saw a bee near her,when her kin noticed an insect close to her
64730850e5f4a7b6b71fc40a,4,and decided to help her,and opted to assist her
64730850e5f4a7b6b71fc40a,5,by moving her out of the way of the bee,by guiding her away from the insect's path
64730850e5f4a7b6b71fc40a,6,and in doing so she fell into the pool.,which resulted in her tumbling into the swimming area.
64730850e5f4a7b6b71fc40a,7,Came up gasping for breathing,She emerged sputtering for air
64730850e5f4a7b6b71fc40a,8,her lovely dressed soaked,her exquisite attire drenched
64730850e5f4a7b6b71fc40a,9,and her cousin was laughing.,while her cousin couldn't help but chuckle.
64730850e5f4a7b6b71fc40a,10,If she had falling a few inches to the side,Had she toppled mere inches elsewhere
64730850e5f4a7b6b71fc40a,11,she would have landed in the wedding cake.,she would have crashed into the matrimonial confection.
