recall_id,clause_id,clause_text,rephrased_text
5d5c250a0274020016e2333a,12,"In the end she was found sitting in the police station reading,","Ultimately, she was located at the station engrossed in a book,"
5d5c250a0274020016e2333a,13,so she had not run away.,indicating she hadn't actually fled.
5d5c250a0274020016e2333a,14,"A senior police officer, Mitchell, advised me to transfer","A high-ranking officer, Mitchell, suggested I consider a transfer"
5d5c250a0274020016e2333a,15,and so I did.,which I ultimately pursued.
5d667a1a3741ea0001c719b9,1,A man describes his rookie year as a policeman.,The individual recounts his initial year on the police force.
5d667a1a3741ea0001c719b9,2,"His chief, named Frank Mitchell, had a daughter who was very taken with the author.","The head of the police, Frank Mitchell, had a daughter who was quite smitten with the narrator."
5d667a1a3741ea0001c719b9,3,"But he did not return her interest, mostly because she talked too much (she was a 'chatterbox').","However, he did not share her feelings, largely due to her excessive talking (she was known for being loquacious)."
5d667a1a3741ea0001c719b9,4,"He tells of the time the chief showed up at his house, saying the daughter had run away because the chief always gave her a hard time over talking about the author so much.","He narrates an incident when the chief arrived at his residence, claiming his daughter had disappeared because he often scolded her for incessantly speaking of the narrator."
5d667a1a3741ea0001c719b9,5,"The author said he knew nothing about, was not involved, but would help find her so the chief could see the truth and act as he thought was appropriate.","The narrator claimed ignorance of the situation, denied involvement, but offered to assist in locating her so the chief could understand the reality and decide on the proper course of action."
5d667a1a3741ea0001c719b9,6,"They found the girl's scarf in the park, but no other clues.","They discovered the young woman's scarf in a park, yet found no further evidence."
5d667a1a3741ea0001c719b9,7,"When they went back to the police station they found the girl there, sitting reading a book.","Upon returning to the station, they were surprised to see the chief's daughter there, engrossed in a book."
5d667a1a3741ea0001c719b9,8,"The author was advised to transfer out, because even though he did nothing wrong, the chief would still remember the incident.","The narrator was counseled to request a transfer, as despite his innocence, the chief's memory of the event would linger."
5d667a1a3741ea0001c719b9,9,The author took his advice and transferred out.,"Heeding the advice, the narrator proceeded with the transfer."
5d66c1382d1a18000170759b,1,A rookie police man joined in his first year.,A new officer began his duties in the initial year.
5d66c1382d1a18000170759b,2,The chief's daughter took a liking to the rookie.,The head officer's offspring developed a fondness for the newcomer.
5d66c1382d1a18000170759b,3,She argued with her father unbeknown to the rookie.,"Unaware to the novice, she had disputes with her parent."
5d66c1382d1a18000170759b,4,The daughter ran away.,"Subsequently, the offspring absconded."
5d66c1382d1a18000170759b,5,The police chief assumed the rookie had something to do with it.,The commanding officer suspected the novice's involvement.
5d66c1382d1a18000170759b,6,He went to the rookies house.,He proceeded to the novice's residence.
5d66c1382d1a18000170759b,7,The rookie needed the chief to calm down.,The new officer needed to pacify the chief.
5d66c1382d1a18000170759b,8,He offered to help search for the missing daughter.,He volunteered his assistance in locating the absent offspring.
5d66c1382d1a18000170759b,9,They found her at a police station unharmed.,"Ultimately, they located her safe at another police precinct."
5d66c1382d1a18000170759b,10,Someone recommended the rookie transfer following the incident.,"Post-incident, a suggestion was made for the novice to be reassigned."
5d66c1382d1a18000170759b,11,The chief would hold it against him.,The chief harbored resentment towards him.
5d66c1382d1a18000170759b,12,It could impact the rookies career.,This resentment had the potential to affect the novice's professional trajectory.
5d66c1382d1a18000170759b,13,The rookie transferred.,"Consequently, the novice accepted a transfer."
5d66c1382d1a18000170759b,14,He left.,He departed from his position.
5d833b0e6642ee0001bfa9cb,1,working in police force,Employed within the law enforcement agency
5d833b0e6642ee0001bfa9cb,2,and met a girl,he encountered a young woman
5d833b0e6642ee0001bfa9cb,3,who was the chiefs daughter.,who happened to be the daughter of the chief.
5d833b0e6642ee0001bfa9cb,4,he didnt like her,He wasn't fond of her
5d833b0e6642ee0001bfa9cb,5,as she had a big mouth.,because she was known to be quite talkative.
5df252f758a5c71603afc39a,1,The narrator worked in a police station.,The storyteller was employed at a law enforcement office.
5df252f758a5c71603afc39a,2,His Chief was a veteran,His superior officer had years of experience
5df252f758a5c71603afc39a,3,and was awarded commendation for his bravery.,and received a medal for his courageous acts.
5df252f758a5c71603afc39a,4,Chief had a daughter,The superior had a daughter
5df252f758a5c71603afc39a,5,that liked the main character,who took a liking to the protagonist
5df252f758a5c71603afc39a,6,but he didn't like her so much,although he wasn't as fond of her
5df252f758a5c71603afc39a,7,because she was a chatterbox.,since she talked incessantly.
5df252f758a5c71603afc39a,8,The Chief didn't like his daughter seeing the narrator,The superior disapproved of his daughter's interactions with the storyteller
5df252f758a5c71603afc39a,9,and he would scold her for talking to him.,and would reprimand her for engaging with him.
5df252f758a5c71603afc39a,10,She ran away because of this,This led her to flee from home
5df252f758a5c71603afc39a,11,and the Chief came to the narrators house,prompting the Chief to visit the storyteller's residence
5df252f758a5c71603afc39a,12,so they could look for her.,in order to search for her together.
5df252f758a5c71603afc39a,13,They went to a park,They searched a local park
5df252f758a5c71603afc39a,14,and found her scarf.,where they discovered her lost scarf.
5df252f758a5c71603afc39a,15,She was actually in the police station,"In reality, she was back at the law enforcement office"
5df252f758a5c71603afc39a,16,sitting on a chair,seated on a bench
5df252f758a5c71603afc39a,17,reading a book,immersed in a novel
5df252f758a5c71603afc39a,18,when they found her.,at the moment they located her.
5df252f758a5c71603afc39a,19,"The Deputy, Frank, advised the narrator to transfer to a different station",Deputy Frank suggested that the storyteller should consider a transfer
5df252f758a5c71603afc39a,20,because even though she wasn't lost,because despite the fact she was safe
5df252f758a5c71603afc39a,21,the Chief doesn't forget things,the Chief was not one to easily forget
5df252f758a5c71603afc39a,22,and would make it difficult for the narrator to stay.,and would complicate the storyteller's tenure.
5df252f758a5c71603afc39a,23,He ended up transferring,He ultimately chose to move
5df252f758a5c71603afc39a,24,and that was his experience of his first year as a rookie.,and that marked the tale of his initial year on the job.
5e0dd8d94cac685279492212,1,"The story is in first person,","The narrative is told from a first-person perspective,"
5e0dd8d94cac685279492212,2,about someone recalling a time they were a 'rookie' police officer in their first year on the force.,recounting an experience as a novice officer during their initial year in law enforcement.
5e0dd8d94cac685279492212,3,Their police chief / captain had a good reputation -,The commanding officer had a well-regarded reputation -
5e0dd8d94cac685279492212,4,had recently caught a renowned criminal.,having recently apprehended a notorious criminal.
5e0dd8d94cac685279492212,5,The captain had a daughter who was very 'fond' of the Rookie.,This commander's daughter took a particular liking to the new recruit.
5e0dd8d94cac685279492212,6,She was into fitness and,She was enthusiastic about physical fitness and
5e0dd8d94cac685279492212,7,she was trying to interact / engage with the rookie.,attempted to make connections with the new officer.
5e0dd8d94cac685279492212,8,But he wasn't really interested -,"However, he wasn't exactly receptive -"
5e0dd8d94cac685279492212,9,he thought she was ok until she opened her mouth and started talking,believing she was tolerable until she began to speak.
5e0dd8d94cac685279492212,10,as he describes her as a 'chatterbox',"He characterized her as excessively talkative,"
5e0dd8d94cac685279492212,11,"One day, the daughter came to the rookie and said she was running away","One occasion, the daughter approached the novice, declaring her intent to elope"
5e0dd8d94cac685279492212,12,because he (her father?) was always on her case.,because her father was constantly criticizing her.
5e0dd8d94cac685279492212,13,Later that day the police captain came knocking on the rookie's door asking for help,"Subsequently, the chief showed up at the recruit's residence seeking assistance"
5e0dd8d94cac685279492212,14,as his daughter was missing.,since his daughter had gone missing.
5e0dd8d94cac685279492212,15,The rookie strategised and played the game -,The new officer devised a plan and played along -
5e0dd8d94cac685279492212,16,trying to help find the daughter and keep the captain happy.,endeavoring to locate the daughter while pleasing the chief.
5e0dd8d94cac685279492212,17,They looked for her and,They searched for her and
5e0dd8d94cac685279492212,18,although found her scarf they couldn't track her down.,"despite discovering her scarf, they failed to find her whereabouts."
5e0dd8d94cac685279492212,19,"Then, at the police station she was there, with a book in hand.","However, at the precinct, there she was, engrossed in a book."
5e0dd8d94cac685279492212,20,She hadn't run away and was safe.,She hadn't actually fled and was unharmed.
5e0dd8d94cac685279492212,21,"Afterwards, another colleague advised him to leave","Subsequently, a fellow officer suggested he depart"
5e0dd8d94cac685279492212,22,as the 'captain never forgets anything'.,warning that 'the chief never overlooks anything'.
5e0dd8d94cac685279492212,23,"So the Rookie did take the advice and leave,","Heeding the counsel, the Rookie decided to exit,"
5e0dd8d94cac685279492212,24,ending their first year as a rookie at that station.,thus concluding their inaugural year at that particular station.
5e3752a476397a6e638bfc5e,1,A guy talks,A man speaks
5e3752a476397a6e638bfc5e,2,about the first year,regarding his initial year
5e3752a476397a6e638bfc5e,3,as a police officer.,in the role of a law enforcement official.
5e3752a476397a6e638bfc5e,4,There's a girl,A young woman
5e3752a476397a6e638bfc5e,5,that fancied him,had taken a liking to him
5e3752a476397a6e638bfc5e,6,and they thought,and it was believed
5e3752a476397a6e638bfc5e,7,she ran away,that she had eloped
5e3752a476397a6e638bfc5e,8,but she didn't,yet she had not
5e3752a476397a6e638bfc5e,9,but the guy was still asked to leave,"nevertheless, the man was compelled to resign"
5e3752a476397a6e638bfc5e,10,because the veteran officer,since the seasoned officer
5e3752a476397a6e638bfc5e,11,wouldn't be able to forget,couldn't put the incident behind him
5e3752a476397a6e638bfc5e,12,what happened.,concerning the events that transpired.
5e54309f0a98c705f68ae8a8,1,"The storyteller is a policeman,","The narrator serves as a law enforcement officer,"
5e54309f0a98c705f68ae8a8,2,"and back when he was in his first year on the force,","and during his initial period of service,"
5e54309f0a98c705f68ae8a8,3,the police chief's daughter ran away.,the daughter of the head of police went missing.
5e54309f0a98c705f68ae8a8,4,"They looked for her together in the park,","Together, they searched for her in the public gardens,"
5e54309f0a98c705f68ae8a8,5,but ended up finding her in the police station.,yet they ultimately located her at the precinct.
5e652bffbe3f4d000c66a42a,1,The story teller is a young rookie policeman.,The narrator is a novice officer in the police force.
5e652bffbe3f4d000c66a42a,2,His superior has a daughter.,His commanding officer has a daughter.
5e652bffbe3f4d000c66a42a,3,The daughter tries to impress the storyteller.,The officer's daughter attempts to make an impression on the narrator.
5e652bffbe3f4d000c66a42a,4,"However, he does not like her.","Nevertheless, he finds her unappealing."
5e652bffbe3f4d000c66a42a,5,This is because she is a chatterbox.,The reason is her incessant talking.
5e652bffbe3f4d000c66a42a,6,She says she will run away.,She threatens to elope.
5e652bffbe3f4d000c66a42a,7,She goes missing one day.,"One day, she disappears."
5e652bffbe3f4d000c66a42a,8,Her father asks the rookie to help find her.,Her dad enlists the young cop's assistance to locate her.
5e652bffbe3f4d000c66a42a,9,They search and find her scarf.,"During their search, they come across her shawl."
5e652bffbe3f4d000c66a42a,10,They go to the police station.,They proceed to the precinct.
5e652bffbe3f4d000c66a42a,11,"She is there, reading a book.","There, she sits engrossed in a novel."
5e652bffbe3f4d000c66a42a,12,She is not missing at all.,"In reality, she was never lost."
5e652bffbe3f4d000c66a42a,13,"The rookie is told, by another officer, to transfer.",Another officer informs the rookie that he's being reassigned.
5e652bffbe3f4d000c66a42a,14,This is because the father seems to blame him for the event.,It appears the father holds him responsible for the incident.
5e652bffbe3f4d000c66a42a,15,The father will not forgive.,The father harbors resentment and won't let go.
5e652bffbe3f4d000c66a42a,16,So he transfers.,"Thus, he accepts the reassignment."
5e99beb72892a5016ac5c6a7,1,He was a rookie cop,He was a novice officer
5e99beb72892a5016ac5c6a7,2,who worked for a highly thought of boss,serving under a well-respected leader
5e99beb72892a5016ac5c6a7,3,who had been rewarded for service.,who had received accolades for his contributions.
5e99beb72892a5016ac5c6a7,4,He did't really rate his boss.,He wasn't particularly impressed by his superior.
5e99beb72892a5016ac5c6a7,5,She had a daughter.,His boss had a young daughter.
5e99beb72892a5016ac5c6a7,6,she went missing,who suddenly disappeared
5e99beb72892a5016ac5c6a7,7,and a man turned up at his home,and an individual appeared at his residence
5e99beb72892a5016ac5c6a7,8,and he strategised to help find her.,where he devised a plan to assist in locating her.
5e99beb72892a5016ac5c6a7,9,They went to where her scarf had been found,They proceeded to the location where her scarf was discovered
5e99beb72892a5016ac5c6a7,10,and traced further,and continued the search
5e99beb72892a5016ac5c6a7,11,but to no avail.,yet they found nothing.
5e99beb72892a5016ac5c6a7,12,She was at the police station,She turned up at the precinct
5e99beb72892a5016ac5c6a7,13,with a book.,holding a tome.
5e99beb72892a5016ac5c6a7,14,He was advised to transfer,He received a recommendation to seek a transfer
5e99beb72892a5016ac5c6a7,15,as the old man never forgot,since the elder never let go of memories
5e99beb72892a5016ac5c6a7,16,He did,He complied
5e99beb72892a5016ac5c6a7,17,That was the end of his rookie years.,Marking the conclusion of his initial years in law enforcement.
5ea2c41d59f5e906e5eea326,1,Back in the days when he was a rookie police officer,During his early years as a novice cop
5ea2c41d59f5e906e5eea326,2,he worked under a chief who was a veteran.,he served beneath a seasoned chief.
5ea2c41d59f5e906e5eea326,3,The veteran had a young daughter,This experienced chief had a daughter
5ea2c41d59f5e906e5eea326,4,who became obsessed with the rookie police officer.,who developed a fixation on the novice cop.
5ea2c41d59f5e906e5eea326,5,The rookie didn’t like her much,The young officer wasn't fond of her
5ea2c41d59f5e906e5eea326,6,because she talked too much.,owing to her excessive chattiness.
5ea2c41d59f5e906e5eea326,7,The daughter was always scolded by her dad,Her father frequently reprimanded her
5ea2c41d59f5e906e5eea326,8,for always talking to and obsessing over the rookie,for her constant chatter and fixation with the novice
5ea2c41d59f5e906e5eea326,9,so she sent the rookie a message saying she was going to run away.,thus she conveyed to the novice her plans to elope.
5ea2c41d59f5e906e5eea326,10,The rookie spoke to his chief about finding her,The novice discussed the matter of locating her with his superior
5ea2c41d59f5e906e5eea326,11,"and said he would help,","and offered his assistance,"
5ea2c41d59f5e906e5eea326,12,chief accepted,the chief consented
5ea2c41d59f5e906e5eea326,13,and they traced her to a park,and they pinpointed her location at a park
5ea2c41d59f5e906e5eea326,14,where they found her scarf.,where her scarf was discovered.
5ea2c41d59f5e906e5eea326,15,But in the end it turns out she didn’t run away,"However, it was eventually revealed she hadn't eloped"
5ea2c41d59f5e906e5eea326,16,and was found with a book in her hands.,and she was located clutching a book.
5ea2c41d59f5e906e5eea326,17,A fellow officer told the rookie he should transfer,Another officer suggested the novice should seek a transfer
5ea2c41d59f5e906e5eea326,18,because of all of the issues,due to the ongoing complications
5ea2c41d59f5e906e5eea326,19,and the rookie agreed,and the novice concurred
5ea2c41d59f5e906e5eea326,20,and transferred.,resulting in his transfer.
5eab1e2cc8c0ac0d8262feaf,1,Back when I was a rookie at the police station.,"During my early days at the precinct,"
5eab1e2cc8c0ac0d8262feaf,2,"There was a deputy that had a daughter,","a fellow officer had a young girl,"
5eab1e2cc8c0ac0d8262feaf,3,she was trying to impress me,"who seemed keen to make an impression on me,"
5eab1e2cc8c0ac0d8262feaf,4,but she was a chatterbox.,yet she talked incessantly.
5eab1e2cc8c0ac0d8262feaf,5,One day she went missing,"Suddenly, she was nowhere to be found,"
5eab1e2cc8c0ac0d8262feaf,6,and we ended up in the police station,"leading us back to the station,"
5eab1e2cc8c0ac0d8262feaf,7,- sitting on a bench.,where we found ourselves seated on a bench.
5eab1e2cc8c0ac0d8262feaf,8,"She never left all along,","It turned out she hadn't actually gone anywhere,"
5eab1e2cc8c0ac0d8262feaf,9,"the Deputy, Mitchell told me to change over,","Officer Mitchell instructed me to take over,"
5eab1e2cc8c0ac0d8262feaf,10,and that was the rest of my rookie days.,marking the conclusion of my initial period as a rookie.
5eaeddb6a7e04f5af6b3e879,1,A rookie was working for a chief at the police station,A novice officer was under the employment of a station chief
5eaeddb6a7e04f5af6b3e879,2,who had been a veteran.,who was an experienced veteran.
5eaeddb6a7e04f5af6b3e879,3,The chief had a daughter,This chief had a daughter
5eaeddb6a7e04f5af6b3e879,4,who was quite keen on the rookie,who took a strong liking to the new officer
5eaeddb6a7e04f5af6b3e879,5,and he thought she was quite nice,and he found her to be quite pleasant
5eaeddb6a7e04f5af6b3e879,6,until she opened her voice.,until she began to speak.
5eaeddb6a7e04f5af6b3e879,7,He thought her a chatterbox.,He considered her to be excessively talkative.
5eaeddb6a7e04f5af6b3e879,8,The chief argued with the daughter over the rookie,The chief had disputes with his daughter concerning the novice officer
5eaeddb6a7e04f5af6b3e879,9,and one day she disappeared.,and then one day she vanished.
5eaeddb6a7e04f5af6b3e879,10,They tried to locate her,Efforts were made to find her
5eaeddb6a7e04f5af6b3e879,11,but eventually found her sitting quietly in the police station reading a book.,"but she was eventually discovered in the station, engrossed in a book."
5eaeddb6a7e04f5af6b3e879,12,She had not run away at all.,She hadn't actually fled.
5eaeddb6a7e04f5af6b3e879,13,The deputy warned the rookie,The assistant chief cautioned the novice
5eaeddb6a7e04f5af6b3e879,14,that maybe he should move to a different station,that it might be wise to transfer to another precinct
5eaeddb6a7e04f5af6b3e879,15,as the old man would never forget this incidence.,since the chief would likely hold onto the memory of this event.
5ec848e98af2e014101df8e5,1,When I was a rookie police officer,During my initial days as a law enforcement officer
5ec848e98af2e014101df8e5,2,my chief was a big deal.,my superior was quite influential.
5ec848e98af2e014101df8e5,3,He had been awarded for catching a big criminal.,He had received recognition for apprehending a notorious felon.
5ec848e98af2e014101df8e5,4,I was a big fitness enthusiast back in those days.,"At that time, I was very passionate about physical fitness."
5ec848e98af2e014101df8e5,5,His daughter had her eye on me.,His daughter took a liking to me.
5ec848e98af2e014101df8e5,6,I wasn’t interested,"However, I was not interested"
5ec848e98af2e014101df8e5,7,because as charming as she was,despite her allure
5ec848e98af2e014101df8e5,8,she was a chatterbox.,because she talked incessantly.
5ec848e98af2e014101df8e5,9,She told me she would run away,She threatened to elope
5ec848e98af2e014101df8e5,10,as her father wanted her to date me,since her father was pressuring her to pursue a relationship with me
5ec848e98af2e014101df8e5,11,and I wouldn’t.,and I was not willing.
5ec848e98af2e014101df8e5,12,Her father came to me saying she had run away.,"Her father approached me, reporting her disappearance."
5ec848e98af2e014101df8e5,13,I said I would help look for her,I volunteered to assist in the search for her
5ec848e98af2e014101df8e5,14,and if we couldn’t find her,and mentioned that if she remained missing
5ec848e98af2e014101df8e5,15,he could do whatever he needed too.,he was free to take any necessary actions.
5ec848e98af2e014101df8e5,16,We looked at the park where her scarf was found.,Our search led us to a park where we discovered her scarf.
5ec848e98af2e014101df8e5,17,We looked all around but couldn’t find her.,"Despite our extensive search, she was nowhere to be found."
5ec848e98af2e014101df8e5,18,When we got back to the station,Upon our return to the precinct
5ec848e98af2e014101df8e5,19,she was there sitting in a car reading a book.,"we found her in a vehicle, engrossed in a novel."
5ec848e98af2e014101df8e5,20,The deputy told me I should transfer,An associate advised me to consider a transfer
5ec848e98af2e014101df8e5,21,as once the chief had something in his mind,pointing out that once the chief fixated on an idea
5ec848e98af2e014101df8e5,22,he wouldn’t forget it.,he would not easily let it go.
5ec848e98af2e014101df8e5,23,I transferred,I decided to transfer
5ec848e98af2e014101df8e5,24,and that was the end of my rookie year.,marking the conclusion of my first year on the force.
5ef4ceca768a610b600ee1fb,1,"Back in the days when I as a rookie on the police force,","During my early years as a novice in the police department,"
5ef4ceca768a610b600ee1fb,2,I had a commander.,there was a superior officer I reported to.
5ef4ceca768a610b600ee1fb,3,He was a veteran.,This officer was seasoned with experience.
5ef4ceca768a610b600ee1fb,4,He had caught a notorious criminal.,He had apprehended a well-known felon.
5ef4ceca768a610b600ee1fb,5,He had a daughter.,He was the father of a young woman.
5ef4ceca768a610b600ee1fb,6,I thought she was into me because I was into fitness.,I assumed she was attracted to me because of my interest in physical fitness.
5ef4ceca768a610b600ee1fb,7,I never observed it.,"However, I never actually noticed any signs."
5ef4ceca768a610b600ee1fb,8,I wasn't much fond of her because she was a chatterbox.,I wasn't particularly keen on her since she talked excessively.
5ef4ceca768a610b600ee1fb,9,She wanted to run away because her dad always scolded her.,She desired to escape due to her father's constant reprimands.
5ef4ceca768a610b600ee1fb,10,Then she did.,"Eventually, she vanished."
5ef4ceca768a610b600ee1fb,11,The commander came to my house with a cold look in his eyes.,"The commander showed up at my residence, his gaze icy and stern."
5ef4ceca768a610b600ee1fb,12,He wanted to know what happened to his daughter.,He demanded information regarding his missing daughter.
5ef4ceca768a610b600ee1fb,13,"""Lets go look for her"", I said.","""Let's search for her,"" I proposed."
5ef4ceca768a610b600ee1fb,14,I was strategizing.,I was formulating a plan.
5ef4ceca768a610b600ee1fb,15,"So, we went to the park where her scarf was found.","Thus, we headed to the park where her scarf had been discovered."
5ef4ceca768a610b600ee1fb,16,"Then, it led back to a police station, where she was sitting with a book.","Our search concluded at a police station, where she was found engrossed in a book."
5ef4ceca768a610b600ee1fb,17,"She had never run away, and that solved the problem for that day.","It turned out she hadn't actually fled, resolving the day's issue."
5ef4ceca768a610b600ee1fb,18,"That evening, a supervisor on the force, Frank Mitchell, said to me, ""You need to transfer, once that old man gets something in his head it never leaves"".","That night, Frank Mitchell, a supervising officer, advised me, ""You should consider a transfer; once that old man fixates on something, it's permanent."""
5ef4ceca768a610b600ee1fb,19,So I did it.,"Taking his advice,"
5ef4ceca768a610b600ee1fb,20,I transferred.,I requested a transfer.
5ef4ceca768a610b600ee1fb,21,And that was the end of the story from my days as a rookie on the force.,"And with that, my tale from the rookie years on the squad comes to a close."
5f0a1d89eb65250d7d9eedb4,1,The chief of police is well respected in the community,The town's police head is highly esteemed by the locals
5f0a1d89eb65250d7d9eedb4,2,and has a stunning daughter.,who has a remarkably beautiful daughter.
5f0a1d89eb65250d7d9eedb4,3,She is lovely,She is quite charming
5f0a1d89eb65250d7d9eedb4,4,and pretty.,and attractive.
5f0a1d89eb65250d7d9eedb4,5,But when she opens her mouth,"However, the moment she begins to speak"
5f0a1d89eb65250d7d9eedb4,6,"she becomes unattractive,","her appeal diminishes,"
5f0a1d89eb65250d7d9eedb4,7,she talks too much.,as she speaks excessively.
5f0a1d89eb65250d7d9eedb4,8,"Goodness,","My goodness,"
5f0a1d89eb65250d7d9eedb4,9,she is a chatter box.,she never stops talking.
5f0a1d89eb65250d7d9eedb4,10,"One day she decided to run away,","One day, she made up her mind to leave home,"
5f0a1d89eb65250d7d9eedb4,11,because of her chief police father scolding her all the time.,"due to the constant reprimands from her father, the police chief."
5f0a1d89eb65250d7d9eedb4,12,He came to me after she left,"After her departure, he approached me"
5f0a1d89eb65250d7d9eedb4,13,and demanded I search for her.,and insisted that I help locate her.
5f0a1d89eb65250d7d9eedb4,14,I said I'll do what I can,I agreed to assist as best as I could
5f0a1d89eb65250d7d9eedb4,15,and then if we can't find her,"and mentioned that if she remained missing,"
5f0a1d89eb65250d7d9eedb4,16,you can do whatever you feel is right.,he should do as he sees fit.
5f0a1d89eb65250d7d9eedb4,17,We looked in a park where we last found her scarf,We searched a park where her scarf was previously found
5f0a1d89eb65250d7d9eedb4,18,and then nothing.,but to no avail.
5f0a1d89eb65250d7d9eedb4,19,"We returned to a police station,","We made our way back to the station,"
5f0a1d89eb65250d7d9eedb4,20,"and there she was, holding a book in her hand.","only to find her there, with a book in her grasp."
5f0a1d89eb65250d7d9eedb4,21,The officer there told me I better transfer,The officer on duty advised me to consider a transfer
5f0a1d89eb65250d7d9eedb4,22,because that old man never forgets a thing.,since the chief has a long memory.
5f0a1d89eb65250d7d9eedb4,23,I already transferred,I had already moved on
5f0a1d89eb65250d7d9eedb4,24,and that was the end of my rookie year.,marking the conclusion of my first year on the job.
5f2b3b2b4cc04057806945da,1,"There was a rookie at a police station,","A novice officer was present at a precinct,"
5f2b3b2b4cc04057806945da,2,and he had a chief you enjoyed going to the gym.,with a superior who took pleasure in frequenting the gym.
5f2b3b2b4cc04057806945da,3,This chief also had a daughter,The superior officer had a daughter
5f2b3b2b4cc04057806945da,4,"that the rookie was quite fond of,","whom the novice officer was quite smitten with,"
5f2b3b2b4cc04057806945da,5,however she was a bit of a chatterbox.,although she tended to talk excessively.
5f2b3b2b4cc04057806945da,6,"He was going to propose to her,","He intended to ask for her hand in marriage,"
5f2b3b2b4cc04057806945da,7,however it looked like she had run away.,but it appeared as though she had vanished.
5f2b3b2b4cc04057806945da,8,"The rookie and the chief went around looking for her,","The novice and the superior scoured the area for her,"
5f2b3b2b4cc04057806945da,9,but they couldn't find her.,yet they were unable to locate her.
5f2b3b2b4cc04057806945da,10,So they went back to the station.,"Thus, they returned to the precinct."
5f2b3b2b4cc04057806945da,11,"However, when they got there the daughter was sat there with a book in her hands.","Surprisingly, upon their arrival, they found the daughter sitting there with a tome in her grasp."
5f2b3b2b4cc04057806945da,12,After that the rookie left that particular station -,"Subsequently, the novice departed from that particular precinct -"
5f2b3b2b4cc04057806945da,13,and that was the end of his rookie year.,marking the conclusion of his inaugural year as an officer.
5f411693e388cd26c8000e90,1,A young rookie cop,An inexperienced police officer
5f411693e388cd26c8000e90,2,had trouble,encountered difficulties
5f411693e388cd26c8000e90,3,with a chief’s daughter,involving the precinct chief's daughter
5f411693e388cd26c8000e90,4,who followed him.,who persistently shadowed him.
5f411693e388cd26c8000e90,5,She was angry,She harbored resentment
5f411693e388cd26c8000e90,6,with her father,towards her father
5f411693e388cd26c8000e90,7,who was always scolding her.,who constantly reprimanded her.
5f411693e388cd26c8000e90,8,She said,She declared
5f411693e388cd26c8000e90,9,she was going to run away.,her intentions to elope.
5f411693e388cd26c8000e90,10,The rookie and father,The novice officer and her father
5f411693e388cd26c8000e90,11,went in search,set out to look for her
5f411693e388cd26c8000e90,12,and found her scarf.,and stumbled upon her shawl.
5f411693e388cd26c8000e90,13,Eventually they went back,"Ultimately, they returned"
5f411693e388cd26c8000e90,14,to the police station,to the headquarters
5f411693e388cd26c8000e90,15,where the girl was,where the young woman was found
5f411693e388cd26c8000e90,16,and was reading a book.,engrossed in reading a tome.
5f411693e388cd26c8000e90,17,Another officer told the rookie,A fellow officer informed the novice
5f411693e388cd26c8000e90,18,the chief would never forget,that the chief would always remember this
5f411693e388cd26c8000e90,19,so he had better move on.,thus he should consider moving forward.
5f411693e388cd26c8000e90,20,He did move,He proceeded to do so
5f411693e388cd26c8000e90,21,and that was the end,which marked the conclusion
5f411693e388cd26c8000e90,22,of his rookie year.,of his initial year on the force.
5f413867991f880a34f5b28d,1,"Back in the day when I was a rookie in the police force,","In my early days as a novice officer,"
5f413867991f880a34f5b28d,2,the Chief was a veteran.,our Chief was an experienced leader.
5f413867991f880a34f5b28d,3,"He had a daughter,","His offspring was a girl,"
5f413867991f880a34f5b28d,4,"athletic one,","quite the sporty type,"
5f413867991f880a34f5b28d,5,but she never impressed me.,though she never managed to impress me.
5f413867991f880a34f5b28d,6,She was really cute until she opened her mouth.,She seemed adorable until she began to speak.
5f413867991f880a34f5b28d,7,She was a chatterbox.,She talked incessantly.
5f413867991f880a34f5b28d,8,She got mad and chief thought she run away.,She became upset and the chief suspected she had taken off.
5f413867991f880a34f5b28d,9,"We searched for her at the park where they found her scarf,","Our search led us to the park where her scarf was discovered,"
5f413867991f880a34f5b28d,10,but she wasn't there.,yet she was nowhere to be found there.
5f413867991f880a34f5b28d,11,"She was at the police station,","Turns out, she was at the precinct,"
5f413867991f880a34f5b28d,12,with a book in her hands.,engrossed in a book.
5f413867991f880a34f5b28d,13,She didn't run away after all.,It turns out she hadn't eloped.
5f413867991f880a34f5b28d,14,"Someone told me to transfer,","Someone advised me to request a transfer,"
5f413867991f880a34f5b28d,15,because the old man never forgets.,reminding me that the chief holds a long memory.
5f413867991f880a34f5b28d,16,I listened to him and transferred.,"Heeding that advice, I made the move."
5f413867991f880a34f5b28d,17,That was the end of my rookie year.,Thus concluded my inaugural year on the force.
5f4560c565e28d13e5dd5d56,1,The narrator was a police officer,The storyteller served as a law enforcement agent
5f4560c565e28d13e5dd5d56,2,and his chief had a daughter.,whose superior had a young female offspring.
5f4560c565e28d13e5dd5d56,3,The chief's daughter wanted to get close to the narrator,This offspring of the superior sought to form a bond with the storyteller
5f4560c565e28d13e5dd5d56,4,but her father was against it.,yet her progenitor disapproved of the idea.
5f4560c565e28d13e5dd5d56,5,The daughter ran away from home.,"Subsequently, the superior's daughter absconded from her residence."
5f4560c565e28d13e5dd5d56,6,The chief officer scolded the police,The head officer admonished the constabulary
5f4560c565e28d13e5dd5d56,7,and they started searching for the girl at the park.,prompting them to initiate a search for the young woman in the recreational area.
