recall_id,clause_id,clause_text
571a82d06a1c6300094c6a19,4,He had the reputation of being really good at catching criminals.
571a82d06a1c6300094c6a19,5,I at the time was one of these kind of people who liked going to the gym
571a82d06a1c6300094c6a19,6,I liked to keep myself fit.
571a82d06a1c6300094c6a19,7,At the time this police chief had a daughter
571a82d06a1c6300094c6a19,8,who was sweet on me.
571a82d06a1c6300094c6a19,9,I never liked her
571a82d06a1c6300094c6a19,10,because she was a chatterbox
571a82d06a1c6300094c6a19,11,and never encouraged her to be over friendly with me.
571a82d06a1c6300094c6a19,12,One particular the chief asked me for help
571a82d06a1c6300094c6a19,13,to look for his daughter
571a82d06a1c6300094c6a19,14,who had run away after complaining that she was getting chastised for always talking about me.
571a82d06a1c6300094c6a19,15,We got the whole force out looking for her
571a82d06a1c6300094c6a19,16,and found a scarf on a bench.
571a82d06a1c6300094c6a19,17,Eventually we carried on searching
571a82d06a1c6300094c6a19,18,and found her reading a book under a tree.
571a82d06a1c6300094c6a19,19,Everyone was very relieved
571a82d06a1c6300094c6a19,20,but the deputy warned me
571a82d06a1c6300094c6a19,21,that I better ask for a transfer
571a82d06a1c6300094c6a19,22,"because the ""old man never forgets anything"""
571a82d06a1c6300094c6a19,23,so i put in for a transfer
571a82d06a1c6300094c6a19,24,and that was the end of my rookie career.
5f58ad6414fd6902d237d3f3,1,Guy worked as a rookie in the police force.
5f58ad6414fd6902d237d3f3,2,The relationship with my boss was challenging.
5f58ad6414fd6902d237d3f3,3,He had a daughter.
5f58ad6414fd6902d237d3f3,4,I think she had a crush on me.
5f58ad6414fd6902d237d3f3,5,She wanted us to run away together.
5f58ad6414fd6902d237d3f3,6,She was not my type at all.
5f58ad6414fd6902d237d3f3,7,One day the boss found out.
5f58ad6414fd6902d237d3f3,8,He scolded her.
5f58ad6414fd6902d237d3f3,9,She said he always did this.
5f58ad6414fd6902d237d3f3,10,She then ran away.
5f58ad6414fd6902d237d3f3,11,The boss was frantic.
5f58ad6414fd6902d237d3f3,12,We looked for her.
5f58ad6414fd6902d237d3f3,13,We could not find her.
5f58ad6414fd6902d237d3f3,14,"When we got back to the police station, she was sitting in a chair."
5f58ad6414fd6902d237d3f3,15,She was unharmed.
5f58ad6414fd6902d237d3f3,16,I was told by a colleague that I should ask for a transfer.
5f58ad6414fd6902d237d3f3,17,"The ""boss never forgets""."
5f58ad6414fd6902d237d3f3,18,He did this.
5f58ad6414fd6902d237d3f3,19,He was transferred.
5f58ad6414fd6902d237d3f3,20,That was his rookie year.
5f702dfd68dfbf000da79ada,1,"Back in the day when he was in the police force,"
5f702dfd68dfbf000da79ada,2,"during his rookie year,"
5f702dfd68dfbf000da79ada,3,he tried to explain an incident
5f702dfd68dfbf000da79ada,4,about locating a charming and missing lady
5f702dfd68dfbf000da79ada,5,through a scarf
5f702dfd68dfbf000da79ada,6,that was probably by the river.
6483247637d20bcecd41963b,1,"Back in the day when I was a rookie,"
6483247637d20bcecd41963b,2,"I was a veteran,"
6483247637d20bcecd41963b,3,I was into fitness.
6483247637d20bcecd41963b,4,"I caught the attention of a young girl,"
6483247637d20bcecd41963b,5,"I think she was trying to impress me,"
6483247637d20bcecd41963b,6,"I found her friendly,"
6483247637d20bcecd41963b,7,but my word she could talk!
6483247637d20bcecd41963b,8,She said she will run away one day because she was sick and tired of all the nagging.
6483247637d20bcecd41963b,9,"The young girl went missing one day,"
6483247637d20bcecd41963b,10,"so we went to her fathers house,"
6483247637d20bcecd41963b,11,"he was a big man,"
6483247637d20bcecd41963b,12,"he said you might find her in the park,"
6483247637d20bcecd41963b,13,we found her scarf on the bench.
6483247637d20bcecd41963b,14,"I went back to the station and met deputy Frank Mitchell,"
6483247637d20bcecd41963b,15,"it was there where we found the young girl at the state reading a book,"
6483247637d20bcecd41963b,16,she hadn't ran away at all.
6483247637d20bcecd41963b,17,That was the end of my rookie year.
641f24898edfbdc7328d686e,1,Rookie and a chief
641f24898edfbdc7328d686e,2,who caught a criminal
641f24898edfbdc7328d686e,3,that had a daughter.
641f24898edfbdc7328d686e,4,She tried to impress the rookie
641f24898edfbdc7328d686e,5,but he didn't like her
641f24898edfbdc7328d686e,6,because she was a chatterbox.
641f24898edfbdc7328d686e,7,She ran away one day
641f24898edfbdc7328d686e,8,and the chief and the rookie went looking for her.
641f24898edfbdc7328d686e,9,They found her scarf near a park
641f24898edfbdc7328d686e,10,but didn't find her
641f24898edfbdc7328d686e,11,until she was back at the police station with a book.
641f24898edfbdc7328d686e,12,She didn't run away.
641f24898edfbdc7328d686e,13,The rookie left the station.
57a7337e913c710001977341,1,Rookie policeman got close to the chief’s daughter.
57a7337e913c710001977341,2,She looked nice
57a7337e913c710001977341,3,but was a chatterbox.
57a7337e913c710001977341,4,One day she said she was going to run away
57a7337e913c710001977341,5,but didn’t
57a7337e913c710001977341,6,and ended up at a police station
57a7337e913c710001977341,7,after the rookie and her dad went looking for her.
57a7337e913c710001977341,8,They were relieved
57a7337e913c710001977341,9,as they only found her scarf in the park.
57a7337e913c710001977341,10,After she was found
57a7337e913c710001977341,11,the rookie felt all was well
57a7337e913c710001977341,12,but another more experienced policeman said he should leave
57a7337e913c710001977341,13,as it seems the chief blamed him
57a7337e913c710001977341,14,and never forgot anyone who upset his daughter
57a7337e913c710001977341,15,so the rookie transferred.
598d55aa8380cc00012a3a53,1,A young girl
598d55aa8380cc00012a3a53,2,who is infatuated with a fit young police officer
598d55aa8380cc00012a3a53,3,has apparently run away.
598d55aa8380cc00012a3a53,4,"Her father,"
598d55aa8380cc00012a3a53,5,"who is the young officer’s superior,"
598d55aa8380cc00012a3a53,6,goes to challenge him.
598d55aa8380cc00012a3a53,7,"They search for her together,"
598d55aa8380cc00012a3a53,8,but she is found waiting at the police station.
598d55aa8380cc00012a3a53,9,"Fearful of further trouble,"
598d55aa8380cc00012a3a53,10,the rookie officer transfers out.
614618f3146cc85f803c4e69,1,This guy was a rookie police officer
614618f3146cc85f803c4e69,2,and his boss was a veteran.
614618f3146cc85f803c4e69,3,He had a daughter
614618f3146cc85f803c4e69,4,and the rookie thought this girl liked him
614618f3146cc85f803c4e69,5,and her father didn’t really approve.
614618f3146cc85f803c4e69,6,One day she went missing
614618f3146cc85f803c4e69,7,"and the rookie helped her father look for her,"
614618f3146cc85f803c4e69,8,they couldn’t find her despite finding her scarf.
614618f3146cc85f803c4e69,9,They returned to the police station
614618f3146cc85f803c4e69,10,and saw her sat there reading a book.
614618f3146cc85f803c4e69,11,Another police officer there called Frank Mitchell
614618f3146cc85f803c4e69,12,suggested to the rookie that he change his career path
614618f3146cc85f803c4e69,13,"and switch away from that particular police station,"
614618f3146cc85f803c4e69,14,which he did.
6146f8473af59b2f858aa2f2,1,back in the days when I was a rookie
6146f8473af59b2f858aa2f2,2,the chief was rewarded for bravery.
6146f8473af59b2f858aa2f2,3,I was into fitness
6146f8473af59b2f858aa2f2,4,and there was a girl
6146f8473af59b2f858aa2f2,5,"but she was a chatterbox,"
6146f8473af59b2f858aa2f2,6,something was off about him
6146f8473af59b2f858aa2f2,7,and one day she went missing
6146f8473af59b2f858aa2f2,8,and he came over
6146f8473af59b2f858aa2f2,9,"and I agreed to go look for her,"
6146f8473af59b2f858aa2f2,10,"we found her cardigan,"
6146f8473af59b2f858aa2f2,11,we carried on looking.
6146f8473af59b2f858aa2f2,12,I was advised to transfer
6146f8473af59b2f858aa2f2,13,"as he would never forget,"
6146f8473af59b2f858aa2f2,14,so I did.
63ef566e5460d50a368654dd,1,The narrator was a rookie cop.
63ef566e5460d50a368654dd,2,It was his first year.
63ef566e5460d50a368654dd,3,His superior caught a big criminal or won an award.
63ef566e5460d50a368654dd,4,His superior had a daughter.
63ef566e5460d50a368654dd,5,The daughter fancied the rookie cop.
63ef566e5460d50a368654dd,6,He didn't like her.
63ef566e5460d50a368654dd,7,She talked too much.
63ef566e5460d50a368654dd,8,One day the daughter said she was going to run away.
63ef566e5460d50a368654dd,9,The superior turned up at the rookie's house looking for his daughter.
63ef566e5460d50a368654dd,10,The rookie invited him in and invited him to look for his daughter.
63ef566e5460d50a368654dd,11,The rookie was strategising.
63ef566e5460d50a368654dd,12,The daughter wasn't in the house so they looked for her outside the house.
63ef566e5460d50a368654dd,13,They found her scarf but she was no-where to be found.
63ef566e5460d50a368654dd,14,When they both went back to the police station the daughter was sitting on the steps outside and she was reading a book.
63ef566e5460d50a368654dd,15,That was the rookie's first year as a cop.
6278d8237bb2ba9e1f2006f4,1,"In my rookie year,"
6278d8237bb2ba9e1f2006f4,2,"I was a police chief,"
6278d8237bb2ba9e1f2006f4,3,and there was a girl that went missing.
6278d8237bb2ba9e1f2006f4,4,I went to visit her father
6278d8237bb2ba9e1f2006f4,5,and he said she was -
6278d8237bb2ba9e1f2006f4,6,she was always chatting.
6278d8237bb2ba9e1f2006f4,7,She was a chatterbox.
6278d8237bb2ba9e1f2006f4,8,I spoke to Frank Mitchell on the phone
6278d8237bb2ba9e1f2006f4,9,and he told me to come down to the police station
6278d8237bb2ba9e1f2006f4,10,"and she was there,"
6278d8237bb2ba9e1f2006f4,11,"sitting on a chair,"
6278d8237bb2ba9e1f2006f4,12,reading a book.
6278d8237bb2ba9e1f2006f4,13,She wasn't missing.
6278d8237bb2ba9e1f2006f4,14,But - nevertheless -
6278d8237bb2ba9e1f2006f4,15,she was wearing the scarf.
6278d8237bb2ba9e1f2006f4,16,And that was the story of my rookie year.
607f2e7133afa07084f6be01,1,"In my rookie year,"
607f2e7133afa07084f6be01,2,there was a chief.
607f2e7133afa07084f6be01,3,He was stern.
607f2e7133afa07084f6be01,4,I was a fitness enthusiast
607f2e7133afa07084f6be01,5,and he had a daughter.
607f2e7133afa07084f6be01,6,She was interested in me
607f2e7133afa07084f6be01,7,and I wasn't.
607f2e7133afa07084f6be01,8,"She was a nice girl,"
607f2e7133afa07084f6be01,9,but when she opened her mouth...
607f2e7133afa07084f6be01,10,She ran away one day
607f2e7133afa07084f6be01,11,because she said her father was always scolding her because of me.
607f2e7133afa07084f6be01,12,He came to mine
607f2e7133afa07084f6be01,13,and asked me about it.
607f2e7133afa07084f6be01,14,I told him I'd help him look for her
607f2e7133afa07084f6be01,15,"and if we couldn't find her,"
607f2e7133afa07084f6be01,16,he could do whatever he wanted.
607f2e7133afa07084f6be01,17,I was strategizing.
607f2e7133afa07084f6be01,18,"We found her scarf by a park,"
607f2e7133afa07084f6be01,19,but we couldn't find her.
607f2e7133afa07084f6be01,20,we returned to the police station
607f2e7133afa07084f6be01,21,and she was sitting there with a book in her hand.
607f2e7133afa07084f6be01,22,A colleague of mine told me to transfer
607f2e7133afa07084f6be01,23,"because when the old man gets something in his head,"
607f2e7133afa07084f6be01,24,that's all he thinks about.
607f2e7133afa07084f6be01,25,So I transferred.
60b60d84e30ac4a5e926b7ca,1,"Back in the days when I was a rookie cop,"
60b60d84e30ac4a5e926b7ca,2,the chief caught a notorious criminal.
60b60d84e30ac4a5e926b7ca,3,He had a young daughter.
60b60d84e30ac4a5e926b7ca,4,In those days I loved fitness.
60b60d84e30ac4a5e926b7ca,5,She tried to impress me
60b60d84e30ac4a5e926b7ca,6,but I never observed it.
60b60d84e30ac4a5e926b7ca,7,I didnt like her
60b60d84e30ac4a5e926b7ca,8,as she was a chatterbox
60b60d84e30ac4a5e926b7ca,9,but she was charming.
60b60d84e30ac4a5e926b7ca,10,She left a message one day
60b60d84e30ac4a5e926b7ca,11,saying she was going to run away.
60b60d84e30ac4a5e926b7ca,12,The chief came to my apartment very angry
60b60d84e30ac4a5e926b7ca,13,but I calmed him down.
60b60d84e30ac4a5e926b7ca,14,We went to look for her
60b60d84e30ac4a5e926b7ca,15,and found her at the police station reading a book.
63d69163ecd60f16ced6c9c4,1,I was a rookie in the police department.
63d69163ecd60f16ced6c9c4,2,Frank was a veteran.
63d69163ecd60f16ced6c9c4,3,He had helped to capture notorious criminals.
63d69163ecd60f16ced6c9c4,4,I was a fitness enthusiast.
63d69163ecd60f16ced6c9c4,5,Frank had a daughter.
63d69163ecd60f16ced6c9c4,6,She was a chatterbox.
63d69163ecd60f16ced6c9c4,7,One day Frank's daughter told me she was going to run away.
63d69163ecd60f16ced6c9c4,8,Because he always scolded her over me.
63d69163ecd60f16ced6c9c4,9,Frank came over to my place looking mean.
63d69163ecd60f16ced6c9c4,10,We checked the park.
63d69163ecd60f16ced6c9c4,11,We found her sitting in the police station.
63d69163ecd60f16ced6c9c4,12,I left and transferred to another department.
5ff20cdfa4feb069a2164a6d,1,there was a rookie
5ff20cdfa4feb069a2164a6d,2,and his boss got a medal for bravery.
5ff20cdfa4feb069a2164a6d,3,"he had a daughter,"
5ff20cdfa4feb069a2164a6d,4,who was a fitness trainer
5ff20cdfa4feb069a2164a6d,5,but was also a chatterbox.
5ff20cdfa4feb069a2164a6d,6,she went missing
5ff20cdfa4feb069a2164a6d,7,and then they went to the park to find her
5ff20cdfa4feb069a2164a6d,8,but they found her scarf on a park bench.
5ff20cdfa4feb069a2164a6d,9,back at the station
5ff20cdfa4feb069a2164a6d,10,she was sitting in a chair reading a book.
5ff20cdfa4feb069a2164a6d,11,the rookie transferred
5ff20cdfa4feb069a2164a6d,12,and this ended his rookie year.
637a107251feecf07028be82,1,I joined the police as a rookie.
637a107251feecf07028be82,2,My chief was a veteran and had won awards.
637a107251feecf07028be82,3,I was a fitness enthusiast at the time and his daughter was interested in me.
637a107251feecf07028be82,4,I did not like her as she was a chatterbox.
637a107251feecf07028be82,5,One day she went missing and the chief came to my apartment to confront me.
637a107251feecf07028be82,6,I decided to strategise and said we could go and look for her and if we couldn't find her he could do what he wanted.
637a107251feecf07028be82,7,This seemed to placate him.
637a107251feecf07028be82,8,We went to where her scarf was found but she was not there.
637a107251feecf07028be82,9,We looked further down but no sign of her.
637a107251feecf07028be82,10,Back in the police station she was sat there reading a book.
637a107251feecf07028be82,11,"One of my colleagues, Frank Mitchell said to me I should look to go elsewhere as the chief never forgot anything."
637a107251feecf07028be82,12,I did leave.
637a107251feecf07028be82,13,That was my first year as a rookie.
6147bf640c9ef22842249bae,1,"Back in the days when he was a rookie police officer,"
6147bf640c9ef22842249bae,2,his Chief was a veteran
6147bf640c9ef22842249bae,3,and had been awarded for catching a big criminal.
6147bf640c9ef22842249bae,4,He had a daughter
6147bf640c9ef22842249bae,5,"that was very chatty,"
6147bf640c9ef22842249bae,6,and who was interested in him.
6147bf640c9ef22842249bae,7,"She one day appeared to run away,"
6147bf640c9ef22842249bae,8,because her dad would scold her for her relationship with the rookie.
6147bf640c9ef22842249bae,9,"The chief blamed the rookie,"
6147bf640c9ef22842249bae,10,they searched for her together
6147bf640c9ef22842249bae,11,where her scarf had been found.
6147bf640c9ef22842249bae,12,She was found later
6147bf640c9ef22842249bae,13,to be sitting in the police station
6147bf640c9ef22842249bae,14,reading a book.
6147bf640c9ef22842249bae,15,A colleague told him he should transfer
6147bf640c9ef22842249bae,16,because the chief would never forget.
6147bf640c9ef22842249bae,17,So he did.
5f588f227723ca000cc5e08f,1,The story is about a Rockie officer
5f588f227723ca000cc5e08f,2,"whose chief was a veteran,"
5f588f227723ca000cc5e08f,3,The chief was popular
5f588f227723ca000cc5e08f,4,and a notorious criminal.
5f588f227723ca000cc5e08f,5,The chief had a daughter
5f588f227723ca000cc5e08f,6,who was a gym enthusiast
5f588f227723ca000cc5e08f,7,and the boyfriend referred to her as a chatterbox.
5f588f227723ca000cc5e08f,8,The girl wrote a note
5f588f227723ca000cc5e08f,9,saying she was leaving
5f588f227723ca000cc5e08f,10,because she was tired of her father scowling about her boyfriend Rockie.
5f588f227723ca000cc5e08f,11,The Rockie took a transfer
5f588f227723ca000cc5e08f,12,because he was scared of the chief.
5f588f227723ca000cc5e08f,13,That was the end of his Rockie years.
5c3f18cf105d550001417ef0,1,There was a rookie in the police
5c3f18cf105d550001417ef0,2,and also a senior veteran.
5c3f18cf105d550001417ef0,3,The daughter of the veteran liked the rookie
5c3f18cf105d550001417ef0,4,but he thought she was a chatterbox
5c3f18cf105d550001417ef0,5,and was not interested.
5c3f18cf105d550001417ef0,6,She told him her father always scolded her about him
5c3f18cf105d550001417ef0,7,so she was going to run away.
5c3f18cf105d550001417ef0,8,The rookie and veteran went looking
5c3f18cf105d550001417ef0,9,and found her shaft
5c3f18cf105d550001417ef0,10,but not her.
5c3f18cf105d550001417ef0,11,They returned to the police station
5c3f18cf105d550001417ef0,12,and she was there reading a book.
5c3f18cf105d550001417ef0,13,The deputy said I should move
5c3f18cf105d550001417ef0,14,the boss doesn't forget things
5c3f18cf105d550001417ef0,15,so that was the end of the rookie's time there.
613e6364893dc0edb5e84806,1,"Back when I was a rookie,"
613e6364893dc0edb5e84806,2,the Chief was a veteran.
613e6364893dc0edb5e84806,3,He had a daughter
613e6364893dc0edb5e84806,4,who was a chatterbox.
613e6364893dc0edb5e84806,5,She ran away
613e6364893dc0edb5e84806,6,because he was always scolding her.
613e6364893dc0edb5e84806,7,They tried to find her
613e6364893dc0edb5e84806,8,but only found her scarf.
613e6364893dc0edb5e84806,9,"When they returned to the police station,"
613e6364893dc0edb5e84806,10,she was there reading a book.
613e6364893dc0edb5e84806,11,"A deputy, Frank Mitchell"
613e6364893dc0edb5e84806,12,told me to lay low
613e6364893dc0edb5e84806,13,because the chief never forgets.
5e0dd8d94cac685279492212,1,"The story is in first person,"
5e0dd8d94cac685279492212,2,about someone recalling a time they were a 'rookie' police officer in their first year on the force.
5e0dd8d94cac685279492212,3,Their police chief / captain had a good reputation -
5e0dd8d94cac685279492212,4,had recently caught a renowned criminal.
5e0dd8d94cac685279492212,5,The captain had a daughter who was very 'fond' of the Rookie.
5e0dd8d94cac685279492212,6,She was into fitness and
5e0dd8d94cac685279492212,7,she was trying to interact / engage with the rookie.
5e0dd8d94cac685279492212,8,But he wasn't really interested -
5e0dd8d94cac685279492212,9,he thought she was ok until she opened her mouth and started talking
5e0dd8d94cac685279492212,10,as he describes her as a 'chatterbox'
5e0dd8d94cac685279492212,11,"One day, the daughter came to the rookie and said she was running away"
5e0dd8d94cac685279492212,12,because he (her father?) was always on her case.
5e0dd8d94cac685279492212,13,Later that day the police captain came knocking on the rookie's door asking for help
5e0dd8d94cac685279492212,14,as his daughter was missing.
5e0dd8d94cac685279492212,15,The rookie strategised and played the game -
5e0dd8d94cac685279492212,16,trying to help find the daughter and keep the captain happy.
5e0dd8d94cac685279492212,17,They looked for her and
5e0dd8d94cac685279492212,18,although found her scarf they couldn't track her down.
5e0dd8d94cac685279492212,19,"Then, at the police station she was there, with a book in hand."
5e0dd8d94cac685279492212,20,She hadn't run away and was safe.
5e0dd8d94cac685279492212,21,"Afterwards, another colleague advised him to leave"
5e0dd8d94cac685279492212,22,as the 'captain never forgets anything'.
5e0dd8d94cac685279492212,23,"So the Rookie did take the advice and leave,"
5e0dd8d94cac685279492212,24,ending their first year as a rookie at that station.
6160588519c2aaf962da7f48,1,"Back in the day,"
6160588519c2aaf962da7f48,2,"in my rookie year,"
6160588519c2aaf962da7f48,3,I was in the police force.
6160588519c2aaf962da7f48,4,"I worked alongside the police chief,"
6160588519c2aaf962da7f48,5,he had a daughter who was a fitness enthusiast.
6160588519c2aaf962da7f48,6,"She could talk a lot,"
6160588519c2aaf962da7f48,7,always asking questions.
6160588519c2aaf962da7f48,8,One day she ran away.
6160588519c2aaf962da7f48,9,The police chief came to my door
6160588519c2aaf962da7f48,10,and asked me to look for her.
6160588519c2aaf962da7f48,11,I proposed to go out
6160588519c2aaf962da7f48,12,and look where we found her scarf.
6160588519c2aaf962da7f48,13,"It turns out she didn't run away,"
6160588519c2aaf962da7f48,14,she was at the police station reading a book.
6160588519c2aaf962da7f48,15,I was told to transfer out of my department
6160588519c2aaf962da7f48,16,as the police chief never forgets.
6160588519c2aaf962da7f48,17,And that's what I did.
610d1cf3c7b4411f1643e501,1,This is a story about a rookie police officer
610d1cf3c7b4411f1643e501,2,who had just gotten onto the force.
610d1cf3c7b4411f1643e501,3,The Chief was an veteran at his job
610d1cf3c7b4411f1643e501,4,and had just caught a notorious criminal
610d1cf3c7b4411f1643e501,5,or had been awarded for bravery.
610d1cf3c7b4411f1643e501,6,But the chief had a young daughter
610d1cf3c7b4411f1643e501,7,and the rookie police officer was a fitness enthusiast.
610d1cf3c7b4411f1643e501,8,It seemed like the chief's daughter was trying to impress the rookie.
610d1cf3c7b4411f1643e501,9,He never observed it.
610d1cf3c7b4411f1643e501,10,The truth was that he was never fond of her
610d1cf3c7b4411f1643e501,11,because she was a charming girl until she opened her mouth.
610d1cf3c7b4411f1643e501,12,She had no manners.
610d1cf3c7b4411f1643e501,13,"One day, the daughter ran away from home."
610d1cf3c7b4411f1643e501,14,"And so the Chief, with an angry look on his face"
610d1cf3c7b4411f1643e501,15,and her scarf went to the rookie police officer
610d1cf3c7b4411f1643e501,16,to ask for help to find her.
610d1cf3c7b4411f1643e501,17,"Although the rookie said if they couldn't find her,"
610d1cf3c7b4411f1643e501,18,he could go and do whatever he thinks is right. (The chief that is)
610d1cf3c7b4411f1643e501,19,They could not find her.
610d1cf3c7b4411f1643e501,20,"On the way back, they found her at the Police station, reading a book."
610d1cf3c7b4411f1643e501,21,That was the day.
610d1cf3c7b4411f1643e501,22,"However that evening, the deputy Frank Mitchell told the rookie"
610d1cf3c7b4411f1643e501,23,that he better transfer as the Chief doesn't forget anything.
610d1cf3c7b4411f1643e501,24,And so he did.
5e652bffbe3f4d000c66a42a,1,The story teller is a young rookie policeman.
5e652bffbe3f4d000c66a42a,2,His superior has a daughter.
5e652bffbe3f4d000c66a42a,3,The daughter tries to impress the storyteller.
5e652bffbe3f4d000c66a42a,4,"However, he does not like her."
5e652bffbe3f4d000c66a42a,5,This is because she is a chatterbox.
5e652bffbe3f4d000c66a42a,6,She says she will run away.
5e652bffbe3f4d000c66a42a,7,She goes missing one day.
5e652bffbe3f4d000c66a42a,8,Her father asks the rookie to help find her.
5e652bffbe3f4d000c66a42a,9,They search and find her scarf.
5e652bffbe3f4d000c66a42a,10,They go to the police station.
5e652bffbe3f4d000c66a42a,11,"She is there, reading a book."
5e652bffbe3f4d000c66a42a,12,She is not missing at all.
5e652bffbe3f4d000c66a42a,13,"The rookie is told, by another officer, to transfer."
5e652bffbe3f4d000c66a42a,14,This is because the father seems to blame him for the event.
5e652bffbe3f4d000c66a42a,15,The father will not forgive.
5e652bffbe3f4d000c66a42a,16,So he transfers.
608030a41cd2a2d7cabbba49,1,"In my first year,"
608030a41cd2a2d7cabbba49,2,I was a rookie.
608030a41cd2a2d7cabbba49,3,The detective was a veteran.
608030a41cd2a2d7cabbba49,4,He had caught a notorious criminal-
608030a41cd2a2d7cabbba49,5,or he was awarded for bravery.
608030a41cd2a2d7cabbba49,6,He had a daughter.
608030a41cd2a2d7cabbba49,7,She was a fitness instructor.
608030a41cd2a2d7cabbba49,8,She seemed to have liked me -
608030a41cd2a2d7cabbba49,9,I never observed it.
608030a41cd2a2d7cabbba49,10,I did not like for because she was -
608030a41cd2a2d7cabbba49,11,She was charming until she opened her mouth.
608030a41cd2a2d7cabbba49,12,She was a chatterbox.
608030a41cd2a2d7cabbba49,13,one day she left me a note saying she was running away because he was always scolding at her about me.
608030a41cd2a2d7cabbba49,14,He came furious to my apartment -
608030a41cd2a2d7cabbba49,15,with an intimidating look.
608030a41cd2a2d7cabbba49,16,I managed to calm him down.
608030a41cd2a2d7cabbba49,17,"I said ""Well we'll go look for her and if we can't find her -"
608030a41cd2a2d7cabbba49,18,"You can do whatever you think is right""."
608030a41cd2a2d7cabbba49,19,I was strategizing.
608030a41cd2a2d7cabbba49,20,We followed a trail of her scarf they found -
608030a41cd2a2d7cabbba49,21,near a park.
608030a41cd2a2d7cabbba49,22,She was not there -
608030a41cd2a2d7cabbba49,23,We searched a bit further but didn't find her.
608030a41cd2a2d7cabbba49,24,It was at the police station -
608030a41cd2a2d7cabbba49,25,She was sitting on a chair with a book in her hand.
608030a41cd2a2d7cabbba49,26,She didnt ran away.
608030a41cd2a2d7cabbba49,27,"the Deputy officer, Fischer said "" You should resign and leave, that man never forgets anything once he has it in his mind""."
608030a41cd2a2d7cabbba49,28,So i resigned.
608030a41cd2a2d7cabbba49,29,and left.
608030a41cd2a2d7cabbba49,30,and that was the end of my year as a rookie.
5f2b3b2b4cc04057806945da,1,"There was a rookie at a police station,"
5f2b3b2b4cc04057806945da,2,and he had a chief you enjoyed going to the gym.
5f2b3b2b4cc04057806945da,3,This chief also had a daughter
5f2b3b2b4cc04057806945da,4,"that the rookie was quite fond of,"
5f2b3b2b4cc04057806945da,5,however she was a bit of a chatterbox.
5f2b3b2b4cc04057806945da,6,"He was going to propose to her,"
5f2b3b2b4cc04057806945da,7,however it looked like she had run away.
5f2b3b2b4cc04057806945da,8,"The rookie and the chief went around looking for her,"
5f2b3b2b4cc04057806945da,9,but they couldn't find her.
5f2b3b2b4cc04057806945da,10,So they went back to the station.
5f2b3b2b4cc04057806945da,11,"However, when they got there the daughter was sat there with a book in her hands."
5f2b3b2b4cc04057806945da,12,After that the rookie left that particular station -
5f2b3b2b4cc04057806945da,13,and that was the end of his rookie year.
63b5888bd907777799271d04,1,I was a rookie to a veteran copy.
63b5888bd907777799271d04,2,There was a young person (related to the veteran) who was nice enough but annoying when they opened their mouth.
63b5888bd907777799271d04,3,They talked too much.
63b5888bd907777799271d04,4,I avoided them.
63b5888bd907777799271d04,5,They were offended by this and went missing.
63b5888bd907777799271d04,6,The Vet was annoyed and came to my apartment.
63b5888bd907777799271d04,7,I got a strategy to search for the missing person.
63b5888bd907777799271d04,8,We followed it.
63b5888bd907777799271d04,9,They turned up in the police station.
63b5888bd907777799271d04,10,They had not run away just chose not to be where they should be.
63b5888bd907777799271d04,11,"I was advised that the Vet would never forget by a colleague, Frank."
63b5888bd907777799271d04,12,I left.
63b5888bd907777799271d04,13,That was the end of my rookie year!
60c9fcbb6090f57f63cdbebf,1,It was the guys rookie year in the police
60c9fcbb6090f57f63cdbebf,2,and his Chief had a daughter
60c9fcbb6090f57f63cdbebf,3,who took a shine to him.
60c9fcbb6090f57f63cdbebf,4,He didn't realize it.
60c9fcbb6090f57f63cdbebf,5,One day she sent him a note
60c9fcbb6090f57f63cdbebf,6,but he didn't like her much
60c9fcbb6090f57f63cdbebf,7,because she was a chatterbox.
60c9fcbb6090f57f63cdbebf,8,The girl told him he was always scolding her
60c9fcbb6090f57f63cdbebf,9,because of him.
60c9fcbb6090f57f63cdbebf,10,One day she ran away.
60c9fcbb6090f57f63cdbebf,11,The Chief came to him
60c9fcbb6090f57f63cdbebf,12,and said she had run away.
60c9fcbb6090f57f63cdbebf,13,The rookie suggested they go look for her
60c9fcbb6090f57f63cdbebf,14,and then he could decide what to do as necessary.
60c9fcbb6090f57f63cdbebf,15,They went to where they found her scarf in the park.
60c9fcbb6090f57f63cdbebf,16,Found a few more things
60c9fcbb6090f57f63cdbebf,17,but couldn't find her.
60c9fcbb6090f57f63cdbebf,18,When they went back to the police station
60c9fcbb6090f57f63cdbebf,19,she was there reading a book.
60c9fcbb6090f57f63cdbebf,20,"The Deputy, Frank, told the rookie to transfer"
60c9fcbb6090f57f63cdbebf,21,because once the Chief got something in his mind
60c9fcbb6090f57f63cdbebf,22,he would never let it go.
60c9fcbb6090f57f63cdbebf,23,The rookie transferred
60c9fcbb6090f57f63cdbebf,24,and that was the end of his rookie year.
5e54309f0a98c705f68ae8a8,1,"The storyteller is a policeman,"
5e54309f0a98c705f68ae8a8,2,"and back when he was in his first year on the force,"
5e54309f0a98c705f68ae8a8,3,the police chief's daughter ran away.
5e54309f0a98c705f68ae8a8,4,"They looked for her together in the park,"
5e54309f0a98c705f68ae8a8,5,but ended up finding her in the police station.
603f82cb2fafec01e1d6470a,1,A man joined the police force.
