recall_id,clause_id,clause_text
5ea20fd571038c119083a8df,33,I woke up on Mrs Baker's sofa.
5ea20fd571038c119083a8df,34,Several cats were licking my face.
5ea20fd571038c119083a8df,35,Her grand son was reading his comic.
5ea20fd571038c119083a8df,36,He was crosslegged on the floor directly opposite me.
5ea20fd571038c119083a8df,37,"The police, with concerned frowns, were talking."
5ea20fd571038c119083a8df,38,They were pointing towards me.
5ea20fd571038c119083a8df,39,What a day that was!
5ea20fd571038c119083a8df,40,It was the second time!
6020f8518d79b27446a0e2b6,1,In my neighborhood they lived a woman called Mrs. Baker
6020f8518d79b27446a0e2b6,2,who was a cat lady.
6020f8518d79b27446a0e2b6,3,She adopted over 20 cats
6020f8518d79b27446a0e2b6,4,"some lived with her ,"
6020f8518d79b27446a0e2b6,5,others she gave them away.
6020f8518d79b27446a0e2b6,6,She had a young grandson
6020f8518d79b27446a0e2b6,7,who seemed to be a cool lad
6020f8518d79b27446a0e2b6,8,but in actual fact he had bad manners.
6020f8518d79b27446a0e2b6,9,He always wanted to play with me
6020f8518d79b27446a0e2b6,10,"because back then I was a tomboy,"
6020f8518d79b27446a0e2b6,11,but didn't want to play with him.
6020f8518d79b27446a0e2b6,12,One day She came to my treehouse
6020f8518d79b27446a0e2b6,13,and said his grandson was missing
6020f8518d79b27446a0e2b6,14,"and wanted my help to look for him,"
6020f8518d79b27446a0e2b6,15,we searched at the mill
6020f8518d79b27446a0e2b6,16,then Sherriff Dawson was involved
6020f8518d79b27446a0e2b6,17,"we find him reading a comic book under the tree,"
6020f8518d79b27446a0e2b6,18,that was the second time.
613e06f990c5f6002d238d17,1,"In the neighbourhood where I grew up,"
613e06f990c5f6002d238d17,2,Mrs Baker was the cat lady.
613e06f990c5f6002d238d17,3,She had at least twenty.
613e06f990c5f6002d238d17,4,She had a grandson who was a tomboy.
613e06f990c5f6002d238d17,5,I didn't take to him much.
613e06f990c5f6002d238d17,6,Then he ran away
613e06f990c5f6002d238d17,7,and she came and found me in my treehouse.
613e06f990c5f6002d238d17,8,Big old tabby cat in tow.
613e06f990c5f6002d238d17,9,The policeman said she doesn't forget.
613e06f990c5f6002d238d17,10,"Then we found the boy,"
613e06f990c5f6002d238d17,11,he hadn't run away.
64622d2c6d50562c9b68e0c1,1,"Ms Baker's grandson went missing,"
64622d2c6d50562c9b68e0c1,2,"and Ms Baker went to find me in my treehouse,"
64622d2c6d50562c9b68e0c1,3,so we searched together
64622d2c6d50562c9b68e0c1,4,"and tried to find him,"
64622d2c6d50562c9b68e0c1,5,"but he wasn't at the mill,"
64622d2c6d50562c9b68e0c1,6,but at the club treehouse.
64622d2c6d50562c9b68e0c1,7,I was then warned by the sheriff to stay away.
5b3f93fc1388aa0001a80aaf,1,In the neighbourhood I grew up in
5b3f93fc1388aa0001a80aaf,2,there was a woman named Mrs. Baker
5b3f93fc1388aa0001a80aaf,3,who had adopted or given homes to 20 or more cats.
5b3f93fc1388aa0001a80aaf,4,She had a grandson
5b3f93fc1388aa0001a80aaf,5,who wanted to befriend me
5b3f93fc1388aa0001a80aaf,6,but I hadn't noticed.
5b3f93fc1388aa0001a80aaf,7,He was nice
5b3f93fc1388aa0001a80aaf,8,but he had poor manners.
5b3f93fc1388aa0001a80aaf,9,Goodness gracious he had poor manners.
5b3f93fc1388aa0001a80aaf,10,One day he had left a note saying he was going to run away.
5b3f93fc1388aa0001a80aaf,11,She came to me in my treehouse
5b3f93fc1388aa0001a80aaf,12,"with a big tabby cat in tow,"
5b3f93fc1388aa0001a80aaf,13,and asked me to help find him.
5b3f93fc1388aa0001a80aaf,14,I said I would help
5b3f93fc1388aa0001a80aaf,15,but then she can call the police.
5b3f93fc1388aa0001a80aaf,16,We went to the quarry
5b3f93fc1388aa0001a80aaf,17,and traced his steps
5b3f93fc1388aa0001a80aaf,18,and found his baseball cap
5b3f93fc1388aa0001a80aaf,19,but then we couldn't trace him.
5b3f93fc1388aa0001a80aaf,20,We turned around
5b3f93fc1388aa0001a80aaf,21,and he was sitting in a tree branch reading a comic.
5b3f93fc1388aa0001a80aaf,22,He hadn't run away.
5b3f93fc1388aa0001a80aaf,23,The police officer said I had better be careful
5b3f93fc1388aa0001a80aaf,24,and lay low
5b3f93fc1388aa0001a80aaf,25,because that woman never forgets anything
5b3f93fc1388aa0001a80aaf,26,so I Did lay low.
5b3f93fc1388aa0001a80aaf,27,That was the second time.
5c6ab0ec721d100001a8ff03,1,in the neighbour hood I grew up in
5c6ab0ec721d100001a8ff03,2,Mrs Baker was the local cat lady.
5c6ab0ec721d100001a8ff03,3,"Her nephew had poor manners,"
5c6ab0ec721d100001a8ff03,4,very poor manners.
5c6ab0ec721d100001a8ff03,5,he went missing.
5c6ab0ec721d100001a8ff03,6,found up a tree reading a comic.
5c6ab0ec721d100001a8ff03,7,"but the local officer told me to lay low for a while,"
5c6ab0ec721d100001a8ff03,8,which I did.
6483247637d20bcecd41963b,1,A Mrs Baker was the local cat lady.
6483247637d20bcecd41963b,2,She had found homes for cats for around 20 homes.
6483247637d20bcecd41963b,3,One of the Mrs Bakers cats went missing.
6483247637d20bcecd41963b,4,"While she went looking for the cat,"
6483247637d20bcecd41963b,5,"she came across one of the local young residents,"
6483247637d20bcecd41963b,6,"she was bit of a tomboy who liked to climb trees,"
6483247637d20bcecd41963b,7,the young girl gave a note to the cat lady saying that she was going to run away one day because she was fed up with all the nagging at home.
6483247637d20bcecd41963b,8,Mrs Baker said to the young girl that someone will most certainly call the sheriff if you ran away.
6483247637d20bcecd41963b,9,The lady continued to look for the cat
6483247637d20bcecd41963b,10,but found the young girls red baseball hat that she had left behind.
5ecae8f0edb40e0009671064,1,A woman
5ecae8f0edb40e0009671064,2,who was staying in her house
5ecae8f0edb40e0009671064,3,one day
5ecae8f0edb40e0009671064,4,adopted cats
5ecae8f0edb40e0009671064,5,and one day
5ecae8f0edb40e0009671064,6,the cat got missing
5ecae8f0edb40e0009671064,7,and one day
5ecae8f0edb40e0009671064,8,left a note
5ecae8f0edb40e0009671064,9,to go look for the cat
5ecae8f0edb40e0009671064,10,and found it
5ecae8f0edb40e0009671064,11,in a comic book
5ecae8f0edb40e0009671064,12,in a treehouse.
605ba57d2842d8291b4afd24,1,The narrator was a tomboy
605ba57d2842d8291b4afd24,2,"who had a Neighbour,"
605ba57d2842d8291b4afd24,3,old lady that had adopted many cats.
605ba57d2842d8291b4afd24,4,About twenty or even more.
605ba57d2842d8291b4afd24,5,The old lad lived with her grandson
605ba57d2842d8291b4afd24,6,that had bad manners
605ba57d2842d8291b4afd24,7,that wanted to befriend the narrator.
605ba57d2842d8291b4afd24,8,The narrator did not realize that too soon.
605ba57d2842d8291b4afd24,9,"One day, the boy wrote a note about running away"
605ba57d2842d8291b4afd24,10,because she did not want to be his friend.
605ba57d2842d8291b4afd24,11,The old lady went to her
605ba57d2842d8291b4afd24,12,and asked her to help her look for him.
605ba57d2842d8291b4afd24,13,They looked for him
605ba57d2842d8291b4afd24,14,and later found him somewhere reading a book.
605ba57d2842d8291b4afd24,15,"later on, that day, the local sheriff warned the narrator about the old lady."
598d55aa8380cc00012a3a53,1,Mrs Baker’s ill mannered grandson runs away
598d55aa8380cc00012a3a53,2,and she blames the narrator.
598d55aa8380cc00012a3a53,3,He returns
598d55aa8380cc00012a3a53,4,and is found reading a comic at their treehouse.
598d55aa8380cc00012a3a53,5,The sherry gives a warning about Mrs Baker.
5bec91e66cb00e00015b8a7b,1,A cat lady
5bec91e66cb00e00015b8a7b,2,"that adopted at least twenty cats,"
5bec91e66cb00e00015b8a7b,3,a tom boy lived with her
5bec91e66cb00e00015b8a7b,4,and went missing one day
5bec91e66cb00e00015b8a7b,5,as he did not like the lady very much.
5bec91e66cb00e00015b8a7b,6,The lady with her big tabby cat
5bec91e66cb00e00015b8a7b,7,went to the person in the tree house
5bec91e66cb00e00015b8a7b,8,to get help to find the boy
5bec91e66cb00e00015b8a7b,9,they could not find him
5bec91e66cb00e00015b8a7b,10,but later that day
5bec91e66cb00e00015b8a7b,11,"they found him sitting on the tree branch,"
5bec91e66cb00e00015b8a7b,12,later in the evening
5bec91e66cb00e00015b8a7b,13,a officer came by
5bec91e66cb00e00015b8a7b,14,but he had already been found.
600b00d70c3b950f03a25bd1,1,"In my neighborhood,"
600b00d70c3b950f03a25bd1,2,there was a cat lady.
600b00d70c3b950f03a25bd1,3,She had taken in around 20 cats
600b00d70c3b950f03a25bd1,4,plus adopting some out.
600b00d70c3b950f03a25bd1,5,She had a grandson
600b00d70c3b950f03a25bd1,6,that tried to become my friend.
600b00d70c3b950f03a25bd1,7,(I was like a tomboy.)
600b00d70c3b950f03a25bd1,8,I would not become his friend
600b00d70c3b950f03a25bd1,9,and he left a note saying he would run away.
600b00d70c3b950f03a25bd1,10,She came to my treehouse looking for him
600b00d70c3b950f03a25bd1,11,and asked me to help find him
600b00d70c3b950f03a25bd1,12,before calling the police.
600b00d70c3b950f03a25bd1,13,We looked around in some places
600b00d70c3b950f03a25bd1,14,"but when we got back to the treehouse,"
600b00d70c3b950f03a25bd1,15,he was there reading.
600b00d70c3b950f03a25bd1,16,He had not run away at all.
56815ef3c5767f00121d2088,1,There was a girl
56815ef3c5767f00121d2088,2,who lived next door to a woman
56815ef3c5767f00121d2088,3,who had 20 cats (or so)
56815ef3c5767f00121d2088,4,plus her son.
56815ef3c5767f00121d2088,5,"Her son wanted to befriend the girl,"
56815ef3c5767f00121d2088,6,but the girl didn't realise that.
56815ef3c5767f00121d2088,7,She found him charming
56815ef3c5767f00121d2088,8,but didn't like his manners.
56815ef3c5767f00121d2088,9,So one day the boy wrote a letter to her
56815ef3c5767f00121d2088,10,saying that he is running away.
56815ef3c5767f00121d2088,11,His mother found out
56815ef3c5767f00121d2088,12,and asked the girl about him.
56815ef3c5767f00121d2088,13,Holding a big tabby cat in her hand.
56815ef3c5767f00121d2088,14,The girl suggested that they call the police
56815ef3c5767f00121d2088,15,which the mum did.
56815ef3c5767f00121d2088,16,They also went to look for him themselves.
56815ef3c5767f00121d2088,17,They found a baseball cap near an old mill.
56815ef3c5767f00121d2088,18,but nothing else.
56815ef3c5767f00121d2088,19,So they went back
56815ef3c5767f00121d2088,20,and found him sitting on a tree branch reading a comic book.
56815ef3c5767f00121d2088,21,The Sheriff advised the girl to lay low
56815ef3c5767f00121d2088,22,because the woman had a very good memory.
56815ef3c5767f00121d2088,23,So the girl laid low.
59f39daef4217300016cbed4,1,A lady had a cat
59f39daef4217300016cbed4,2,and she was very fond of them
59f39daef4217300016cbed4,3,and either kept 20 or so
59f39daef4217300016cbed4,4,or tried to re-home them.
59f39daef4217300016cbed4,5,This lady also had a nephew
59f39daef4217300016cbed4,6,"who was fond of another person in the story,"
59f39daef4217300016cbed4,7,but this nephew had terrible manners
59f39daef4217300016cbed4,8,and the other person in the story was not interested in them.
5b0a9b13444cef0001ca2b32,1,"I lived next door to a neighbour,"
5b0a9b13444cef0001ca2b32,2,she was known as the cat lady
5b0a9b13444cef0001ca2b32,3,as her house was full of cats she bought.. or found.
5b0a9b13444cef0001ca2b32,4,I was always kinda a tomboy
5b0a9b13444cef0001ca2b32,5,and the neighbours son wanted to be friends with me.
5b0a9b13444cef0001ca2b32,6,One day the son went missing
5b0a9b13444cef0001ca2b32,7,"and I had to help the neighbour find him,"
5b0a9b13444cef0001ca2b32,8,"he had run away,"
5b0a9b13444cef0001ca2b32,9,we found his baseball cap
5b0a9b13444cef0001ca2b32,10,and started looking for him.
5b0a9b13444cef0001ca2b32,11,Eventually we found that he was in his treehouse reading a comic book.
5b0a9b13444cef0001ca2b32,12,After this the police man told me to keep on the low down
5b0a9b13444cef0001ca2b32,13,because the neighbour never forgets a face
5b0a9b13444cef0001ca2b32,14,and she was not happy with me.
60b60d84e30ac4a5e926b7ca,1,"In the neighborhood I grew up in,"
60b60d84e30ac4a5e926b7ca,2,there was a cat lady named Mrs Baker with 20 cats.
60b60d84e30ac4a5e926b7ca,3,She had a young grandson who tried to befriend me.
60b60d84e30ac4a5e926b7ca,4,He was charming but had bad manners.
60b60d84e30ac4a5e926b7ca,5,One day he left a note saying he was going to run away.
60b60d84e30ac4a5e926b7ca,6,Mrs Baker came to my treehouse
60b60d84e30ac4a5e926b7ca,7,and we went to look for her grandson.
60b60d84e30ac4a5e926b7ca,8,We found him at a treehouse club with a comic book.
60b60d84e30ac4a5e926b7ca,9,"That evening the sheriff, Mr Dawson said we better lay low."
5ecd0778c927e4000896da6e,1,There was a lady called Mrs Baker
5ecd0778c927e4000896da6e,2,who had loads of cats.
5ecd0778c927e4000896da6e,3,She had a son
5ecd0778c927e4000896da6e,4,that quite liked me
5ecd0778c927e4000896da6e,5,as I was quite the tomboy
5ecd0778c927e4000896da6e,6,but I didn’t take to him
5ecd0778c927e4000896da6e,7,and Mrs Baker didn’t really take to me.
5ecd0778c927e4000896da6e,8,Mrs Baker approached me one day
5ecd0778c927e4000896da6e,9,with her tabby cat in hand
5ecd0778c927e4000896da6e,10,as she couldn’t find her son.
5ecd0778c927e4000896da6e,11,We went searching for him
5ecd0778c927e4000896da6e,12,and found him in a treehouse
5ecd0778c927e4000896da6e,13,reading a magazine.
5ecd0778c927e4000896da6e,14,He was at a treehouse club.
5ecd0778c927e4000896da6e,15,"The sheriff, Mr Dawson told me to stay low"
5ecd0778c927e4000896da6e,16,as Mrs Baker never forgets.
6028e8deb16a4524f12629de,1,I will paraphrase the story below:
6028e8deb16a4524f12629de,2,"In the neighbourhood I grew up in,"
6028e8deb16a4524f12629de,3,Mrs Baker was the local cat lady.
6028e8deb16a4524f12629de,4,She had adopted - or found homes for- twenty cats.
6028e8deb16a4524f12629de,5,"But Mrs Baker had a nephew called something,"
6028e8deb16a4524f12629de,6,who wanted to make friends with me because I was a Tom Boy.
6028e8deb16a4524f12629de,7,I didn't like him because he had really bad manners - terrible manners.
6028e8deb16a4524f12629de,8,"One day, Mrs Baker thought that he would run away because she was always nagging him about me."
6028e8deb16a4524f12629de,9,"She came to my treehouse, tabby cat in tow,"
6028e8deb16a4524f12629de,10,and asked me to help her.
6028e8deb16a4524f12629de,11,We trailed all over town
6028e8deb16a4524f12629de,12,"and checked where they found his baseball cap,"
6028e8deb16a4524f12629de,13,but he wasn't to be found.
6028e8deb16a4524f12629de,14,Then we came to the treehouse club (unclear if it is the same treehouse or not)
6028e8deb16a4524f12629de,15,and there he was on a branch reading a comic book.
6028e8deb16a4524f12629de,16,I was relieved and was glad-
6028e8deb16a4524f12629de,17,but the Sheriff told me she never forgets a face
6028e8deb16a4524f12629de,18,so I had to lay low for a while
6028e8deb16a4524f12629de,19,so I did.
6028e8deb16a4524f12629de,20,That was for the second time.
6028e8deb16a4524f12629de,21,I am not sure what it means by the second time.
5f588f227723ca000cc5e08f,1,The story is about a lady
5f588f227723ca000cc5e08f,2,"who has cats,"
5f588f227723ca000cc5e08f,3,"Mrs. Baker,"
5f588f227723ca000cc5e08f,4,and a Tomboy
5f588f227723ca000cc5e08f,5,who has poor manners
5f588f227723ca000cc5e08f,6,who wrote a note
5f588f227723ca000cc5e08f,7,saying he is leaving
5f588f227723ca000cc5e08f,8,and they had to look for him
5f588f227723ca000cc5e08f,9,but he didn't run away
5f588f227723ca000cc5e08f,10,he was in a tree house
5f588f227723ca000cc5e08f,11,with his comic book
5f588f227723ca000cc5e08f,12,after the sheriff said
5f588f227723ca000cc5e08f,13,they should lay low.
5cf096dbb094d700013e4f87,1,"When I was young,"
5cf096dbb094d700013e4f87,2,"in the neighborhood I grew up in,"
5cf096dbb094d700013e4f87,3,there was a woman named Mrs. Baker.
5cf096dbb094d700013e4f87,4,"She was a cat lady,"
5cf096dbb094d700013e4f87,5,"and had at least twenty cats,"
5cf096dbb094d700013e4f87,6,or had found homes for them.
5cf096dbb094d700013e4f87,7,"She had a grandson who liked me,"
5cf096dbb094d700013e4f87,8,but I didn't like him much because he had very poor manners.
5cf096dbb094d700013e4f87,9,One day he wrote me a note that he was going to run away.
5cf096dbb094d700013e4f87,10,"Mrs. Baker said we would look for him,"
5cf096dbb094d700013e4f87,11,and if we didn't find him I told her she should call the police.
5cf096dbb094d700013e4f87,12,"We went to the place where his ball cap was found,"
5cf096dbb094d700013e4f87,13,but we didn't find him even after a bit more trailing.
5cf096dbb094d700013e4f87,14,"We returned to the treehouse,"
5cf096dbb094d700013e4f87,15,and he was sitting on a branch reading a comic book.
5cf096dbb094d700013e4f87,16,The police said that I should lay low for a while because Mrs. Baker could get very upset.
648f41ef21178f0a0b794669,1,"In the neighbourhood that I grew up in,"
648f41ef21178f0a0b794669,2,Mrs Baker was the resident cat-lady.
648f41ef21178f0a0b794669,3,She had adopted at least twenty of them -
648f41ef21178f0a0b794669,4,or at least given a home to.
5cea26087afd86001a34a5db,1,In the neighbourhood where I lived
5cea26087afd86001a34a5db,2,there was a woman called Mrs Baker.
5cea26087afd86001a34a5db,3,She was a cat woman.
5cea26087afd86001a34a5db,4,She had about 20 cats.
5cea26087afd86001a34a5db,5,And a grandson.
5cea26087afd86001a34a5db,6,I was a tomboy
5cea26087afd86001a34a5db,7,but apparently he liked me.
5cea26087afd86001a34a5db,8,I didn't like him
5cea26087afd86001a34a5db,9,because he had terrible manners.
5cea26087afd86001a34a5db,10,Mrs Baker would always be nagging him about me
5cea26087afd86001a34a5db,11,and one day he ran away.
5cea26087afd86001a34a5db,12,She came to my house
5cea26087afd86001a34a5db,13,"and found me in the treehouse,"
5cea26087afd86001a34a5db,14,big tabby cat in tow.
5cea26087afd86001a34a5db,15,I said i would look for him with her.
5cea26087afd86001a34a5db,16,We found his baseball cap by the old mill.
5cea26087afd86001a34a5db,17,In the end he was in a trehouse with a comic book in hand.
5cea26087afd86001a34a5db,18,It was a treehouse club.
5cea26087afd86001a34a5db,19,He hadn't run away.
5cea26087afd86001a34a5db,20,The next day the sheriff told me to lay low.
5cea26087afd86001a34a5db,21,The woman never forgets when she gets something into her head.
5cea26087afd86001a34a5db,22,So i laid low.
5cea26087afd86001a34a5db,23,That was the second time.
60c7928e14e0a43a43369a5b,1,There was an old lady in the neighbourhood
60c7928e14e0a43a43369a5b,2,who was a cat lady
60c7928e14e0a43a43369a5b,3,she had housed about 20 cats.
60c7928e14e0a43a43369a5b,4,She had a grandson
60c7928e14e0a43a43369a5b,5,that wanted to befriend this girl
60c7928e14e0a43a43369a5b,6,that was a bit of a tomboy.
60c7928e14e0a43a43369a5b,7,The girl did not want to befriend the boy
60c7928e14e0a43a43369a5b,8,because she thought he was ill-mannered.
60c7928e14e0a43a43369a5b,9,The boy threatened to run away
60c7928e14e0a43a43369a5b,10,"because she did not want to befriend him,"
60c7928e14e0a43a43369a5b,11,he wrote all of this in a note
60c7928e14e0a43a43369a5b,12,that the lady showed to the girl
60c7928e14e0a43a43369a5b,13,they found him in a tree house
60c7928e14e0a43a43369a5b,14,and the sheriff warned the young girl
60c7928e14e0a43a43369a5b,15,to lay low
60c7928e14e0a43a43369a5b,16,as the cat lady might be holding a grudge against her.
610d1cf3c7b4411f1643e501,1,The story is about a girl
610d1cf3c7b4411f1643e501,2,who lived in a neighborhood
610d1cf3c7b4411f1643e501,3,where there was a elderly lady
610d1cf3c7b4411f1643e501,4,called Mrs.Baker
610d1cf3c7b4411f1643e501,5,"who was described as a ""cat-lady"","
610d1cf3c7b4411f1643e501,6,she was found of cats
610d1cf3c7b4411f1643e501,7,and adopted at least twenty.
610d1cf3c7b4411f1643e501,8,"Her grandson tried to befriend the girl,"
610d1cf3c7b4411f1643e501,9,but she didn't catch on
610d1cf3c7b4411f1643e501,10,"as despite him being a good looking boy on the outside,"
610d1cf3c7b4411f1643e501,11,he had horrible manners.
610d1cf3c7b4411f1643e501,12,"One day, the boy said he would run away"
610d1cf3c7b4411f1643e501,13,"because his grandmother kept nagging him,"
610d1cf3c7b4411f1643e501,14,"on that day, the Grandmother came to the girl with cat in tow,"
610d1cf3c7b4411f1643e501,15,"asking her to help find her grandson,"
610d1cf3c7b4411f1643e501,16,"and so she did agree to go with her and find him,"
610d1cf3c7b4411f1643e501,17,"if they could not, she would call the police."
610d1cf3c7b4411f1643e501,18,"After scouring around, they found his baseball cap,"
610d1cf3c7b4411f1643e501,19,"despite finding the baseball cap,"
610d1cf3c7b4411f1643e501,20,treading further ahead yielded nothing other than locating a treehouse
610d1cf3c7b4411f1643e501,21,and they could not find the boy
610d1cf3c7b4411f1643e501,22,so they came back.
610d1cf3c7b4411f1643e501,23,"When they came back, they found him on a tree reading comic books."
610d1cf3c7b4411f1643e501,24,An officer warned the girl to not forget
610d1cf3c7b4411f1643e501,25,as the grandmother did not forget anything she saw or did.
63e51cdb4193829cb19b2ebf,1,About a woman
63e51cdb4193829cb19b2ebf,2,who tried to get close
63e51cdb4193829cb19b2ebf,3,and approach a guy
63e51cdb4193829cb19b2ebf,4,"in the neighborhood,"
63e51cdb4193829cb19b2ebf,5,but was said
63e51cdb4193829cb19b2ebf,6,that she never forget things easily.
60ac8e56161951beab26e5ea,1,Mrs Baker was the local cat lady
60ac8e56161951beab26e5ea,2,who had a grandson
60ac8e56161951beab26e5ea,3,who wanted to play with the narrator.
60ac8e56161951beab26e5ea,4,The grandson went missing
60ac8e56161951beab26e5ea,5,and he left a note.
60ac8e56161951beab26e5ea,6,Mrs Baker accused the narrator
60ac8e56161951beab26e5ea,7,and they went searching for him
60ac8e56161951beab26e5ea,8,only to find him in the treehouse.
60ac8e56161951beab26e5ea,9,The sheriff told the narrator to watch out
60ac8e56161951beab26e5ea,10,because Mrs Baker never forgets.
5e652bffbe3f4d000c66a42a,1,Mrs Baker is a cat lady.
5e652bffbe3f4d000c66a42a,2,She has a grandson
5e652bffbe3f4d000c66a42a,3,who tries to befriend the storyteller.
5e652bffbe3f4d000c66a42a,4,"However, she does not like him"
5e652bffbe3f4d000c66a42a,5,because he has bad manners.
5e652bffbe3f4d000c66a42a,6,He goes missing
5e652bffbe3f4d000c66a42a,7,and the cat lady asks for her help
5e652bffbe3f4d000c66a42a,8,to find him.
5e652bffbe3f4d000c66a42a,9,"He is, in fact, a member of a tree house club"
5e652bffbe3f4d000c66a42a,10,and had gone there.
5e652bffbe3f4d000c66a42a,11,"For reasons unclear, the local Sheriff tells her to lay low"
5e652bffbe3f4d000c66a42a,12,as it appears she has upset the cat lady.
5e652bffbe3f4d000c66a42a,13,So she does this.
608030a41cd2a2d7cabbba49,1,Mrs Baker was my neighbor who had cats.
608030a41cd2a2d7cabbba49,2,She adopted about twenty cats when I was a tomboy.
608030a41cd2a2d7cabbba49,3,She had a son who I suspect he did not like me because his mother nagged about me.
608030a41cd2a2d7cabbba49,4,One day he ran away.
608030a41cd2a2d7cabbba49,5,He left me a note.
608030a41cd2a2d7cabbba49,6,She came to my tree house and asked me to help her find him so I did.
608030a41cd2a2d7cabbba49,7,We went to where they found his cap by the windmill but he was not there.
608030a41cd2a2d7cabbba49,8,Then we went to his favourite spot and we found him sitting at a bench.
608030a41cd2a2d7cabbba49,9,So he did not run away.
608030a41cd2a2d7cabbba49,10,Later the sheriff came.
608030a41cd2a2d7cabbba49,11,"Officer said ""She is not someone who forgets when she puts her mind to it, so you need to lay low and stay out of sight""."
608030a41cd2a2d7cabbba49,12,So I laid low and stayed out of sight.
60cd16e63d3924958e8d3d43,1,there was a crazy cat lady
60cd16e63d3924958e8d3d43,2,in the neighbourhood.
60cd16e63d3924958e8d3d43,3,someone went
60cd16e63d3924958e8d3d43,4,to the guards.
5fe6ecb7f4e23353fbf24459,1,a local lady
5fe6ecb7f4e23353fbf24459,2,who loves cats
5fe6ecb7f4e23353fbf24459,3,had a problem
5fe6ecb7f4e23353fbf24459,4,with the person
5fe6ecb7f4e23353fbf24459,5,in the storey
5fe6ecb7f4e23353fbf24459,6,and one person
5fe6ecb7f4e23353fbf24459,7,had to go
5fe6ecb7f4e23353fbf24459,8,hide away
5fe6ecb7f4e23353fbf24459,9,but im not
5fe6ecb7f4e23353fbf24459,10,to ure
5fe6ecb7f4e23353fbf24459,11,why
5fe6ecb7f4e23353fbf24459,12,that was
5e317d6d8c821b000aec84b3,1,"Mrs Baker,"
5e317d6d8c821b000aec84b3,2,"who was known as the towns ""Cat Lady"""
5e317d6d8c821b000aec84b3,3,because she had about 20 cats
5e317d6d8c821b000aec84b3,4,that she had adopted
5e317d6d8c821b000aec84b3,5,had a small grandson.
5e317d6d8c821b000aec84b3,6,The grandson had taken a shine to me
5e317d6d8c821b000aec84b3,7,"of which I was oblivious,"
5e317d6d8c821b000aec84b3,8,besides I didn't much like him
5e317d6d8c821b000aec84b3,9,"as he awful, awful manners."
5e317d6d8c821b000aec84b3,10,One day
5e317d6d8c821b000aec84b3,11,because I didn't respond to his admiration
5e317d6d8c821b000aec84b3,12,he decided to run away.
5e317d6d8c821b000aec84b3,13,Mrs Baker blamed me
5e317d6d8c821b000aec84b3,14,but after she came to my treehouse
5e317d6d8c821b000aec84b3,15,we decided to go looking for him.
5e317d6d8c821b000aec84b3,16,We went to where his baseball cap was found
5e317d6d8c821b000aec84b3,17,but we didn't find him.
5e317d6d8c821b000aec84b3,18,As we came back
5e317d6d8c821b000aec84b3,19,we saw him sitting on a tree branch
5e317d6d8c821b000aec84b3,20,"reading a comic book,"
5e317d6d8c821b000aec84b3,21,he hadn't run away after all.
5e317d6d8c821b000aec84b3,22,The sheriff told me
5e317d6d8c821b000aec84b3,23,that I should lay low for a while
5e317d6d8c821b000aec84b3,24,as Mrs Baker was the type of old lady that didn't forget.
5e317d6d8c821b000aec84b3,25,"That's what I did,"
5e317d6d8c821b000aec84b3,26,I laid low.
60c9fcbb6090f57f63cdbebf,1,"In the neighbourhood where the girl lived,"
60c9fcbb6090f57f63cdbebf,2,"who was quite the tomboy,"
60c9fcbb6090f57f63cdbebf,3,was a resident cat lady.
60c9fcbb6090f57f63cdbebf,4,"She had or had owned 20 cats over her time,"
60c9fcbb6090f57f63cdbebf,5,some of them strays or shelter cats.
60c9fcbb6090f57f63cdbebf,6,"She had a grandson,"
60c9fcbb6090f57f63cdbebf,7,who apparently liked the girl
60c9fcbb6090f57f63cdbebf,8,but she didn't like him because his manners were terrible.
60c9fcbb6090f57f63cdbebf,9,One day the boy said that he was going to run away.
60c9fcbb6090f57f63cdbebf,10,The lady came to the treehouse with a big cat in tow
60c9fcbb6090f57f63cdbebf,11,and said he had run away.
60c9fcbb6090f57f63cdbebf,12,The girl suggested they look for him
60c9fcbb6090f57f63cdbebf,13,and then call the police.
60c9fcbb6090f57f63cdbebf,14,They did look for him
60c9fcbb6090f57f63cdbebf,15,and found his baseball cap
60c9fcbb6090f57f63cdbebf,16,but couldn't find him.
60c9fcbb6090f57f63cdbebf,17,When they went back they saw him in the tree on a branch reading a comic book.
60c9fcbb6090f57f63cdbebf,18,Later the Sheriff came
60c9fcbb6090f57f63cdbebf,19,and told the girl to lay low
60c9fcbb6090f57f63cdbebf,20,as that women doesn't forget anything
60c9fcbb6090f57f63cdbebf,21,so she did.
6384dc38e643fa0fbcf9ad0d,1,"A tomboyish girl knew an old woman,"
6384dc38e643fa0fbcf9ad0d,2,"Mrs Baker,"
6384dc38e643fa0fbcf9ad0d,3,"who had named twenty or so cats,"
6384dc38e643fa0fbcf9ad0d,4,one of which was a big tabby
6384dc38e643fa0fbcf9ad0d,5,that used to follow her around.
6384dc38e643fa0fbcf9ad0d,6,Mrs Baker had a grandson
6384dc38e643fa0fbcf9ad0d,7,who was charming enough
6384dc38e643fa0fbcf9ad0d,8,but had incredibly poor manners.
6384dc38e643fa0fbcf9ad0d,9,"One day, Mrs Baker found a note"
6384dc38e643fa0fbcf9ad0d,10,saying her grandson was running away
6384dc38e643fa0fbcf9ad0d,11,but ended up just sitting in a tree
6384dc38e643fa0fbcf9ad0d,12,on a branch
