recall_id,clause_id,clause_text,rephrased_text
5dcc6f91e5e18690a20e74d1,5,No one was with him in the shop as he looked around then he heard the voice again.,"Alone in the store, he scanned the area before the voice spoke to him once more."
5dcc6f91e5e18690a20e74d1,6,He took a break from work and walked to the church.,He decided to take a pause from his duties and made his way to the church.
5dcc6f91e5e18690a20e74d1,7,He wasn't a religious person but he remembered his grandmother saying that a prayer could work miracles but a prayer with no faith was useless.,"Although not devout, he recalled his grandmother's words that a prayer could be miraculous, yet without belief, it was futile."
5dcc6f91e5e18690a20e74d1,8,He prayed to God to help his grandfather get better.,He offered a prayer to the Almighty for his grandfather's recovery.
5dcc6f91e5e18690a20e74d1,9,He then returned to work.,"After praying, he went back to his job."
5dcc6f91e5e18690a20e74d1,10,"A little later he felt a strong urge to go home, there was no voice this time just an urgent feeling to go home.","Sometime later, he was overcome with a compelling need to return home, this time without any auditory prompt, just a pressing need to go back."
5dcc6f91e5e18690a20e74d1,11,He shut the shop and returned home.,He closed the bookstore early and headed to his house.
5dcc6f91e5e18690a20e74d1,12,When he got there he found his grandfather in the living room chatting to his sister and this was the first time he had been able to leave his bed in a long time.,"Upon arrival, he was greeted by the sight of his grandfather conversing with his sister in the living room, an event that hadn't happened in a considerable time due to his confinement to bed."
5dcc6f91e5e18690a20e74d1,13,It was the beginning of his grandfathers recovery.,This marked the commencement of his grandfather's convalescence.
5dcc6f91e5e18690a20e74d1,14,His grandfather lived to celebrate his 90th birthday and a few years more.,The grandfather went on to celebrate his ninetieth birthday and lived for several more years.
5dcc6f91e5e18690a20e74d1,15,The man writing the story gained a certain amount of faith from this episode in his life and always wondered if the prayer had indeed helped his grandfather get better.,The author of the narrative acquired a newfound belief from this incident and often pondered whether his prayer had truly contributed to his grandfather's improvement.
5de16fd00e58661bb3519db8,1,Let me share a story.,Allow me to recount a tale.
5de16fd00e58661bb3519db8,2,"I was twenty-two years old, fresh out of college.","At the age of twenty-two, I had just graduated from university."
5de16fd00e58661bb3519db8,3,I was staying in a small town about five miles from here.,I resided in a quaint village roughly five miles from this location.
5de16fd00e58661bb3519db8,4,I had just started my first job at a local bookstore.,I had embarked on my inaugural employment at a nearby bookshop.
5de16fd00e58661bb3519db8,5,"It was a quiet afternoon, and I was alone in the store.","The store was peaceful that afternoon, with me as the sole attendant."
5de16fd00e58661bb3519db8,6,"My grandpa, who had been bedridden for almost a year, was at home with my sister.","My grandfather, confined to his bed for nearly twelve months, was at our residence with my sister."
5de16fd00e58661bb3519db8,7,"She had to care for him daily, as he couldn't move around on his own.",She was tasked with his daily care since he was unable to ambulate independently.
5de16fd00e58661bb3519db8,8,"There were only two of us siblings, my sister and me.","There were just the two of us, my sister and I."
5de16fd00e58661bb3519db8,9,My parents had gone out of town for the weekend.,Our parents had traveled out for the weekend.
5de16fd00e58661bb3519db8,10,"As I was shelving books, I suddenly heard a voice inside my head.","While organizing books, an unexpected voice echoed in my mind."
5de16fd00e58661bb3519db8,11,"It said, ""If you go to the old church down the street and light a candle for your grandpa, he will get better.""","It whispered, ""Venture to the ancient church down the road, light a candle for your grandfather, and he shall recover."""
5de16fd00e58661bb3519db8,12,"I looked around the bookstore, but no one was there.","I scanned the bookshop, yet it was devoid of any presence."
5de16fd00e58661bb3519db8,13,"I continued with my work, trying to ignore the voice.","I persisted in my duties, attempting to dismiss the voice."
5de16fd00e58661bb3519db8,14,"It spoke to me again, repeating the same message.","The voice addressed me once more, insisting on the identical instruction."
5de16fd00e58661bb3519db8,15,"I looked around once more, but still found no one.","I surveyed the area again, but it remained empty."
5de16fd00e58661bb3519db8,16,I decided to take a break and walk to the church.,I chose to pause for a break and stroll to the church.
5de16fd00e58661bb3519db8,17,"I was only a short distance away, maybe a quarter-mile.","It was a mere quarter-mile away, not far at all."
5de16fd00e58661bb3519db8,18,"As I approached the church, I hesitated for a moment.","Drawing near the church, I paused, filled with hesitation."
5de16fd00e58661bb3519db8,19,I was not a religious person.,I was not one to hold religious beliefs.
5de16fd00e58661bb3519db8,20,I remembered my grandma always saying that prayers from a sincere heart could bring miracles.,"Yet, I recalled my grandmother's belief that heartfelt prayers could work wonders."
5de16fd00e58661bb3519db8,21,"On the other hand, she also said that prayers without faith were useless.","Conversely, she believed that prayers lacking faith were futile."
5de16fd00e58661bb3519db8,22,I admitted to myself that I was far from being a saint.,I acknowledged to myself that I was hardly a paragon of virtue.
5de16fd00e58661bb3519db8,23,I had my share of mistakes and misdeeds.,I had committed my fair share of errors and wrongdoings.
5de16fd00e58661bb3519db8,24,I thought about my grandpa and how much he meant to our family.,I contemplated my grandfather's importance to our family.
5de16fd00e58661bb3519db8,25,"Finally, I went inside the church and found a candle.","Ultimately, I entered the church and located a candle."
5de16fd00e58661bb3519db8,26,I knelt down in front of the altar.,I genuflected before the altar.
5de16fd00e58661bb3519db8,27,"I said, ""God, I don't know how to pray properly. But I am asking you with all my heart to heal my grandpa. Please help him regain his strength and guide us in taking care of him.""","I uttered, ""Lord, I'm unsure of the correct way to pray, but with all my heart, I implore you to heal my grandfather. Aid him in regaining his vitality and guide us as we care for him."""
5de16fd00e58661bb3519db8,28,"After saying a prayer, I returned to the bookstore.","Having prayed, I made my way back to the bookshop."
5de16fd00e58661bb3519db8,29,"I resumed my work, shelving books.",I continued my task of arranging books.
5de16fd00e58661bb3519db8,30,"Suddenly, I felt a strong urge to go home.","Out of nowhere, I was seized by an intense compulsion to return home."
5de16fd00e58661bb3519db8,31,It was as if something was pulling me towards the house.,It felt as though an invisible force was drawing me towards my dwelling.
5de16fd00e58661bb3519db8,32,I didn't hear any voice this time.,"This time, no voice accompanied the sensation."
5de16fd00e58661bb3519db8,33,It was just an overwhelming feeling that I needed to go home.,It was purely a potent intuition that I must head home.
5de16fd00e58661bb3519db8,34,I locked up the store and rushed home.,I secured the store and hurried back to my house.
5de16fd00e58661bb3519db8,35,"To my surprise, I found my grandpa sitting in the living room, talking to my sister.","Astonishingly, I discovered my grandpa seated in the living room, conversing with my sister."
5de16fd00e58661bb3519db8,36,He hadn't been able to leave his bed for months without assistance.,He had been unable to exit his bed on his own for several months.
5de16fd00e58661bb3519db8,37,My sister told me that he had suddenly felt a surge of energy and was able to stand up and walk.,"My sister explained that he had experienced a sudden burst of vigor, enabling him to rise and walk."
5de16fd00e58661bb3519db8,38,That day started the beginning of his recovery.,That moment marked the commencement of his recuperation.
5de16fd00e58661bb3519db8,39,He gradually regained his strength and independence.,He slowly but surely reclaimed his strength and autonomy.
5de16fd00e58661bb3519db8,40,It was a turning point in our lives.,This event marked a pivotal change in our lives.
5de16fd00e58661bb3519db8,41,We became more grateful for the time we had together.,We grew to appreciate our shared moments more deeply.
5de16fd00e58661bb3519db8,42,I often thought back to that day in the church.,I frequently reflected on that particular day at the church.
5de16fd00e58661bb3519db8,43,I wondered if my prayer had anything to do with my grandpa's recovery.,I pondered whether my prayer had influenced my grandpa's improvement.
5de16fd00e58661bb3519db8,44,"I couldn't be sure, but it definitely changed my perspective on faith and the power of prayer.","While uncertain, the incident certainly altered my view on faith and the potency of prayer."
5de16fd00e58661bb3519db8,45,My grandpa lived for many more years after that incident.,"Following that event, my grandpa enjoyed many additional years of life."
5de16fd00e58661bb3519db8,46,He celebrated his ninetieth birthday surrounded by family and friends.,He observed his ninetieth birthday amidst family and friends.
5de16fd00e58661bb3519db8,47,We cherished every moment we had with him.,We treasured every second spent with him.
5de16fd00e58661bb3519db8,48,That experience happened almost twenty years ago.,That incident occurred nearly two decades ago.
5de16fd00e58661bb3519db8,49,It remains a vivid memory in my mind.,It continues to be a clear recollection in my thoughts.
5de16fd00e58661bb3519db8,50,"My grandpa passed away a few years later, but his spirit lives on in our hearts.","My grandpa departed a few years subsequent to that event, yet his essence endures in our memories."
5de16fd00e58661bb3519db8,51,"Sometimes, when I'm feeling lost or uncertain, I think back to that day.","Occasionally, in moments of doubt or confusion, I reflect on that day."
5de16fd00e58661bb3519db8,52,I remember the power of faith and the miracles it can bring.,I recall the strength of belief and the wonders it can manifest.
5de16fd00e58661bb3519db8,53,"And I am reminded that we are never truly alone, even when it seems like we are.","And it reassures me that we are never truly isolated, even when solitude appears to be our only companion."
5e0d531982a9554d3862a670,1,The story teller is telling a story from 20 years ago,The narrator recounts a tale from two decades past
5e0d531982a9554d3862a670,2,"when he was 22,","at the age of 22,"
5e0d531982a9554d3862a670,3,fresh out of college,right after graduating from university
5e0d531982a9554d3862a670,4,working in a bookstore.,employed at a local bookshop.
5e0d531982a9554d3862a670,5,He has one sister,He possesses a single sibling
5e0d531982a9554d3862a670,6,who was at home,who resided at their residence
5e0d531982a9554d3862a670,7,looking after his grandad,caring for their grandfather
5e0d531982a9554d3862a670,8,who was sick,who was unwell
5e0d531982a9554d3862a670,9,as their parents were away.,while their parents were out of town.
5e0d531982a9554d3862a670,10,He was working alone,He found himself working solo
5e0d531982a9554d3862a670,11,stacking shelves,organizing the bookshelves
5e0d531982a9554d3862a670,12,and heard a voice telling him that if he went to the church and prayed his grandad would get better.,and perceived a voice suggesting that a visit to the church to pray would heal his grandfather.
5e0d531982a9554d3862a670,13,He tried to ignore it,He attempted to dismiss the notion
5e0d531982a9554d3862a670,14,but kept thinking about it,yet it continued to occupy his thoughts
5e0d531982a9554d3862a670,15,"so he took a break,","leading him to take a pause,"
5e0d531982a9554d3862a670,16,locked the store,secure the bookstore
5e0d531982a9554d3862a670,17,and went to a close by church a quarter-mile away.,and proceed to a nearby church a quarter-mile distant.
5e0d531982a9554d3862a670,18,He was not a particularly religious person,He wasn't particularly devout
5e0d531982a9554d3862a670,19,but remembered his grandma saying that prayers from a sincere heart caused miracles,but recalled his grandmother's words about heartfelt prayers bringing forth wonders
5e0d531982a9554d3862a670,20,"so he went in,","prompting him to enter,"
5e0d531982a9554d3862a670,21,He said he had forgotten how to pray,Admitting he had lost touch with how to pray
5e0d531982a9554d3862a670,22,but prayed for his grandad to get better,he nonetheless offered prayers for his grandfather's recovery
5e0d531982a9554d3862a670,23,and went back to work.,before returning to his job.
5e0d531982a9554d3862a670,24,"After some time he felt a pull to go home,","Later, he experienced an urge to return home,"
5e0d531982a9554d3862a670,25,he didn't hear any voices,not due to any auditory hallucinations
5e0d531982a9554d3862a670,26,just an overwhelming pull to the house.,but due to an irresistible compulsion towards his home.
5e0d531982a9554d3862a670,27,He got home,Upon arriving
5e0d531982a9554d3862a670,28,"and found his grandad in the living room,","he discovered his grandfather in the sitting area,"
5e0d531982a9554d3862a670,29,he hadn't got up and walked in a long time.,who hadn't managed to walk for an extended period.
5e0d531982a9554d3862a670,30,His sister said the grandad had had a sudden burst of energy.,His sister mentioned their grandfather had experienced a sudden surge of vitality.
5e0d531982a9554d3862a670,31,That was a turning point in their lives,This moment marked a pivotal change in their existence
5e0d531982a9554d3862a670,32,and the grandad lived into his 90s.,with the grandfather surviving well into his nineties.
5e0d531982a9554d3862a670,33,They still think about that day,The incident remains in their memories
5e0d531982a9554d3862a670,34,and the story teller has changed his perspective on faith and miracles.,and has altered the narrator's views on spirituality and the miraculous.
5e1f321074dfbe028c2fbb18,1,"When the narrator was 22 (fresh out of college),","At the age of 22, just after graduating from college,"
5e1f321074dfbe028c2fbb18,2,they were working in a bookstore.,the storyteller was employed at a local bookshop.
5e1f321074dfbe028c2fbb18,3,"They lived with their sister (their only other sibling) and grandpa,","Their living situation included their sister (the only other sibling) and their grandfather,"
5e1f321074dfbe028c2fbb18,4,who was unwell and needed constant care.,who was ill and required ongoing attention.
5e1f321074dfbe028c2fbb18,5,"One day while shelving books,","On a particular day amidst organizing the bookshelves,"
5e1f321074dfbe028c2fbb18,6,"the narrator heard a voice tell them that if they went over to the old church and prayed,","a mysterious voice suggested that by visiting the ancient church to offer prayers,"
5e1f321074dfbe028c2fbb18,7,their grandpa would get better.,their grandfather's health would improve.
5e1f321074dfbe028c2fbb18,8,"Though they looked around the store,","Even though they scanned the bookstore,"
5e1f321074dfbe028c2fbb18,9,the narrator couldn't see anyone.,the storyteller could not spot anyone.
5e1f321074dfbe028c2fbb18,10,The voice repeated itself.,The voice echoed its message.
5e1f321074dfbe028c2fbb18,11,The narrator decided to take a break and head over to the church,"Resolved to act, the storyteller opted to pause their work and proceed to the church,"
5e1f321074dfbe028c2fbb18,12,which was only a quarter of a mile away.,which was a mere quarter-mile distant.
5e1f321074dfbe028c2fbb18,13,"At the church,","Inside the church,"
5e1f321074dfbe028c2fbb18,14,"the narrator thought about advice their grandma had given them,","the storyteller pondered over a piece of wisdom their grandmother had shared,"
5e1f321074dfbe028c2fbb18,15,"that prayers from a sincere heart could come true,","about the power of earnest prayers to manifest,"
5e1f321074dfbe028c2fbb18,16,but prayers without faith were useless.,while those lacking belief were of no consequence.
5e1f321074dfbe028c2fbb18,17,The narrator had doubts as they were not particularly religious,"Filled with skepticism due to a lack of strong religious convictions,"
5e1f321074dfbe028c2fbb18,18,and had done their fair share of misdeeds.,"and mindful of their past wrongdoings,"
5e1f321074dfbe028c2fbb18,19,However they decided to go in to the church,"they nonetheless chose to enter the church,"
5e1f321074dfbe028c2fbb18,20,and knelt down to pray for their grandpa to get better.,and humbly knelt to seek divine intervention for their grandfather's recovery.
5e1f321074dfbe028c2fbb18,21,"After praying,","Having offered their prayers,"
5e1f321074dfbe028c2fbb18,22,the narrator returned to work.,the storyteller made their way back to their job.
5e1f321074dfbe028c2fbb18,23,"Back at the bookstore,","Upon returning to the bookshop,"
5e1f321074dfbe028c2fbb18,24,they got a strong feeling pulling them to go home.,an overwhelming urge compelled them to return home.
5e1f321074dfbe028c2fbb18,25,They left early,"Departing ahead of schedule,"
5e1f321074dfbe028c2fbb18,26,"and were astonished to see their grandpa sitting talking to their sister in the living room,","they were greeted by the sight of their grandfather engaging in conversation with their sister in the lounge,"
5e1f321074dfbe028c2fbb18,27,despite the fact that their grandpa had been bedbound for several months.,an astonishing sight given his prolonged confinement to bed.
5e1f321074dfbe028c2fbb18,28,Their grandpa lived for several more years,"The grandfather went on to live for additional years,"
5e1f321074dfbe028c2fbb18,29,"and even got to celebrate his 90th birthday surrounded by loved ones,","celebrating his ninetieth birthday in the company of his family,"
5e1f321074dfbe028c2fbb18,30,who were all more grateful for the time they had together having been through such a lifechanging experience.,who all cherished the extended time together after such a transformative ordeal.
5e1f321074dfbe028c2fbb18,31,The narrator was reflecting on this story 20 years later,"Two decades later, the storyteller reminisced about the incident,"
5e1f321074dfbe028c2fbb18,32,and how it had been such a turning point for them.,recalling the profound impact it had on their life's journey.
5e349c07e2790c468d9775aa,1,One day I was a young boy,"Once upon a time, I was a little boy"
5e349c07e2790c468d9775aa,2,and my sister was caring for my grandpa,while my sister took care of our grandfather
5e349c07e2790c468d9775aa,3,who was bedridden.,who was confined to his bed.
5e349c07e2790c468d9775aa,4,I was working at a bookstore.,My job was at a local bookshop.
5e349c07e2790c468d9775aa,5,There was only two siblings me and my sister.,"There were just the two of us, my sister and I."
5e349c07e2790c468d9775aa,6,One day when I was shelving books,On a day as I was placing books on shelves
5e349c07e2790c468d9775aa,7,a voice said to me to light a candle at the church for my grandpa,a whisper urged me to light a candle in the church for my grandfather
5e349c07e2790c468d9775aa,8,and he would regain his strength.,promising that he would recover his vitality.
5e349c07e2790c468d9775aa,9,Although I wasn’t a strong believer,Even though I wasn't deeply religious
5e349c07e2790c468d9775aa,10,and my grandma said prayer without belief was pointless,and my grandmother had mentioned that prayer without faith was futile
5e349c07e2790c468d9775aa,11,I went and lit a candle.,I still went ahead and lit a candle.
5e349c07e2790c468d9775aa,12,I said despite my misdeeds I was looking for help and strength for my grandpa,"I prayed, admitting my faults, seeking aid and vigor for my grandfather"
5e349c07e2790c468d9775aa,13,to help him.,to assist him in his recovery.
5e349c07e2790c468d9775aa,14,I then returned to the bookstore to shelve books.,"Afterward, I went back to the bookshop to continue my work."
5e349c07e2790c468d9775aa,15,I then felt a strong pull to return home.,"Suddenly, I was overcome with an intense need to go home."
5e349c07e2790c468d9775aa,16,No voice just an overwhelming urge.,"There was no voice, just a compelling feeling."
5e349c07e2790c468d9775aa,17,When I returned home grandpa was sitting in the chair,"Upon my arrival at home, I found grandpa seated in a chair"
5e349c07e2790c468d9775aa,18,which he hadn’t done for some time,something he hadn't managed to do for quite a while
5e349c07e2790c468d9775aa,19,as he didn’t leave his bed.,since he was always in his bed.
5e349c07e2790c468d9775aa,20,My sister he had come over with a surge of energy.,My sister said he had experienced a burst of energy.
5e349c07e2790c468d9775aa,21,For many years we enjoyed our time together as a family after that.,"From then on, we spent many years enjoying family time together."
5e349c07e2790c468d9775aa,22,This was almost twenty years ago.,That incident took place nearly two decades ago.
5e349c07e2790c468d9775aa,23,It has reminded me to keep faith.,It has since served as a reminder to maintain my faith.
5e349c07e2790c468d9775aa,24,My grandpa died a few years later,"A few years on, my grandpa passed away"
5e349c07e2790c468d9775aa,25,but we cherished every moment because of this.,yet we treasured every single moment due to that experience.
5e377e7147f5527223aee301,1,Story teller was 22 when he started working at a bookstore.,The narrator was twenty-two when he began employment at a bookshop.
5e377e7147f5527223aee301,2,His grandpa had been bedridden for a while,His grandfather had been confined to his bed for some time
5e377e7147f5527223aee301,3,and was home with his sister,and was at home with his sister
5e377e7147f5527223aee301,4,and she was taking care of him since he couldn't move alone.,who was looking after him because he was unable to move on his own.
5e377e7147f5527223aee301,5,"One day when his parents were gone for a weekend,","On a certain day, while his parents were away for the weekend,"
5e377e7147f5527223aee301,6,he was at work,he found himself at his job
5e377e7147f5527223aee301,7,and heard a voice in his head continuously telling him that he should go to the church,and a persistent voice inside his head insisted that he should visit the church
5e377e7147f5527223aee301,8,and light a candle for his grandpa to get better.,to light a candle in hopes of his grandfather's recovery.
5e377e7147f5527223aee301,9,He thought it was a prank,He dismissed it as a joke
5e377e7147f5527223aee301,10,and looked around,and scanned the area
5e377e7147f5527223aee301,11,"but didn't see anyone else there,","yet no one else was present,"
5e377e7147f5527223aee301,12,but the voice kept repeating.,"still, the voice continued to echo."
5e377e7147f5527223aee301,13,He left work to go to the church,He departed from his workplace to head to the church
5e377e7147f5527223aee301,14,and tried it.,and decided to give it a try.
5e377e7147f5527223aee301,15,"He remembered his grandma saying ""prayers from the heart can bring miracles"".","He recalled his grandmother's words that ""heartfelt prayers can work wonders""."
5e377e7147f5527223aee301,16,He lit a candle,He ignited a candle
5e377e7147f5527223aee301,17,and said a prayer that admitted he doesn't do it often,"and offered a prayer, confessing his infrequent practice"
5e377e7147f5527223aee301,18,but he would like his grandpa to get better.,but expressing his wish for his grandfather's health to improve.
5e377e7147f5527223aee301,19,He went back to work,"Afterward, he returned to his workplace"
5e377e7147f5527223aee301,20,"and continued his job,","and resumed his duties,"
5e377e7147f5527223aee301,21,but had a sudden urge to go home.,yet felt an overpowering need to return home.
5e377e7147f5527223aee301,22,The storyteller went home to follow the urge,"Compelled by the feeling, the storyteller went back to his house"
5e377e7147f5527223aee301,23,and when he got home his grandpa was sitting upright on the couch.,"and upon arrival, he found his grandfather sitting up on the sofa."
5e377e7147f5527223aee301,24,He was astonished as his grandpa had never been able to do so for around a year.,"He was taken aback, as his grandfather hadn't managed to do that for nearly a year."
5e377e7147f5527223aee301,25,He thinks back to the day in the church,He reflects on that day at the church
5e377e7147f5527223aee301,26,and if it played a role in his grandpa's recovery.,wondering whether it had an influence on his grandfather's improvement.
5e377e7147f5527223aee301,27,His grandpa had to be around 70 at the time,His grandfather must have been about seventy years old then
5e377e7147f5527223aee301,28,as they spent another 20 years together from that moment.,since they enjoyed another two decades together from that point.
5e377e7147f5527223aee301,29,"Ever since that moment, the storyteller has believed in faith.","From that day forward, the storyteller has held a belief in the power of faith."
5e39f4be81b2ac0a49f999e6,1,I started my first job in a bookstore.,I began my initial employment at a bookshop.
5e39f4be81b2ac0a49f999e6,2,My grandad was bedridden for a year.,My grandfather had been confined to his bed for twelve months.
5e39f4be81b2ac0a49f999e6,3,My sister looked after him.,My sibling took care of him.
5e39f4be81b2ac0a49f999e6,4,At work one day I heard a voice talking about the church.,"One day at the job, I overheard someone speaking about the church."
5e39f4be81b2ac0a49f999e6,5,I was going to be a saint.,It was said that I would become a saint.
5e39f4be81b2ac0a49f999e6,6,I went to the church.,I made my way to the church.
5e39f4be81b2ac0a49f999e6,7,I prayed for my grandad to be healed.,I offered prayers for my grandad's recovery.
5e39f4be81b2ac0a49f999e6,8,I went home.,"Afterwards, I returned home."
5e39f4be81b2ac0a49f999e6,9,I saw my grandad.,"Upon arriving, I encountered my grandad."
5e39f4be81b2ac0a49f999e6,10,My sister said he found some energy.,My sister mentioned he had regained some vitality.
5e39f4be81b2ac0a49f999e6,11,He started to walk.,He began walking again.
5e42e8ce900ca402ea108764,1,The persons grandad was ill,The individual's grandfather was sick
5e42e8ce900ca402ea108764,2,so they were going to the church,thus they made their way to the chapel
5e42e8ce900ca402ea108764,3,to light a candle,with the intention of lighting a candle
5e42e8ce900ca402ea108764,4,as someone said that would help.,because it was mentioned this could be beneficial.
5e42e8ce900ca402ea108764,5,They prayed to god.,They offered prayers to the deity.
5e4464d23e28c82e888fa598,1,I was 22 just out of college,"At the age of 22, fresh from graduation,"
5e4464d23e28c82e888fa598,2,"and I started working with my grandad at our bookstore,","I began to assist my grandfather in our family's bookshop,"
5e4464d23e28c82e888fa598,3,he quickly became very ill,"he soon fell gravely sick,"
5e4464d23e28c82e888fa598,4,and bedridden,"becoming confined to his bed,"
5e4464d23e28c82e888fa598,5,one day when working,"on a certain day while at work,"
5e4464d23e28c82e888fa598,6,I heard a voice whisper,I perceived a soft murmur
5e4464d23e28c82e888fa598,7,and say that if I went to the local church,suggesting that if I visited the nearby church
5e4464d23e28c82e888fa598,8,and lit a candle,"to light a votive candle,"
5e4464d23e28c82e888fa598,9,"my grandad would be fine,","my grandfather would recover,"
5e4464d23e28c82e888fa598,10,although no one was around when I looked.,yet there was no one in sight when I turned around.
5e4464d23e28c82e888fa598,11,"I remembered my grandma saying that prayers made with good hearts could create miracles,","I recalled my grandmother's words that heartfelt prayers can lead to wonders,"
5e4464d23e28c82e888fa598,12,I was no saint,"I wasn't particularly devout,"
5e4464d23e28c82e888fa598,13,but what harm could it do.,but I saw no harm in trying.
5e4464d23e28c82e888fa598,14,"So I went to the church with a candle,","Thus, I proceeded to the church, candle in hand,"
5e4464d23e28c82e888fa598,15,praying that he was alright.,hoping earnestly for his well-being.
5e4464d23e28c82e888fa598,16,"I got the feeling to suddenly go home,","An urge to return home abruptly came over me,"
5e4464d23e28c82e888fa598,17,Grandad was out of bed looking much better.,"Upon arriving, Grandad had risen from his bed and appeared much improved."
5e4464d23e28c82e888fa598,18,He ended up living many years more,"He continued to live for many more years,"
5e4464d23e28c82e888fa598,19,"and celebrating his 90th birthday,","even reaching his 90th year in celebration,"
5e4464d23e28c82e888fa598,20,the whole experience was 20 years ago,"that event took place two decades ago,"
5e4464d23e28c82e888fa598,21,but gave me a much different perspective on religion and prayer.,yet it profoundly altered my view on faith and the power of prayer.
5e550b1494d9e6505ac3e26d,1,The story is about a 22 year old girl,This narrative centers on a young woman of 22 years
5e550b1494d9e6505ac3e26d,2,who works at the bookstore.,who is employed at a local bookshop.
5e550b1494d9e6505ac3e26d,3,Her and her sister look after her ill grandpa,She and her sibling take care of their ailing grandfather
5e550b1494d9e6505ac3e26d,4,who cannot move without assistance.,who requires help to move around.
5e550b1494d9e6505ac3e26d,5,One day when the girl was shelving books in the store,"On a particular day, as she was arranging books in the shop"
5e550b1494d9e6505ac3e26d,6,she heard a voice in her head,a mysterious voice echoed in her mind
5e550b1494d9e6505ac3e26d,7,telling her to light a candle in the church,urging her to ignite a candle at the church
5e550b1494d9e6505ac3e26d,8,and it would heal her grandpa.,promising it would restore her grandfather's health.
5e550b1494d9e6505ac3e26d,9,"She went to the church,","Compelled, she made her way to the church,"
5e550b1494d9e6505ac3e26d,10,although she was apprehensive,despite feeling uncertain
5e550b1494d9e6505ac3e26d,11,because she is not particularly religious.,given her lack of strong religious convictions.
5e550b1494d9e6505ac3e26d,12,She lit the candle,She proceeded to light the candle
5e550b1494d9e6505ac3e26d,13,and then had the sense to go home.,and felt an impulse to return home.
5e550b1494d9e6505ac3e26d,14,When she went home her grandpa was up and well.,"Upon her arrival, she found her grandfather healthy and on his feet."
5e550b1494d9e6505ac3e26d,15,This happened 20 years ago.,This event took place two decades ago.
5e550b1494d9e6505ac3e26d,16,Her grandpa lived to be ninety,Her grandfather went on to live until the age of ninety
5e550b1494d9e6505ac3e26d,17,surrounded by his family.,cherished by his loved ones.
5e550b1494d9e6505ac3e26d,18,The story encourages a sense of faith.,The tale promotes the importance of belief.
5e8e5058e690d70ebefeb033,1,"Man lives with his grandpa and his sister,","A man resides with his grandfather and sister,"
5e8e5058e690d70ebefeb033,2,his grandpa is bed ridden,"his grandfather is confined to his bed,"
5e8e5058e690d70ebefeb033,3,and is recovering from illness.,currently recuperating from an ailment.
5e8e5058e690d70ebefeb033,4,His parents are out for the weekend.,His parents have left for the weekend.
5e8e5058e690d70ebefeb033,5,"He works at a library 20 miles away from the town,","He is employed at a library situated 20 miles from the town,"
5e8e5058e690d70ebefeb033,6,"whilst working he was urged by a voice in his head to go the local church and light a candle,","while at work, an inner voice prompted him to visit the nearby church to light a candle,"
5e8e5058e690d70ebefeb033,7,he kept putting back the thought,"he continually dismissed the idea,"
5e8e5058e690d70ebefeb033,8,but it kept repeating over and over,"yet it persisted incessantly in his mind,"
5e8e5058e690d70ebefeb033,9,till he decided to go to the local church.,until he made up his mind to visit the nearby church.
5e8e5058e690d70ebefeb033,10,Once at the local church he said that his grandma used to have a strong faith,"Upon arriving at the church, he mentioned how his grandmother was deeply religious,"
5e8e5058e690d70ebefeb033,11,and that she would say prayers work but only for those with faith.,and she believed that prayers are effective for the faithful.
5e8e5058e690d70ebefeb033,12,He prayed to god for his grandpa to recover.,He offered a prayer to God for his grandfather's healing.
5e8e5058e690d70ebefeb033,13,"He felt a strong urge to go home and check on his grandpa,","He was overcome with a compelling need to return home to see his grandfather,"
5e8e5058e690d70ebefeb033,14,so he immediately went home,"prompting him to rush back immediately,"
5e8e5058e690d70ebefeb033,15,and found his grandpa sitting in the living room talking to his sister.,where he discovered his grandfather up and conversing with his sister in the living room.
5e8e5058e690d70ebefeb033,16,He had managed to get up on his own,"His grandfather had risen by himself,"
5e8e5058e690d70ebefeb033,17,and that became the start of his grandpas long recovery.,marking the beginning of his lengthy recuperation.
5e8e5058e690d70ebefeb033,18,"The grandpa lived to celebrate his 90th birthday surrounded by all the family,","The grandfather reached his 90th birthday, celebrating with the entire family,"
5e8e5058e690d70ebefeb033,19,until he passed away a few years later,"before he departed a few years on,"
5e8e5058e690d70ebefeb033,20,and the memories with the grandpa are cherished by him.,and those moments with his grandfather are treasured by him.
5e8e5058e690d70ebefeb033,21,He is now a man with stronger faith,"He has since become a man of deeper faith,"
5e8e5058e690d70ebefeb033,22,"and believes in the power of faith and miracles,","convinced in the influence of faith and wonders,"
5e8e5058e690d70ebefeb033,23,and tells us that we are never alone.,and he assures us that we are always accompanied.
5e9883baf93c610a951f26e7,1,I am 22 years old,"At the age of 22,"
5e9883baf93c610a951f26e7,2,"and I was walking to the bookstore,","I found myself strolling towards the local bookshop,"
5e9883baf93c610a951f26e7,3,where I work.,my place of employment.
5e9883baf93c610a951f26e7,4,"At home, I have a grandpa","Back at my residence, there resides a grandfather"
5e9883baf93c610a951f26e7,5,and a sister.,along with a sibling of mine.
5e9883baf93c610a951f26e7,6,My grandpa is bedbound,"My elderly grandfather is confined to his bed,"
5e9883baf93c610a951f26e7,7,and is not in a good state.,his health is quite poor.
5e9883baf93c610a951f26e7,8,My sister looks after him.,He is cared for by my sister.
5e9883baf93c610a951f26e7,9,"While shelving, I heard a noise in my head","As I was organizing books, a sound echoed in my mind"
