recall_id,clause_id,clause_text
6447c2f4adb0bafcbae225bf,19,He hadn't been able to get out of bed for some time.
6447c2f4adb0bafcbae225bf,20,My sister told me earlier on he'd had a sudden surge of energy and had felt able to get out of bed and walk.
6447c2f4adb0bafcbae225bf,21,That was the start of my grandpa's recovery.
6447c2f4adb0bafcbae225bf,22,He slowly got better and was able to live independently again.
6447c2f4adb0bafcbae225bf,23,We treasured every moment with him.
6447c2f4adb0bafcbae225bf,24,He went on to live many more years and celebrated his ninetieth birthday surrounded by his family.
6447c2f4adb0bafcbae225bf,25,He passed away a few years after that but we were grateful for every moment we had with him.
6447c2f4adb0bafcbae225bf,26,I don't know if his recovery was influenced by my prayer but I often think about that moment.
6447c2f4adb0bafcbae225bf,27,It changed my perspective on faith and the power of it.
6447c2f4adb0bafcbae225bf,28,That incident was twenty years ago but I often think about it.
6447c2f4adb0bafcbae225bf,29,It's still a vivid memory for me.
6447c2f4adb0bafcbae225bf,30,It made me think about the power of faith and prayer and made think that we are never truly alone.
60f984adfea10999e9a39727,1,I was 22
60f984adfea10999e9a39727,2,and just out of college.
60f984adfea10999e9a39727,3,I was working in a bookstore.
60f984adfea10999e9a39727,4,My sister and I were caring for our Grandpa
60f984adfea10999e9a39727,5,while our parents were out of town.
60f984adfea10999e9a39727,6,While working I heard a voice in my head
60f984adfea10999e9a39727,7,saying to visit the church down the road
60f984adfea10999e9a39727,8,and say a prayer.
60f984adfea10999e9a39727,9,It repeated itself
60f984adfea10999e9a39727,10,and I walked to the church
60f984adfea10999e9a39727,11,after remembering my Grandma's words about prayers being answered if they were from a sincere heart.
60f984adfea10999e9a39727,12,I went to the church
60f984adfea10999e9a39727,13,and told God I didn't know how to pray
60f984adfea10999e9a39727,14,but asked for help for my Grandpa.
60f984adfea10999e9a39727,15,After work I went home
60f984adfea10999e9a39727,16,and found him out of bed
60f984adfea10999e9a39727,17,where he had been for months.
60f984adfea10999e9a39727,18,He gained more strength
60f984adfea10999e9a39727,19,and independence
60f984adfea10999e9a39727,20,and celebrated his 90th birthday with family.
60f984adfea10999e9a39727,21,He lived for many years after this.
60f984adfea10999e9a39727,22,This happened over 20 years ago
60f984adfea10999e9a39727,23,and I recall the feeling I had for faith
60f984adfea10999e9a39727,24,and prayer
60f984adfea10999e9a39727,25,and how it can bring about miracles.
5995b7bef9db7d0001895985,1,When working in a bookstore
5995b7bef9db7d0001895985,2,the writer heard a voice telling them to go to church
5995b7bef9db7d0001895985,3,and light a candle for his grandpa.
5995b7bef9db7d0001895985,4,They were staying in a quiet town
5995b7bef9db7d0001895985,5,with their sister
5995b7bef9db7d0001895985,6,and grandpa who was ill
5995b7bef9db7d0001895985,7,and had been bedridden for almost a year.
5995b7bef9db7d0001895985,8,When they were shelving books
5995b7bef9db7d0001895985,9,"they heard the voice,"
5995b7bef9db7d0001895985,10,they weren't sure what to do
5995b7bef9db7d0001895985,11,but heard the voice again
5995b7bef9db7d0001895985,12,so decided to walk down to the church.
5995b7bef9db7d0001895985,13,At the church
5995b7bef9db7d0001895985,14,they lit a candle for their grandpa.
5995b7bef9db7d0001895985,15,They weren't sure because they weren't particularly religious.
5995b7bef9db7d0001895985,16,After they had lit the candle
5995b7bef9db7d0001895985,17,they went back to work
5995b7bef9db7d0001895985,18,when they felt a pull to go home.
5995b7bef9db7d0001895985,19,Once they went home
5995b7bef9db7d0001895985,20,their grandpa was in the living room talking to their sister.
5995b7bef9db7d0001895985,21,The grandpa lived for a while after that
5995b7bef9db7d0001895985,22,and celebrated their 90th birthday with family and friends.
5756decbba27eb0006d5201e,1,It was a 22 year old fresh out of college
5756decbba27eb0006d5201e,2,who worked at a bookstore
5756decbba27eb0006d5201e,3,and lived with his sister and grandfather.
5756decbba27eb0006d5201e,4,His grandpa was unable to care for himself
5756decbba27eb0006d5201e,5,and was looked after his granddaughter.
5756decbba27eb0006d5201e,6,"While working at the bookstore,"
5756decbba27eb0006d5201e,7,our lead heard a voice
5756decbba27eb0006d5201e,8,that told him to go to church
5756decbba27eb0006d5201e,9,and light a candle.
5756decbba27eb0006d5201e,10,"Having heard the voice,"
5756decbba27eb0006d5201e,11,he decided to go there on his break.
5756decbba27eb0006d5201e,12,"While at the church,"
5756decbba27eb0006d5201e,13,he pondered and hesitated
5756decbba27eb0006d5201e,14,weighing up the push and pull of his decision;
5756decbba27eb0006d5201e,15,him not being religious
5756decbba27eb0006d5201e,16,"but also how his mom stated you if you don't believe in faith, it won't work."
5756decbba27eb0006d5201e,17,Our character tried it
5756decbba27eb0006d5201e,18,and prayed;
5756decbba27eb0006d5201e,19,"and miraculously, his grandpa could talk for the first time in years."
5756decbba27eb0006d5201e,20,It was the start of his recovery
5756decbba27eb0006d5201e,21,and led to many more years of his life before he passed.
5756decbba27eb0006d5201e,22,The 22 year old then had believed in faith more that day.
61376e55710e09d0b8f4dcb3,1,"Man worked in a bookstore,"
61376e55710e09d0b8f4dcb3,2,he was 22 with 1 sister
61376e55710e09d0b8f4dcb3,3,he heard a voice asking him to light a candle for his ill Grandpa
61376e55710e09d0b8f4dcb3,4,which he did
61376e55710e09d0b8f4dcb3,5,Miraculously his Grandpa healed
61376e55710e09d0b8f4dcb3,6,and made a full recovery
61376e55710e09d0b8f4dcb3,7,Sometimes you need faith
60b0cac3c6533bac7605471f,1,"A girl who worked at a book store after graduating year back and her sister were left to care for their grandpa who was very sick,"
60b0cac3c6533bac7605471f,2,and their parents had gone for a weekend.
60b0cac3c6533bac7605471f,3,"One time when she was book shelving she heard a voice telling her to go to church and light candle for her grandpa to get back,"
60b0cac3c6533bac7605471f,4,"she looked around to see who was telling her this but didn't see anyone,"
60b0cac3c6533bac7605471f,5,then she continued bookshelving and again hears the same voice.
60b0cac3c6533bac7605471f,6,She wasn't a religious person but her late grandma always told them prayer works
60b0cac3c6533bac7605471f,7,but inorder for it to manifest you need to have faith otherwise you just wasting time praying without faith.
60b0cac3c6533bac7605471f,8,"So she decided to go to the church found the candle and she prayed unto God whole heartedly to heal her grandpa,"
60b0cac3c6533bac7605471f,9,after that she went back to book store
60b0cac3c6533bac7605471f,10,"as she was working she suddenly felt the urge to go home like something was pulling her to go home so she did,"
60b0cac3c6533bac7605471f,11,and found her grandpa whom had not been able to get out of the bed because he was so weak found him seated on the couch
60b0cac3c6533bac7605471f,12,and after that he gradually healed.
60b0cac3c6533bac7605471f,13,He live long after that
60b0cac3c6533bac7605471f,14,and eventually passed away.
568db47ae3ef9e000ca0dcdd,1,"Guy works at bookstore,"
568db47ae3ef9e000ca0dcdd,2,hears voice telling him to light a candle to heal his ailing granddad.
568db47ae3ef9e000ca0dcdd,3,"He does,"
568db47ae3ef9e000ca0dcdd,4,"it works,"
568db47ae3ef9e000ca0dcdd,5,Granddad lives to be 90 something and dies.
6298d6f2015f1d50783c0ed9,1,I was 22
6298d6f2015f1d50783c0ed9,2,and I worked in the bookstore.
6298d6f2015f1d50783c0ed9,3,My grandpa was very sick
6298d6f2015f1d50783c0ed9,4,and needed assistance to walk around.
6298d6f2015f1d50783c0ed9,5,"One day, I heard a voice telling me to go to the old church"
6298d6f2015f1d50783c0ed9,6,and light up a candle to heal my grandpa.
6298d6f2015f1d50783c0ed9,7,"Initially, I didn't want to go"
6298d6f2015f1d50783c0ed9,8,because I was not religious
6298d6f2015f1d50783c0ed9,9,but then I remembered my grandma's words about prayer
6298d6f2015f1d50783c0ed9,10,and the importance of faith
6298d6f2015f1d50783c0ed9,11,and I decided to go.
6298d6f2015f1d50783c0ed9,12,"At the church, I prayed deep from my heart"
6298d6f2015f1d50783c0ed9,13,and asked God to return my grandpa's strength.
6298d6f2015f1d50783c0ed9,14,When I returned home from work due to a strong feeling
6298d6f2015f1d50783c0ed9,15,I saw my grandpa suddenly being able to talk to my sister at a good amount of strength
6298d6f2015f1d50783c0ed9,16,after months of staying in bed.
6298d6f2015f1d50783c0ed9,17,This began his recovery
6298d6f2015f1d50783c0ed9,18,and he went on to leave for 20 years afterwards
6298d6f2015f1d50783c0ed9,19,even celebrating his 90th once.
6298d6f2015f1d50783c0ed9,20,This experience has changed my life
6298d6f2015f1d50783c0ed9,21,and perspective on faith.
5acb92e9e1099600016ad073,1,The narrator is in their 40s
5acb92e9e1099600016ad073,2,and recalled when they were 22 years old
5acb92e9e1099600016ad073,3,a day when they were working 5 miles away at a local bookstore.
5acb92e9e1099600016ad073,4,They heard a voice twice in their head
5acb92e9e1099600016ad073,5,(no one was there)
5acb92e9e1099600016ad073,6,telling them to go to church
5acb92e9e1099600016ad073,7,and pray/light a candle for their sick Grandpa.
5acb92e9e1099600016ad073,8,They hesitated as they weren't religious
5acb92e9e1099600016ad073,9,but remembered their Grandma said a sincere prayer could help.
5acb92e9e1099600016ad073,10,Eventually they went in the church
5acb92e9e1099600016ad073,11,and prayed/lit a candle.
5acb92e9e1099600016ad073,12,When they went home their Grandpa was feeling better
5acb92e9e1099600016ad073,13,and it marked a turning point in his recovery.
5acb92e9e1099600016ad073,14,He has now died
5acb92e9e1099600016ad073,15,but celebrated his ninetieth birthday
5acb92e9e1099600016ad073,16,and was around for many months after the incident.
5acb92e9e1099600016ad073,17,The event gave the narrator more faith.
5ba7aa44dd5915000137e42f,1,Let me tell you a story
5ba7aa44dd5915000137e42f,2,from when I was 22 year old.
5ba7aa44dd5915000137e42f,3,I’d just finished college.
5ba7aa44dd5915000137e42f,4,I was working at a bookstore.
5ba7aa44dd5915000137e42f,5,"My parents were away for the weekend,"
5ba7aa44dd5915000137e42f,6,it was only my sister and I in town
5ba7aa44dd5915000137e42f,7,to look after my grandpa.
5ba7aa44dd5915000137e42f,8,He was poorly
5ba7aa44dd5915000137e42f,9,and couldn’t get out of bed.
5ba7aa44dd5915000137e42f,10,That was over 20 years ago
5ba7aa44dd5915000137e42f,11,and I can remember it to this day.
63d1494c8ed3bc3d40494d45,1,A boy
63d1494c8ed3bc3d40494d45,2,who worked at a bookstore
63d1494c8ed3bc3d40494d45,3,who's grandfather was ill.
63d1494c8ed3bc3d40494d45,4,But he heard a voice in his head
63d1494c8ed3bc3d40494d45,5,to light a candle at the church
63d1494c8ed3bc3d40494d45,6,for his grandfather to get better.
63d1494c8ed3bc3d40494d45,7,In which his grandfather did get better
63d1494c8ed3bc3d40494d45,8,"and lived for many years after,"
63d1494c8ed3bc3d40494d45,9,but it all came down to having faith
63d1494c8ed3bc3d40494d45,10,goes a long way.
5c93073250e4fb0001f7907b,1,"Let me tell you a story about a time when I was twenty two years old,"
5c93073250e4fb0001f7907b,2,fresh out of college.
5c93073250e4fb0001f7907b,3,I got a job at a bookstore.
5c93073250e4fb0001f7907b,4,My sister took care of my grandpa.
5c93073250e4fb0001f7907b,5,It was just us two siblings.
5c93073250e4fb0001f7907b,6,Our parents were away.
5c93073250e4fb0001f7907b,7,I was shelving books and heard a voice tell me to go to the church and light a candle for my grandpa and he would feel better.
5c93073250e4fb0001f7907b,8,I looked around the store and no one else was in there.
5c93073250e4fb0001f7907b,9,I heard the voice again.
5c93073250e4fb0001f7907b,10,I looked around again and still nobody was in the store.
5c93073250e4fb0001f7907b,11,I continued shelving books.
5c93073250e4fb0001f7907b,12,I am not particularly religious and have been told that a prayer will not mean anything if I don't believe.
5c93073250e4fb0001f7907b,13,I decided to walk to the church I was about a quarter mile close to it and light a candle for grandpa.
5c93073250e4fb0001f7907b,14,I was back at the bookstore when I had a strong feeling to go to the house.
5c93073250e4fb0001f7907b,15,"Not a voice this time, an overwhelming feeling."
5c93073250e4fb0001f7907b,16,I locked the bookstore and went home to find my grandpa sitting in a chair in the living room with my sister.
5c93073250e4fb0001f7907b,17,He had not been able to get out of bed for months.
5c93073250e4fb0001f7907b,18,My sister told me he suddenly had a surge of energy and was able to get out of bed and walk to the chair.
5c93073250e4fb0001f7907b,19,It was amazing to see.
5c93073250e4fb0001f7907b,20,That was the day he gradually began to get better.
5c93073250e4fb0001f7907b,21,He got more energy and lived a few more years.
5c93073250e4fb0001f7907b,22,We got to cherish our time with him.
5c93073250e4fb0001f7907b,23,You are never truly alone.
60d05712d155f607f2b7f664,1,I was 22 years old
60d05712d155f607f2b7f664,2,"and freshly graduated from college,"
60d05712d155f607f2b7f664,3,it was about 5 miles from here.
60d05712d155f607f2b7f664,4,I was working in a bookstore at the time.
60d05712d155f607f2b7f664,5,"My sister was looking after my bedridden grandpa,"
60d05712d155f607f2b7f664,6,my parents were out of town for the weekend.
60d05712d155f607f2b7f664,7,I was stocking the shelves one day
60d05712d155f607f2b7f664,8,and a voice told me that I should go to the church
60d05712d155f607f2b7f664,9,and light a candle
60d05712d155f607f2b7f664,10,and my grandpa would get better.
60d05712d155f607f2b7f664,11,I looked around
60d05712d155f607f2b7f664,12,but I was alone.
60d05712d155f607f2b7f664,13,The voice said it again.
60d05712d155f607f2b7f664,14,I took a break
60d05712d155f607f2b7f664,15,and walked to the church
60d05712d155f607f2b7f664,16,it was only about a quarter-mile away.
60d05712d155f607f2b7f664,17,I was never a religious person
60d05712d155f607f2b7f664,18,but I felt the need to confess that I was not a perfect person
60d05712d155f607f2b7f664,19,but I should have faith.
60d05712d155f607f2b7f664,20,I grabbed a candle
60d05712d155f607f2b7f664,21,and knelt at the alter
60d05712d155f607f2b7f664,22,and prayed about my grandpa getting better.
60d05712d155f607f2b7f664,23,I went back to the bookstore
60d05712d155f607f2b7f664,24,"and felt the urge to go home,"
60d05712d155f607f2b7f664,25,it was like a force was pulling me home
60d05712d155f607f2b7f664,26,but there was no voice this time.
60d05712d155f607f2b7f664,27,I went home
60d05712d155f607f2b7f664,28,"and found my grandpa sitting in the living room in a chair,"
60d05712d155f607f2b7f664,29,he hadn't been able to get out of bed for months.
60d05712d155f607f2b7f664,30,My sister said he had a sudden surge of energy.
60d05712d155f607f2b7f664,31,That was the start of my grandpas road to recovery.
60d05712d155f607f2b7f664,32,He lived for many years cherished by our family.
60d05712d155f607f2b7f664,33,"That was about 20 years ago,"
60d05712d155f607f2b7f664,34,he passed away a couple years ago.
60d05712d155f607f2b7f664,35,His spirit lives on in all of our hearts.
61fa9016d42cb19beec49061,1,The narrator recalled how twenty years ago he worked in a bookshop
61fa9016d42cb19beec49061,2,and his sister cared for their grandfather.
61fa9016d42cb19beec49061,3,There parents were out of town.
61fa9016d42cb19beec49061,4,His grandfather was unwell
61fa9016d42cb19beec49061,5,and had been bedridden for weeks.
61fa9016d42cb19beec49061,6,One day in the bookshop he was shelving books
61fa9016d42cb19beec49061,7,and heard a voice which told him to go to church
61fa9016d42cb19beec49061,8,and pray for his grandfather.
61fa9016d42cb19beec49061,9,He initially ignored it
61fa9016d42cb19beec49061,10,but then it came again.
61fa9016d42cb19beec49061,11,He decided to shut the bookshop
61fa9016d42cb19beec49061,12,and go to the church.
61fa9016d42cb19beec49061,13,"At the church he remembered his grandmother's words about prayer and faith,"
61fa9016d42cb19beec49061,14,"that faithful prayer could work,"
61fa9016d42cb19beec49061,15,but a prayer without faith would do nothing.
61fa9016d42cb19beec49061,16,He went to the altar
61fa9016d42cb19beec49061,17,and asked God for his grandfather's health
61fa9016d42cb19beec49061,18,and guidance on what they should do.
61fa9016d42cb19beec49061,19,He went back to the bookshop
61fa9016d42cb19beec49061,20,but felt a strong urge to go home.
61fa9016d42cb19beec49061,21,At home he found his grandfather was feeling much better
61fa9016d42cb19beec49061,22,and was out of bed and talking.
61fa9016d42cb19beec49061,23,After his recovery the family valued the remaining time they had with him
61fa9016d42cb19beec49061,24,and he lived many years after that.
5fd7c98ecffb0b080c0f1c84,1,"At 22 years old,"
5fd7c98ecffb0b080c0f1c84,2,the young adult began his first job at a local bookstore.
5fd7c98ecffb0b080c0f1c84,3,His parents were out of town
5fd7c98ecffb0b080c0f1c84,4,and lived with his bedridden grandpa.
5fd7c98ecffb0b080c0f1c84,5,"At work,"
5fd7c98ecffb0b080c0f1c84,6,"he heard a voice telling him to go to the local church,"
5fd7c98ecffb0b080c0f1c84,7,light a candle
5fd7c98ecffb0b080c0f1c84,8,and pray
5fd7c98ecffb0b080c0f1c84,9,and the grandpa will get better.
5fd7c98ecffb0b080c0f1c84,10,"The young adult was not at all religious,"
5fd7c98ecffb0b080c0f1c84,11,however recalled how his grandpa would pray.
5fd7c98ecffb0b080c0f1c84,12,The young adult lit the candle
5fd7c98ecffb0b080c0f1c84,13,"and spoke to God,"
5fd7c98ecffb0b080c0f1c84,14,without knowing what to say
5fd7c98ecffb0b080c0f1c84,15,asked for his grandpa's healing.
5fd7c98ecffb0b080c0f1c84,16,As he went back to work
5fd7c98ecffb0b080c0f1c84,17,he had a strong urge to go home.
5fd7c98ecffb0b080c0f1c84,18,"To his surprise,"
5fd7c98ecffb0b080c0f1c84,19,"he saw his grandpa in the living room,"
5fd7c98ecffb0b080c0f1c84,20,he slowly gained more strength
5fd7c98ecffb0b080c0f1c84,21,and lived a good few years
5fd7c98ecffb0b080c0f1c84,22,and died at 90 years.
5e377e7147f5527223aee301,1,Story teller was 22 when he started working at a bookstore.
5e377e7147f5527223aee301,2,His grandpa had been bedridden for a while
5e377e7147f5527223aee301,3,and was home with his sister
5e377e7147f5527223aee301,4,and she was taking care of him since he couldn't move alone.
5e377e7147f5527223aee301,5,"One day when his parents were gone for a weekend,"
5e377e7147f5527223aee301,6,he was at work
5e377e7147f5527223aee301,7,and heard a voice in his head continuously telling him that he should go to the church
5e377e7147f5527223aee301,8,and light a candle for his grandpa to get better.
5e377e7147f5527223aee301,9,He thought it was a prank
5e377e7147f5527223aee301,10,and looked around
5e377e7147f5527223aee301,11,"but didn't see anyone else there,"
5e377e7147f5527223aee301,12,but the voice kept repeating.
5e377e7147f5527223aee301,13,He left work to go to the church
5e377e7147f5527223aee301,14,and tried it.
5e377e7147f5527223aee301,15,"He remembered his grandma saying ""prayers from the heart can bring miracles""."
5e377e7147f5527223aee301,16,He lit a candle
5e377e7147f5527223aee301,17,and said a prayer that admitted he doesn't do it often
5e377e7147f5527223aee301,18,but he would like his grandpa to get better.
5e377e7147f5527223aee301,19,He went back to work
5e377e7147f5527223aee301,20,"and continued his job,"
5e377e7147f5527223aee301,21,but had a sudden urge to go home.
5e377e7147f5527223aee301,22,The storyteller went home to follow the urge
5e377e7147f5527223aee301,23,and when he got home his grandpa was sitting upright on the couch.
5e377e7147f5527223aee301,24,He was astonished as his grandpa had never been able to do so for around a year.
5e377e7147f5527223aee301,25,He thinks back to the day in the church
5e377e7147f5527223aee301,26,and if it played a role in his grandpa's recovery.
5e377e7147f5527223aee301,27,His grandpa had to be around 70 at the time
5e377e7147f5527223aee301,28,as they spent another 20 years together from that moment.
5e377e7147f5527223aee301,29,"Ever since that moment, the storyteller has believed in faith."
60db48619d10beb5c73430f5,1,The author was about 21
60db48619d10beb5c73430f5,2,and home from college.
60db48619d10beb5c73430f5,3,Her sister was looking after her grandpa
60db48619d10beb5c73430f5,4,who was bed bound.
60db48619d10beb5c73430f5,5,She heard a voice saying that she should light a candle at the church.
60db48619d10beb5c73430f5,6,She tried to ignore the feeling
60db48619d10beb5c73430f5,7,as she wasn't particularly religious
60db48619d10beb5c73430f5,8,and her grandma said praying without faith is useless.
60db48619d10beb5c73430f5,9,But she gave in
60db48619d10beb5c73430f5,10,and lit the candle
60db48619d10beb5c73430f5,11,and prayed.
60db48619d10beb5c73430f5,12,Then she felt a voice inside of herself saying she should go home.
60db48619d10beb5c73430f5,13,When she arrived home
60db48619d10beb5c73430f5,14,her grandpa was sitting upright
60db48619d10beb5c73430f5,15,"and talking to her sister,"
60db48619d10beb5c73430f5,16,he said he felt a sudden feeling/change.
60db48619d10beb5c73430f5,17,From that day on he was getting better and better
60db48619d10beb5c73430f5,18,and he celebrated his 90th birthday with his family.
60db48619d10beb5c73430f5,19,and a few years later he died.
60db48619d10beb5c73430f5,20,From that day the author started believing in the power of prayer.
5de16fd00e58661bb3519db8,1,Let me share a story.
5de16fd00e58661bb3519db8,2,"I was twenty-two years old, fresh out of college."
5de16fd00e58661bb3519db8,3,I was staying in a small town about five miles from here.
5de16fd00e58661bb3519db8,4,I had just started my first job at a local bookstore.
5de16fd00e58661bb3519db8,5,"It was a quiet afternoon, and I was alone in the store."
5de16fd00e58661bb3519db8,6,"My grandpa, who had been bedridden for almost a year, was at home with my sister."
5de16fd00e58661bb3519db8,7,"She had to care for him daily, as he couldn't move around on his own."
5de16fd00e58661bb3519db8,8,"There were only two of us siblings, my sister and me."
5de16fd00e58661bb3519db8,9,My parents had gone out of town for the weekend.
5de16fd00e58661bb3519db8,10,"As I was shelving books, I suddenly heard a voice inside my head."
5de16fd00e58661bb3519db8,11,"It said, ""If you go to the old church down the street and light a candle for your grandpa, he will get better."""
5de16fd00e58661bb3519db8,12,"I looked around the bookstore, but no one was there."
5de16fd00e58661bb3519db8,13,"I continued with my work, trying to ignore the voice."
5de16fd00e58661bb3519db8,14,"It spoke to me again, repeating the same message."
5de16fd00e58661bb3519db8,15,"I looked around once more, but still found no one."
5de16fd00e58661bb3519db8,16,I decided to take a break and walk to the church.
5de16fd00e58661bb3519db8,17,"I was only a short distance away, maybe a quarter-mile."
5de16fd00e58661bb3519db8,18,"As I approached the church, I hesitated for a moment."
5de16fd00e58661bb3519db8,19,I was not a religious person.
5de16fd00e58661bb3519db8,20,I remembered my grandma always saying that prayers from a sincere heart could bring miracles.
5de16fd00e58661bb3519db8,21,"On the other hand, she also said that prayers without faith were useless."
5de16fd00e58661bb3519db8,22,I admitted to myself that I was far from being a saint.
5de16fd00e58661bb3519db8,23,I had my share of mistakes and misdeeds.
5de16fd00e58661bb3519db8,24,I thought about my grandpa and how much he meant to our family.
5de16fd00e58661bb3519db8,25,"Finally, I went inside the church and found a candle."
5de16fd00e58661bb3519db8,26,I knelt down in front of the altar.
5de16fd00e58661bb3519db8,27,"I said, ""God, I don't know how to pray properly. But I am asking you with all my heart to heal my grandpa. Please help him regain his strength and guide us in taking care of him."""
5de16fd00e58661bb3519db8,28,"After saying a prayer, I returned to the bookstore."
5de16fd00e58661bb3519db8,29,"I resumed my work, shelving books."
5de16fd00e58661bb3519db8,30,"Suddenly, I felt a strong urge to go home."
5de16fd00e58661bb3519db8,31,It was as if something was pulling me towards the house.
5de16fd00e58661bb3519db8,32,I didn't hear any voice this time.
5de16fd00e58661bb3519db8,33,It was just an overwhelming feeling that I needed to go home.
5de16fd00e58661bb3519db8,34,I locked up the store and rushed home.
5de16fd00e58661bb3519db8,35,"To my surprise, I found my grandpa sitting in the living room, talking to my sister."
5de16fd00e58661bb3519db8,36,He hadn't been able to leave his bed for months without assistance.
5de16fd00e58661bb3519db8,37,My sister told me that he had suddenly felt a surge of energy and was able to stand up and walk.
5de16fd00e58661bb3519db8,38,That day started the beginning of his recovery.
5de16fd00e58661bb3519db8,39,He gradually regained his strength and independence.
5de16fd00e58661bb3519db8,40,It was a turning point in our lives.
5de16fd00e58661bb3519db8,41,We became more grateful for the time we had together.
5de16fd00e58661bb3519db8,42,I often thought back to that day in the church.
5de16fd00e58661bb3519db8,43,I wondered if my prayer had anything to do with my grandpa's recovery.
5de16fd00e58661bb3519db8,44,"I couldn't be sure, but it definitely changed my perspective on faith and the power of prayer."
5de16fd00e58661bb3519db8,45,My grandpa lived for many more years after that incident.
5de16fd00e58661bb3519db8,46,He celebrated his ninetieth birthday surrounded by family and friends.
5de16fd00e58661bb3519db8,47,We cherished every moment we had with him.
5de16fd00e58661bb3519db8,48,That experience happened almost twenty years ago.
5de16fd00e58661bb3519db8,49,It remains a vivid memory in my mind.
5de16fd00e58661bb3519db8,50,"My grandpa passed away a few years later, but his spirit lives on in our hearts."
5de16fd00e58661bb3519db8,51,"Sometimes, when I'm feeling lost or uncertain, I think back to that day."
5de16fd00e58661bb3519db8,52,I remember the power of faith and the miracles it can bring.
5de16fd00e58661bb3519db8,53,"And I am reminded that we are never truly alone, even when it seems like we are."
57a7337e913c710001977341,1,Lady was working in her book store shelving books.
57a7337e913c710001977341,2,She is one of two siblings the other being her sister.
57a7337e913c710001977341,3,Her sister looked after their grandpa who had been bedridden for many months and had to be assisted with moving around and looking after him.
57a7337e913c710001977341,4,Whilst working the lady heard a voice in her head saying if she went now to her church and lit a candle her grandpa would get better.
57a7337e913c710001977341,5,She ignored the voice at first but the message was repeated many times.
57a7337e913c710001977341,6,After a while the lady went to the church despite her lack of faith and before she went in she remembered her grandma’s words that a sincere prayer can work miracles but prayers without faith were useless.
57a7337e913c710001977341,7,The lady whilst unsure lit a candle and knelt at the alter in prayer and asked god to help her grandpa recover and gain his strength and let him have a life again.
57a7337e913c710001977341,8,She went back to the bookstore and continued to shelve books until she felt an overwhelming urge to go home.
57a7337e913c710001977341,9,She locked up the bookstore and went home to find her grandpa in the living room having sat up in bed saying he had the urge to get up.
57a7337e913c710001977341,10,Grandpa recovered and lived for a number of years and then passed away but the extra time with him was fulfilling for the family.
57a7337e913c710001977341,11,The incident happened 20 years ago but has helped the lady in sad and troubled times to help her through.
605ba57d2842d8291b4afd24,1,"The story is about a 22-year-old,"
605ba57d2842d8291b4afd24,2,fresh from college
605ba57d2842d8291b4afd24,3,and was working in the local bookstore.
605ba57d2842d8291b4afd24,4,"She lived with her sister,"
605ba57d2842d8291b4afd24,5,parents
605ba57d2842d8291b4afd24,6,and sick grandfather.
605ba57d2842d8291b4afd24,7,"One day when she was at work,"
605ba57d2842d8291b4afd24,8,"busy shelving,"
605ba57d2842d8291b4afd24,9,"she heard a voice instructing her to go to a church,"
605ba57d2842d8291b4afd24,10,light a candle
605ba57d2842d8291b4afd24,11,and pray for her grandfather.
605ba57d2842d8291b4afd24,12,She looked around
605ba57d2842d8291b4afd24,13,and saw that she was alone in the store
605ba57d2842d8291b4afd24,14,and was shocked.
605ba57d2842d8291b4afd24,15,"She was not particularly a religious person,"
605ba57d2842d8291b4afd24,16,"so this was a bit strange for her,"
605ba57d2842d8291b4afd24,17,but she eventually went to the church
605ba57d2842d8291b4afd24,18,and prayed for her grandfather.
605ba57d2842d8291b4afd24,19,"After praying,"
605ba57d2842d8291b4afd24,20,she went back to the store
605ba57d2842d8291b4afd24,21,"and when she was there,"
605ba57d2842d8291b4afd24,22,had this overwhelming feeling that she needed to go home.
605ba57d2842d8291b4afd24,23,"When she got home,"
605ba57d2842d8291b4afd24,24,she found her grandfather sitting
605ba57d2842d8291b4afd24,25,"and her sister told her that he had gotten out of bed on his own,"
605ba57d2842d8291b4afd24,26,which had not happened in months.
605273bcd0b9b4510724f3d7,1,"Girl 22 years old,"
605273bcd0b9b4510724f3d7,2,sibling (one sister)
605273bcd0b9b4510724f3d7,3,"first job was at a bookstore shelving books,"
605273bcd0b9b4510724f3d7,4,the bookstore was close to a church.
605273bcd0b9b4510724f3d7,5,"Grandpa was poorly and had been bedridden for almost a year,"
605273bcd0b9b4510724f3d7,6,one day she heard a voice telling her to go and light a candle for her grandpa
605273bcd0b9b4510724f3d7,7,and this would make him better.
605273bcd0b9b4510724f3d7,8,She was hesitant as she wasn't really religious
605273bcd0b9b4510724f3d7,9,and remembered things her nan said such as prayers without faith are useless.
605273bcd0b9b4510724f3d7,10,"She ended up going to the church,"
605273bcd0b9b4510724f3d7,11,"finding a candle,"
605273bcd0b9b4510724f3d7,12,lighting it whilst kneeling at the alter.
605273bcd0b9b4510724f3d7,13,Afterwards she went back to work
605273bcd0b9b4510724f3d7,14,but felt a force but no voice telling her to go home.
605273bcd0b9b4510724f3d7,15,When she did go home her grandpa was at home with her sister
605273bcd0b9b4510724f3d7,16,but he was sat up not in bed.
605273bcd0b9b4510724f3d7,17,The sister said he had felt a rush of energy
605273bcd0b9b4510724f3d7,18,and was able to stand and walk.
605273bcd0b9b4510724f3d7,19,The grandpa got some of his independence back
605273bcd0b9b4510724f3d7,20,and she often wondered if her prayer at the church has helped.
