recall_id,clause_id,clause_text
60fea505c8796961a71b67d9,7,The frog was at the waters edge.
60fea505c8796961a71b67d9,8,It made me laugh.
60fea505c8796961a71b67d9,9,I felt like getting revenge
60fea505c8796961a71b67d9,10,and said to my friend
60fea505c8796961a71b67d9,11,'you'll get yours'
6034e8e3628ecdf282096ccf,1,I went on a camping trip
6034e8e3628ecdf282096ccf,2,and my friend pushed me in the water
6034e8e3628ecdf282096ccf,3,this summer.
6034e8e3628ecdf282096ccf,4,I was sitting eating my sandwich
6034e8e3628ecdf282096ccf,5,and she nudged me to kiss a frog
6034e8e3628ecdf282096ccf,6,"and I fell into the water,"
6034e8e3628ecdf282096ccf,7,as I came up
6034e8e3628ecdf282096ccf,8,I remember wanting revenge
6034e8e3628ecdf282096ccf,9,as friends never really take no for an answer
6034e8e3628ecdf282096ccf,10,I yelled you will get yours soon enough.
63d27e2391b927710684988a,1,my best friend pushed me into the lake.
63d27e2391b927710684988a,2,This was on our annual summer picnic.
63d27e2391b927710684988a,3,It started as it was to do with a frog.
63d27e2391b927710684988a,4,We were at the waters edge -
63d27e2391b927710684988a,5,this is at our favourite spot in the woods -
63d27e2391b927710684988a,6,and my friend asked me to come and take a look.
63d27e2391b927710684988a,7,I said no as I was reading my cook.
63d27e2391b927710684988a,8,"Course, friends, they don't always take no for an answer do they."
60a7ac27f10784b94cec23df,1,A story of how her best friend pushed her into the rivers.
60a7ac27f10784b94cec23df,2,They saw a frog
60a7ac27f10784b94cec23df,3,and she dared her to catch it
60a7ac27f10784b94cec23df,4,but then nudged her into the river
60a7ac27f10784b94cec23df,5,and she fell in
60a7ac27f10784b94cec23df,6,and there was the frog in front of her.
60a7ac27f10784b94cec23df,7,She said that she will definitely get her revenge.
5e8a0e492f3e0c6b03e32740,1,A friend of mine pushed me in the lake.
5e8a0e492f3e0c6b03e32740,2,This happened on our camping trip in the afternoon.
5e8a0e492f3e0c6b03e32740,3,She saw a frog near the water at our favorite spot close to the wood.
5e8a0e492f3e0c6b03e32740,4,"She asked me to catch it,"
5e8a0e492f3e0c6b03e32740,5,I was eating a sandwich and I said no.
5e8a0e492f3e0c6b03e32740,6,"She didn't take no for an answer,"
5e8a0e492f3e0c6b03e32740,7,She came behind and pushed me into the water.
5e8a0e492f3e0c6b03e32740,8,"When I came up, the frog was there,"
5e8a0e492f3e0c6b03e32740,9,She picked up and gave it to me.
5e8a0e492f3e0c6b03e32740,10,All I did was laugh and I told her I wanted revenge and very soon.
60a3cb60b3e2bdb82a865197,1,She was sitting at their favourite spot in the woods at their annual summer camp.
60a3cb60b3e2bdb82a865197,2,After she had just sat down to eat her sandwich
60a3cb60b3e2bdb82a865197,3,her best friend asked her to catch the frog.
60a3cb60b3e2bdb82a865197,4,Upon her refusal
60a3cb60b3e2bdb82a865197,5,her friend then gave her a little nudge into the pond.
60a3cb60b3e2bdb82a865197,6,When she emerged
60a3cb60b3e2bdb82a865197,7,she laughed and promised to get even with her friend.
5683b9722c7f11000b3d08ba,1,It was a summers evening.
5683b9722c7f11000b3d08ba,2,It all started when there was a little frog near the lake.
5683b9722c7f11000b3d08ba,3,I'd just sat down to eat my sandwich
5683b9722c7f11000b3d08ba,4,when my friend suggested I get the frog out
5683b9722c7f11000b3d08ba,5,but I told her I wasn't interested.
5683b9722c7f11000b3d08ba,6,She then gave me a nudge
5683b9722c7f11000b3d08ba,7,and fell into the water.
63062f7d8fb591eee9806333,1,My best friend pushed me into the lake.
63062f7d8fb591eee9806333,2,They said they saw a frog.
63062f7d8fb591eee9806333,3,We were on a camping trip.
63062f7d8fb591eee9806333,4,I was sitting down to eat a sandwich.
63062f7d8fb591eee9806333,5,We both laughed about it.
63062f7d8fb591eee9806333,6,I said I would get my revenge on them.
5cc9bc7031164b00011997fa,1,My best friend pushed me in to a lake.
5cc9bc7031164b00011997fa,2,It was on our annual camping trip.
5cc9bc7031164b00011997fa,3,She saw a frog by the shore
5cc9bc7031164b00011997fa,4,but I didn't want to look at it
5cc9bc7031164b00011997fa,5,because I wanted to eat my sandwich.
5cc9bc7031164b00011997fa,6,When I was crouched down
5cc9bc7031164b00011997fa,7,she came up behind me
5cc9bc7031164b00011997fa,8,and gave me a nudge.
5cc9bc7031164b00011997fa,9,I went in the water.
5cc9bc7031164b00011997fa,10,When I emerged
5cc9bc7031164b00011997fa,11,there was a frog on the shoreline.
5cc9bc7031164b00011997fa,12,She scooped it up
5cc9bc7031164b00011997fa,13,and handed it to me.
5cc9bc7031164b00011997fa,14,I started to laugh uncontrollable
5cc9bc7031164b00011997fa,15,"and said ""Just you wait"""
5cc9bc7031164b00011997fa,16,"and ""you'll get yours"" about revenge."
5e852dd84fc423121601a0f8,1,my best friend pushed me at the lake
5e852dd84fc423121601a0f8,2,while at summer trip camping.
5e852dd84fc423121601a0f8,3,we were at our favorite spot
5e852dd84fc423121601a0f8,4,and as i sat down eating my sandwich.
5e852dd84fc423121601a0f8,5,she said i should catch a frog
5e852dd84fc423121601a0f8,6,thats all i can recall
5ad2254db438910001ac9c31,1,"It was on a camping trip,"
5ad2254db438910001ac9c31,2,when my friend pushed me in the lake.
5ad2254db438910001ac9c31,3,She crept up behind me
5ad2254db438910001ac9c31,4,and gave me a nudge.
5ad2254db438910001ac9c31,5,As I got out of the water
5ad2254db438910001ac9c31,6,there was a frog.
5ad2254db438910001ac9c31,7,I told my friend
5ad2254db438910001ac9c31,8,that I would get her back for this.
64622d2f98e7fa08557b536c,1,"My best friend and I were by the lake,"
64622d2f98e7fa08557b536c,2,she saw a frog by the edge of the water
64622d2f98e7fa08557b536c,3,and I told her to leave it.
64622d2f98e7fa08557b536c,4,"Because friends sometimes don't take no for an answer,"
64622d2f98e7fa08557b536c,5,she snuck up behind me
64622d2f98e7fa08557b536c,6,and pushed me in.
64622d2f98e7fa08557b536c,7,When I got out of the water
64622d2f98e7fa08557b536c,8,she was laughing uncontrollably
64622d2f98e7fa08557b536c,9,and I laughed too
64622d2f98e7fa08557b536c,10,"and told her ""Just wait your turn""."
60bff932463d5ad0d1ca15cc,1,My friend pushed me in the water.
60bff932463d5ad0d1ca15cc,2,"We were sitting by the river,"
60bff932463d5ad0d1ca15cc,3,she wanted me to catch a frog.
60bff932463d5ad0d1ca15cc,4,"I was not interested,"
60bff932463d5ad0d1ca15cc,5,I was having my sandwich while we were sitting by the river bank.
60bff932463d5ad0d1ca15cc,6,"You know friends,"
60bff932463d5ad0d1ca15cc,7,they don't take no for an answer.
60bff932463d5ad0d1ca15cc,8,"When I was not looking,"
60bff932463d5ad0d1ca15cc,9,"I felt a nudge of her pushing me into the water,"
60bff932463d5ad0d1ca15cc,10,"when I got out,"
60bff932463d5ad0d1ca15cc,11,I saw a frog on the shore.
60670075662d19e13a79d7e9,1,"Friends in a camp,"
60670075662d19e13a79d7e9,2,"something with a frog,"
60670075662d19e13a79d7e9,3,laugh uncontrollably.
5caf23c113dcf90016ad24ad,1,My friend pushed me into a lake.
5caf23c113dcf90016ad24ad,2,It all started on our annual summer camping trip.
5caf23c113dcf90016ad24ad,3,She saw a frog on the shore
5caf23c113dcf90016ad24ad,4,and dared me to catch it.
5caf23c113dcf90016ad24ad,5,If I had just continued eating my sandwich
5caf23c113dcf90016ad24ad,6,this wouldn't have happened.
5caf23c113dcf90016ad24ad,7,"I said no,"
5caf23c113dcf90016ad24ad,8,but sometimes friends don't always listen.
5caf23c113dcf90016ad24ad,9,She snuck up behind me
5caf23c113dcf90016ad24ad,10,and pushed me into the water.
5caf23c113dcf90016ad24ad,11,When I got out
5caf23c113dcf90016ad24ad,12,there was a frog on the bank
5caf23c113dcf90016ad24ad,13,and she scooped it up
5caf23c113dcf90016ad24ad,14,and handed it to me.
5caf23c113dcf90016ad24ad,15,I couldn't help but laugh.
5fb3a3c38a7d5903b43c1949,1,Went to a summer camp with my best friend
5fb3a3c38a7d5903b43c1949,2,and she dared me
5fb3a3c38a7d5903b43c1949,3,to scoop a frog out of the water
5fb3a3c38a7d5903b43c1949,4,whilst I was eating my sandwiches
6439e2d30873a9ffa6853281,1,My best friend played a trick on me.
6439e2d30873a9ffa6853281,2,"We were camping,"
6439e2d30873a9ffa6853281,3,it was summer.
6439e2d30873a9ffa6853281,4,We were by the lake.
6439e2d30873a9ffa6853281,5,I was eating a sandwich.
6439e2d30873a9ffa6853281,6,There was a frog.
6439e2d30873a9ffa6853281,7,She dared me to catch the frog.
6439e2d30873a9ffa6853281,8,I said no
6439e2d30873a9ffa6853281,9,but she pushed me into the water.
6439e2d30873a9ffa6853281,10,We laughed.
6439e2d30873a9ffa6853281,11,I said I would get her back.
6447a1d0a79b93156810e05f,1,i was enjoying a peaceful afternoon with my friend.
6447a1d0a79b93156810e05f,2,she noticed a frog
6447a1d0a79b93156810e05f,3,"and gave me a gentle nudge,"
6447a1d0a79b93156810e05f,4,i fell into the water
6447a1d0a79b93156810e05f,5,and after i laughed uncontrollably.
6447a1d0a79b93156810e05f,6,friend being friends you know...
6447a1d0a79b93156810e05f,7,i said i will get you back.
59e721e0ac0af70001b36a13,1,Was with my friends on a summer trip
59e721e0ac0af70001b36a13,2,and fell in to the lake
59e721e0ac0af70001b36a13,3,is was peaceful
59e721e0ac0af70001b36a13,4,was asked to catch a frog
59e721e0ac0af70001b36a13,5,and I was eating a sandwich
59e721e0ac0af70001b36a13,6,i said no
59e721e0ac0af70001b36a13,7,she gave me a nudge
59e721e0ac0af70001b36a13,8,and i fell in
59e721e0ac0af70001b36a13,9,she saw a frog on the on the lakeside
59e721e0ac0af70001b36a13,10,and scooped it up
59e721e0ac0af70001b36a13,11,i said i would get revenge
5f9ed109e20fb249e3c484d4,1,The friends were camping in the woods at the lake.
5f9ed109e20fb249e3c484d4,2,It was the afternoon
5f9ed109e20fb249e3c484d4,3,"and one was eating a sandwich,"
5f9ed109e20fb249e3c484d4,4,"the other wanted to catch a frog,"
5f9ed109e20fb249e3c484d4,5,so pushed the first one into the lake.
5f9ed109e20fb249e3c484d4,6,When she emerged
5f9ed109e20fb249e3c484d4,7,she had a frog on her head.
5f9ed109e20fb249e3c484d4,8,She declared she would get revenge.
5ccb7255d6dd220015fd965c,1,My friend pushed me into a lake.
5ccb7255d6dd220015fd965c,2,It was on our summer camping trip.
5ccb7255d6dd220015fd965c,3,I was sat by the water
5ccb7255d6dd220015fd965c,4,and she came up behind me
5ccb7255d6dd220015fd965c,5,and gave me a nudge.
5ccb7255d6dd220015fd965c,6,When I emerged
5ccb7255d6dd220015fd965c,7,there was a frog on the beach
5ccb7255d6dd220015fd965c,8,and she handed it to me.
5ccb7255d6dd220015fd965c,9,I said I would get my revenge soon.
5c14dd3f5e545c0001e3f119,1,His best friend pushed me into the lake.
5c14dd3f5e545c0001e3f119,2,This happened during their annual summer camping trip.
5c14dd3f5e545c0001e3f119,3,They were enjoying their time by the lake.
5c14dd3f5e545c0001e3f119,4,The friend wanted to catch frogs.
5c14dd3f5e545c0001e3f119,5,He was eating a sandwich.
5c14dd3f5e545c0001e3f119,6,She pushed him into the water.
5c14dd3f5e545c0001e3f119,7,"When he came out, there was a frog on the shore."
5c14dd3f5e545c0001e3f119,8,She scooped up the frog.
5c14dd3f5e545c0001e3f119,9,She handed the frog to him.
5c14dd3f5e545c0001e3f119,10,There was a lot of laughter.
5c14dd3f5e545c0001e3f119,11,He threatened revenge for getting pushed into the water.
5cc92c45a7f12900180c5d53,1,I was with my best friend on the shore
5cc92c45a7f12900180c5d53,2,and she pushed me in the lake.
5cc92c45a7f12900180c5d53,3,It was a summers evening
5cc92c45a7f12900180c5d53,4,"and there was a frog,"
5cc92c45a7f12900180c5d53,5,my friend got the frog
5cc92c45a7f12900180c5d53,6,and then put it onto my hand
5cc92c45a7f12900180c5d53,7,I laughed uncontrollably
5cc92c45a7f12900180c5d53,8,and said you will get your karma.
60355f4612906156ad917438,1,A girl and her best friend went to a lake.
60355f4612906156ad917438,2,She was sat by the water’s edge
60355f4612906156ad917438,3,"when the friend wanted to see if they could catch a frog,"
60355f4612906156ad917438,4,but the girl didn’t want to.
60355f4612906156ad917438,5,The friend nudged her
60355f4612906156ad917438,6,and she fell into the water.
60355f4612906156ad917438,7,When she got out of the water
60355f4612906156ad917438,8,the frog was on the shore.
60a256fa83da9572702726f0,1,Two friends went on a annual camping trip.
60a256fa83da9572702726f0,2,One friend asked the other to catch a frog that was on the bank of the river.
60a256fa83da9572702726f0,3,He declined because he sat down to have a sandwich.
60a256fa83da9572702726f0,4,That's when the friend snuck up behind and pushed him in the water.
60a256fa83da9572702726f0,5,They laughed.
60a256fa83da9572702726f0,6,And he said she will get her turn.
5c52016a3146f80001d47b26,1,His friend pushed him into the lake.
5c52016a3146f80001d47b26,2,They were on the annual camping trip.
5c52016a3146f80001d47b26,3,They were at their favorite spot on the shore
5c52016a3146f80001d47b26,4,and his friend told him to get a frog.
5c52016a3146f80001d47b26,5,He said no
5c52016a3146f80001d47b26,6,because he had just sat down to eat his sandwich.
5c52016a3146f80001d47b26,7,She didn't take no for an answer
5c52016a3146f80001d47b26,8,and pushed him in.
5c52016a3146f80001d47b26,9,"When he emerged,"
5c52016a3146f80001d47b26,10,she had scooped up the frog.
5c52016a3146f80001d47b26,11,He laughed uncontrollably.
5c52016a3146f80001d47b26,12,He said he would get revenge.
5fc48f75214f5d8dbc69f27e,1,We were camping at a lake.
5fc48f75214f5d8dbc69f27e,2,My friend spotted a frog
5fc48f75214f5d8dbc69f27e,3,and was dared to catch it.
5fc48f75214f5d8dbc69f27e,4,They caught it.
5fc48f75214f5d8dbc69f27e,5,They did something to me.
5fc48f75214f5d8dbc69f27e,6,They'll get theirs soon enough.
614a43667262f5c9b6f3d394,1,my friend pushed me into the lake
614a43667262f5c9b6f3d394,2,it was our annual camping trip
614a43667262f5c9b6f3d394,3,she saw a frog at the edge of the lake
614a43667262f5c9b6f3d394,4,i said i wasnt interested
614a43667262f5c9b6f3d394,5,so she snuck up behind me
614a43667262f5c9b6f3d394,6,and shoved me
614a43667262f5c9b6f3d394,7,as i emerged from the lake
614a43667262f5c9b6f3d394,8,i saw a frog on the edge
614a43667262f5c9b6f3d394,9,and she scooped it up
614a43667262f5c9b6f3d394,10,and handed it to me
614a43667262f5c9b6f3d394,11,ii couldnt help but laugh.
609252692568228b9e5399b0,1,My friend pushed me into the lake.
609252692568228b9e5399b0,2,There was a frog on the side of the lake
609252692568228b9e5399b0,3,and this was our favourite game in the world.
609252692568228b9e5399b0,4,I had just sat down to eat my sandwich
609252692568228b9e5399b0,5,when she came up behind me
609252692568228b9e5399b0,6,and pushed me into the lake.
609252692568228b9e5399b0,7,"When I got out of the lake,"
609252692568228b9e5399b0,8,I found her by the shore
609252692568228b9e5399b0,9,waiting
609252692568228b9e5399b0,10,holding the frog in her hands.
609252692568228b9e5399b0,11,I told her that I was going to get my revenge
609252692568228b9e5399b0,12,and I just laughing uncontrollably.
641c80af676f09a6e4add4d7,1,A kid was at summer camp
641c80af676f09a6e4add4d7,2,"and was pushed into the lake by a friend,"
641c80af676f09a6e4add4d7,3,this happened because he was eating a sandwich
641c80af676f09a6e4add4d7,4,and his friend asked him to catch a frog
641c80af676f09a6e4add4d7,5,to which he declined
641c80af676f09a6e4add4d7,6,because he wasn't interested
641c80af676f09a6e4add4d7,7,but his friend didn't take no for an answer
641c80af676f09a6e4add4d7,8,"and pushed him in,"
641c80af676f09a6e4add4d7,9,to his surprise when he emerged from the water
641c80af676f09a6e4add4d7,10,he spotted the frog
641c80af676f09a6e4add4d7,11,and his friend grabbed the frog
641c80af676f09a6e4add4d7,12,and he started laughing uncontrollably
641c80af676f09a6e4add4d7,13,and vowed he would get his friend back soon enough.
5d10a559017b2a000179ecb6,1,The two girls were at a camping trip
5d10a559017b2a000179ecb6,2,which was part of their annual holiday.
5d10a559017b2a000179ecb6,3,They were looking at a frog
5d10a559017b2a000179ecb6,4,near to the water`s edge.
5d10a559017b2a000179ecb6,5,One girl pushed the other girl in the water
5d10a559017b2a000179ecb6,6,"and when she emerged,"
5d10a559017b2a000179ecb6,7,she saw the frog there.
5d10a559017b2a000179ecb6,8,She promised the other girl revenge
5d10a559017b2a000179ecb6,9,for pushing her in the water.
5e47ad846c3d4425c60ccbe5,1,Two friends were on their annual summer camping trip.
5e47ad846c3d4425c60ccbe5,2,One friend decided to dare their other friend to go in the water
5e47ad846c3d4425c60ccbe5,3,"as there was a frog on the waters edge,"
5e47ad846c3d4425c60ccbe5,4,the other friend decided against the idea
5e47ad846c3d4425c60ccbe5,5,"so whilst their friend wasn't paying attention,"
5e47ad846c3d4425c60ccbe5,6,they crept up
5e47ad846c3d4425c60ccbe5,7,and pushed their friend into the water.
5e47ad846c3d4425c60ccbe5,8,"When she emerged,"
5e47ad846c3d4425c60ccbe5,9,she was handed the frog that had been on the waters edge
5e47ad846c3d4425c60ccbe5,10,to which erupted tumultuous laughter.
614fcba0d71b7a527a512011,1,A friend pushed me into the lake
614fcba0d71b7a527a512011,2,because I wouldn’t catch a frog.
614fcba0d71b7a527a512011,3,I laughed
614fcba0d71b7a527a512011,4,and when I came out of the lake
614fcba0d71b7a527a512011,5,there was a frog on the shore.
614fcba0d71b7a527a512011,6,I vowed to get revenge on my friend.
5f67ae1b22c41c0e44275dc2,1,I was camping with my friend
5f67ae1b22c41c0e44275dc2,2,and fell in a lake.
5f67ae1b22c41c0e44275dc2,3,"Well, more to say she pushed me."
5f67ae1b22c41c0e44275dc2,4,We were camping by a lake - our favorite place-
5f67ae1b22c41c0e44275dc2,5,when she saw a frog on the shoreline.
5f67ae1b22c41c0e44275dc2,6,She joked she was going to push me in
5f67ae1b22c41c0e44275dc2,7,but I said Np.
5f67ae1b22c41c0e44275dc2,8,'Course friends don't always take no for an answer.
5f67ae1b22c41c0e44275dc2,9,"She pushed me into the lake,"
5f67ae1b22c41c0e44275dc2,10,and as I came up she scooped up the frog
5f67ae1b22c41c0e44275dc2,11,and handed it to me.
5f67ae1b22c41c0e44275dc2,12,"I said ""just you wait"""
5f67ae1b22c41c0e44275dc2,13,"""just you wait and see."
5f67ae1b22c41c0e44275dc2,14,"I'll get you back"""
613129fdf8f6b04c9a7a2429,1,I was on summer holiday with my friend
613129fdf8f6b04c9a7a2429,2,"and we were beside the lake,"
613129fdf8f6b04c9a7a2429,3,she saw a frog
613129fdf8f6b04c9a7a2429,4,and dared me to catch it.
613129fdf8f6b04c9a7a2429,5,I was eating a sandwich
613129fdf8f6b04c9a7a2429,6,"and said I wasn't interested,"
613129fdf8f6b04c9a7a2429,7,but she gave me a nudge
613129fdf8f6b04c9a7a2429,8,"and I fell into the water,"
613129fdf8f6b04c9a7a2429,9,"when I emerged the frog was on the shore,"
613129fdf8f6b04c9a7a2429,10,she picked it up
613129fdf8f6b04c9a7a2429,11,and handed it to me.
613129fdf8f6b04c9a7a2429,12,"We both laughed,"
613129fdf8f6b04c9a7a2429,13,but I told her I'd get her back at some point.
5e9fd839311b8018f88c99eb,1,my friend pushed me into the lake
5e9fd839311b8018f88c99eb,2,because she thought she spotted a frog.
5e9fd839311b8018f88c99eb,3,so she challenged
5e9fd839311b8018f88c99eb,4,to jump into the lake
5e9fd839311b8018f88c99eb,5,to catch the frog!
617221eb8868cd4fc83eb616,1,My best friend pushed me into the lake.
617221eb8868cd4fc83eb616,2,The frog jumped out.
617221eb8868cd4fc83eb616,3,She catches it.
617221eb8868cd4fc83eb616,4,She put it into my hands.
617221eb8868cd4fc83eb616,5,Soon I will get my revenge.
5fa507fa0776431b370bc0c7,1,My friend pushed into the lake.
5fa507fa0776431b370bc0c7,2,It was during our summer camping.
5fa507fa0776431b370bc0c7,3,She dared me to jump in the lake
5fa507fa0776431b370bc0c7,4,because there was a frog that I needed to catch.
5fa507fa0776431b370bc0c7,5,"As I was sitting and enjoying my sandwich,"
5fa507fa0776431b370bc0c7,6,I told her I was not interested.
5fa507fa0776431b370bc0c7,7,So she sneaked behind me
5fa507fa0776431b370bc0c7,8,"and before I knew it,"
5fa507fa0776431b370bc0c7,9,she had pushed me into the water.
5fa507fa0776431b370bc0c7,10,I naturally laughed
5fa507fa0776431b370bc0c7,11,and told her she would get what's coming her way.
63861a54c47e7f59fdb5a4c8,1,A person was on their annual summer camping trip with their friend.
63861a54c47e7f59fdb5a4c8,2,"While enjoying their sandwich by the lake, their friend asked them to catch a frog they had seen near the waters edge."
63861a54c47e7f59fdb5a4c8,3,"Though the story teller didn't want to do this, their friend gave them a gentle push and they fell into the water."
63861a54c47e7f59fdb5a4c8,4,"When they emerged, their friend simply scooped up the frog in their hands."
63861a54c47e7f59fdb5a4c8,5,"They both ended up laughing uncontrollably,"
63861a54c47e7f59fdb5a4c8,6,but the story teller vowed he would get his revenge on his friend over time.
5a84125d17ef350001708120,1,She was on a camping trip with her mate
5a84125d17ef350001708120,2,that they do this every year
5a84125d17ef350001708120,3,"and she was pushed in by her mate,"
5a84125d17ef350001708120,4,as she spotted a frog.
5a84125d17ef350001708120,5,The other friend was eating
5a84125d17ef350001708120,6,so she didn't want get the frog
5a84125d17ef350001708120,7,"so her mate pushed her in,"
5a84125d17ef350001708120,8,"the friend will get revenge ,"
5a84125d17ef350001708120,9,just gotta wait and see!
60bc8694c10f8519a26ec749,1,The girl's bestfriend pushed her in the lake.
60bc8694c10f8519a26ec749,2,"When the girl sat down to eat her sandwich,"
60bc8694c10f8519a26ec749,3,the friend asked her to pick up the frog that was on the edge.
60bc8694c10f8519a26ec749,4,"After refusing to do so,"
60bc8694c10f8519a26ec749,5,the bestfriend gave her a little nudge
60bc8694c10f8519a26ec749,6,and she fell in.
60bc8694c10f8519a26ec749,7,When the girl came up
60bc8694c10f8519a26ec749,8,the friend handed her the frog
60bc8694c10f8519a26ec749,9,and the girl said that she will get her revenge on the friend.
60fd36bd3daa2d81249f11b2,1,My friend pushed me into a lake.
60fd36bd3daa2d81249f11b2,2,It was at a summer camp.
60fd36bd3daa2d81249f11b2,3,We were all enjoying a peaceful afternoon.
60fd36bd3daa2d81249f11b2,4,She had asked me to catch a frog.
60fd36bd3daa2d81249f11b2,5,I had just sat down to eat my lunch.
60fd36bd3daa2d81249f11b2,6,So I said no.
60fd36bd3daa2d81249f11b2,7,Course friends don't always take no for an answer.
60fd36bd3daa2d81249f11b2,8,So she crept up behind me.
60fd36bd3daa2d81249f11b2,9,And pushed me into the lake.
60fd36bd3daa2d81249f11b2,10,I saw on the shore a frog.
60fd36bd3daa2d81249f11b2,11,Which she picked up.
60fd36bd3daa2d81249f11b2,12,And handed to me.
60fd36bd3daa2d81249f11b2,13,I couldn't help but laugh.
60fd36bd3daa2d81249f11b2,14,Uncontrollably.
6080566a0154142154b11ab6,1,My friend pushed me into the lake.
6080566a0154142154b11ab6,2,Here's the story.
6080566a0154142154b11ab6,3,It was our annual camping trip
6080566a0154142154b11ab6,4,and we were sitting at our favourite spot by the lake
6080566a0154142154b11ab6,5,and my friend dared me to pick up the frog
6080566a0154142154b11ab6,6,which was by the waterside
6080566a0154142154b11ab6,7,and I said no.
6080566a0154142154b11ab6,8,We were eating our sandwiches at the time.
6080566a0154142154b11ab6,9,I thought it was gross.
6080566a0154142154b11ab6,10,"But as friends commonly do,"
6080566a0154142154b11ab6,11,they don't take no for an answer
6080566a0154142154b11ab6,12,and she nudged me into the water.
6080566a0154142154b11ab6,13,When I got out of the water
6080566a0154142154b11ab6,14,my friend picked up the frog
6080566a0154142154b11ab6,15,and handed it to me.
6080566a0154142154b11ab6,16,It wasn't as bad as I had expected.
6080566a0154142154b11ab6,17,But I wanted revenge for her pushing me into the lake
6080566a0154142154b11ab6,18,and I vowed to make her pay some day.
56c5c6489b720300057af888,1,My friend pushed me in to a lake.
56c5c6489b720300057af888,2,This happened at our annual picnic.
56c5c6489b720300057af888,3,I was just sitting down
56c5c6489b720300057af888,4,and she saw a frog sitting on the edge of the lake.
56c5c6489b720300057af888,5,She asked me to help it.
56c5c6489b720300057af888,6,I said No.
56c5c6489b720300057af888,7,Then she pushed me into the lake.
56c5c6489b720300057af888,8,As I got out
56c5c6489b720300057af888,9,she showed me a frog sitting on the side
56c5c6489b720300057af888,10,and gave it to me.
6306776595b8bee0efa958a0,1,Her friend pushed her in the water
6306776595b8bee0efa958a0,2,on their annual camping trip
6306776595b8bee0efa958a0,3,"on the summer,"
6306776595b8bee0efa958a0,4,she’d sat down at the side of the water
6306776595b8bee0efa958a0,5,to eat her sandwiches
6306776595b8bee0efa958a0,6,"her friend nudged her in,"
6306776595b8bee0efa958a0,7,when she got out
6306776595b8bee0efa958a0,8,her friend passed her a frog
6306776595b8bee0efa958a0,9,and the girl said
6306776595b8bee0efa958a0,10,she’d get her revenge.
64847582d222606dc6560f62,1,There were 2 friends on a camping trip.
64847582d222606dc6560f62,2,One dared her to try and catch the frog.
64847582d222606dc6560f62,3,The one friend tried to catch the frog
64847582d222606dc6560f62,4,and her friend pushed her into the water.
64847582d222606dc6560f62,5,When she got out of the water
64847582d222606dc6560f62,6,there stood a frog
64847582d222606dc6560f62,7,and her friend scooped it up
64847582d222606dc6560f62,8,and handed it to her.
64847582d222606dc6560f62,9,After she got pushed into the water
64847582d222606dc6560f62,10,the two friends starting laughing uncontrollably.
64847582d222606dc6560f62,11,The other friend said
64847582d222606dc6560f62,12,you just wait until I get revenge on you.
5ad596f5e704600001542da4,1,I was at the lake with my best friend
5ad596f5e704600001542da4,2,and I fell in.
5ad596f5e704600001542da4,3,This had all started because of a frog.
5ad596f5e704600001542da4,4,We were at our favourite part of the lake
5ad596f5e704600001542da4,5,and my friend had told me to catch a frog.
5ad596f5e704600001542da4,6,I told her I was not interested.
5ad596f5e704600001542da4,7,Friends don't take no for an answer
5ad596f5e704600001542da4,8,so she gave me a little nudge
5ad596f5e704600001542da4,9,and pushed me in.
5ad596f5e704600001542da4,10,When I got out of the lake
5ad596f5e704600001542da4,11,she handed me a frog
5ad596f5e704600001542da4,12,and I started to laugh uncontrollably.
5ad596f5e704600001542da4,13,"I said I would get revenge on her,"
5ad596f5e704600001542da4,14,"""just you wait""."
613b0345b71875844ee7fbe3,1,2 friends went away
613b0345b71875844ee7fbe3,2,on a camping trip
613b0345b71875844ee7fbe3,3,1 fell in the water
613b0345b71875844ee7fbe3,4,this was due to her
613b0345b71875844ee7fbe3,5,seeing a frog
61059bef747539f1334fbe6b,1,My best friend pushed me into the lake.
61059bef747539f1334fbe6b,2,This happened on our annual camping trip.
61059bef747539f1334fbe6b,3,We were having a peaceful afternoon.
61059bef747539f1334fbe6b,4,She noticed a frog at the edge of the lake.
61059bef747539f1334fbe6b,5,She dared me to catch it.
61059bef747539f1334fbe6b,6,I said no thanks.
61059bef747539f1334fbe6b,7,"But friends, you know, don't take no for an answer."
61059bef747539f1334fbe6b,8,"When I tried to catch it, she came up behind me."
61059bef747539f1334fbe6b,9,She pushed me in.
61059bef747539f1334fbe6b,10,I couldn't help but laugh.
61059bef747539f1334fbe6b,11,"When I tried to get out of the water, I saw the frog at the water's edge."
61059bef747539f1334fbe6b,12,She picked it up.
61059bef747539f1334fbe6b,13,I warned her that I would get my own back.
61059bef747539f1334fbe6b,14,At some point when she least expected it.
60911d6a50cf579aaaf9fe36,1,My best friend pushed me into a lake.
60911d6a50cf579aaaf9fe36,2,This happened on our annual summer camping trip.
60911d6a50cf579aaaf9fe36,3,She saw a frog
60911d6a50cf579aaaf9fe36,4,and asked me to grab it.
60911d6a50cf579aaaf9fe36,5,I had just sat down to eat lunch
60911d6a50cf579aaaf9fe36,6,so said no.
60911d6a50cf579aaaf9fe36,7,But friends don't listen
60911d6a50cf579aaaf9fe36,8,and she pushed me.
60911d6a50cf579aaaf9fe36,9,I couldn't help but to laugh uncontrollably.
60911d6a50cf579aaaf9fe36,10,I want revenge
